id,asset,year,rep_period,time_block_start,time_block_end,dual_balance_consumer
642,IT_E_Demand,2050,1,6,10,4.6905
643,IT_E_Demand,2050,1,11,15,4.6905
644,IT_E_Demand,2050,1,16,24,8.745000000000001
645,IT_E_Demand,2050,2,1,5,2.9205
646,IT_E_Demand,2050,2,6,10,5.445
647,IT_E_Demand,2050,2,11,15,2.9205
648,IT_E_Demand,2050,2,16,24,5.445
649,IT_E_Demand,2050,3,1,5,2.5665
650,IT_E_Demand,2050,3,6,10,7.395
651,IT_E_Demand,2050,3,11,15,2.5665
652,IT_E_Demand,2050,3,16,24,7.395
653,IT_E_Demand,2050,4,1,5,2.0355
654,IT_E_Demand,2050,4,6,10,5.864999999999999
655,IT_E_Demand,2050,4,11,15,2.0355
656,IT_E_Demand,2050,4,16,24,5.864999999999999
657,IT_E_Demand,2050,5,1,5,4.602
658,IT_E_Demand,2050,5,6,10,8.58
659,IT_E_Demand,2050,5,11,15,4.602
660,IT_E_Demand,2050,5,16,24,39.36549423399802
661,IT_E_Demand,2050,6,1,5,1.593
662,IT_E_Demand,2050,6,6,10,1.593
663,IT_E_Demand,2050,6,11,15,0.0
664,IT_E_Demand,2050,6,16,24,1.593
665,IT_E_Demand,2050,7,1,5,3.2745
666,IT_E_Demand,2050,7,6,10,3.2745
667,IT_E_Demand,2050,7,11,15,3.2745
668,IT_E_Demand,2050,7,16,24,3.2745
669,IT_E_Demand,2050,8,1,5,2.7435
670,IT_E_Demand,2050,8,6,10,2.7435
671,IT_E_Demand,2050,8,11,15,0.0
672,IT_E_Demand,2050,8,16,24,2.7435
673,IT_E_Demand,2050,9,1,5,3.8055
674,IT_E_Demand,2050,9,6,10,3.8055
675,IT_E_Demand,2050,9,11,15,3.8055
676,IT_E_Demand,2050,9,16,24,7.095000000000001
677,IT_E_Demand,2050,10,1,5,4.071
678,IT_E_Demand,2050,10,6,10,4.071
679,IT_E_Demand,2050,10,11,15,0.0
680,IT_E_Demand,2050,10,16,24,7.590000000000001
681,LT_E_Demand,2050,1,1,5,0.0
682,LT_E_Demand,2050,1,6,10,13.514999999999999
683,LT_E_Demand,2050,1,11,15,8.745000000000001
684,LT_E_Demand,2050,1,16,24,8.745000000000001
685,LT_E_Demand,2050,2,1,5,0.0
686,LT_E_Demand,2050,2,6,10,0.0
687,LT_E_Demand,2050,2,11,15,0.0
