6.227706233181271e7;2.2045871816894384e6;400577.93678700965;6.007247515012325e7;1.2103773096984359e7
6.2277310572015755e7;2.2045826710982956e6;400724.8783675184;6.007272790091746e7;1.2107978022634154e7
6.2277718899463385e7;2.2045826710982956e6;400724.87836751854;6.007313622836509e7;1.210575113779915e7
6.2277673884074286e7;2.2045915568812396e6;405721.392061901;6.0073082327193044e7;1.2111086830443865e7
6.227694798665731e7;2.2045826710982956e6;400724.87836751854;6.007236531555901e7;1.2102371222805073e7
6.227727542372244e7;2.2047019095681813e6;400301.07576105534;6.0072573514154255e7;1.2105255005951496e7
6.227805242938875e7;2.20482052854214e6;401972.1818304447;6.007323190084659e7;1.21030990107042e7
6.227679113103711e7;2.2045826710982956e6;400724.87836751854;6.007220845993882e7;1.210376856710179e7
6.227821812973447e7;2.2045826710982956e6;400724.87836751854;6.007363545863616e7;1.210899253506343e7
6.227804804817075e7;2.2045826710982956e6;400724.87836751854;6.007346537707246e7;1.2103605671729686e7
