id,asset,year,period_block_start,period_block_end,dual_balance_storage_over_clustered_year,dual_max_storage_level_over_clustered_year_limit,dual_min_storage_level_over_clustered_year_limit
67,AT_Hydro_Reservoir,2050,199,201,-0.031455003974671755,0.0,0.0
68,AT_Hydro_Reservoir,2050,202,204,-0.031455003974671755,0.0,0.0
69,AT_Hydro_Reservoir,2050,205,207,-0.031455003974671755,0.0,0.0
70,AT_Hydro_Reservoir,2050,208,210,-0.031455003974671755,0.0,0.0
71,AT_Hydro_Reservoir,2050,211,213,-0.031455003974671755,0.0,0.0
72,AT_Hydro_Reservoir,2050,214,216,-0.031455003974671755,0.0,0.0
73,AT_Hydro_Reservoir,2050,217,219,-0.031455003974671755,0.0,0.0
74,AT_Hydro_Reservoir,2050,220,222,-0.031455003974671755,0.0,0.0
75,AT_Hydro_Reservoir,2050,223,225,-0.031455003974671755,0.0,0.0
76,AT_Hydro_Reservoir,2050,226,228,-0.031455003974671755,0.0,0.0
77,AT_Hydro_Reservoir,2050,229,231,-0.031455003974671755,0.0,0.0
78,AT_Hydro_Reservoir,2050,232,234,-0.031455003974671755,0.0,0.0
79,AT_Hydro_Reservoir,2050,235,237,-0.031455003974671755,0.0,0.0
80,AT_Hydro_Reservoir,2050,238,240,-0.031455003974671755,0.0,0.0
81,AT_Hydro_Reservoir,2050,241,243,-0.031455003974671755,0.0,0.0
82,AT_Hydro_Reservoir,2050,244,246,-0.031455003974671755,0.0,0.0
83,AT_Hydro_Reservoir,2050,247,249,-0.031455003974671755,0.0,0.0
84,AT_Hydro_Reservoir,2050,250,252,-0.031455003974671755,0.0,0.0
85,AT_Hydro_Reservoir,2050,253,255,-0.031455003974671755,-0.0023252902859857427,0.0
86,AT_Hydro_Reservoir,2050,256,258,-0.0337802942606575,-0.0045225192862012945,0.0
87,AT_Hydro_Reservoir,2050,259,261,-0.03830281354685879,0.0,0.0
88,AT_Hydro_Reservoir,2050,262,264,-0.03830281354685879,0.0,0.0
89,AT_Hydro_Reservoir,2050,265,267,-0.03830281354685879,0.0,0.0
90,AT_Hydro_Reservoir,2050,268,270,-0.03830281354685879,0.0,0.0
91,AT_Hydro_Reservoir,2050,271,273,-0.03830281354685879,0.0,0.0
92,AT_Hydro_Reservoir,2050,274,276,-0.03830281354685879,0.0,0.0
93,AT_Hydro_Reservoir,2050,277,279,-0.03830281354685879,0.0,0.0
94,AT_Hydro_Reservoir,2050,280,282,-0.03830281354685879,0.0,0.0
95,AT_Hydro_Reservoir,2050,283,285,-0.03830281354685879,0.0,0.0
96,AT_Hydro_Reservoir,2050,286,288,-0.03830281354685879,0.0,0.0
97,AT_Hydro_Reservoir,2050,289,291,-0.03830281354685879,0.0,0.0
98,AT_Hydro_Reservoir,2050,292,294,-0.03830281354685879,0.0,0.0
99,AT_Hydro_Reservoir,2050,295,297,-0.03830281354685879,0.0,0.0
100,AT_Hydro_Reservoir,2050,298,300,-0.03830281354685879,0.0,0.0
101,AT_Hydro_Reservoir,2050,301,303,-0.03830281354685879,0.0,0.0
102,AT_Hydro_Reservoir,2050,304,306,-0.03830281354685879,0.0,0.0
103,AT_Hydro_Reservoir,2050,307,309,-0.03830281354685879,0.0,0.0
104,AT_Hydro_Reservoir,2050,310,312,-0.03830281354685879,0.0,0.0
105,AT_Hydro_Reservoir,2050,313,315,-0.03830281354685879,0.0,0.0
106,AT_Hydro_Reservoir,2050,316,318,-0.03830281354685879,0.0,0.0
107,AT_Hydro_Reservoir,2050,319,321,-0.03830281354685879,0.0,0.0
108,AT_Hydro_Reservoir,2050,322,324,-0.03830281354685879,0.0,0.0
109,AT_Hydro_Reservoir,2050,325,327,-0.03830281354685879,0.0,0.0
110,AT_Hydro_Reservoir,2050,328,330,-0.03830281354685879,0.0,0.0
111,AT_Hydro_Reservoir,2050,331,333,-0.03830281354685879,0.0,0.0
112,AT_Hydro_Reservoir,2050,334,336,-0.03830281354685879,0.0,0.0
113,AT_Hydro_Reservoir,2050,337,339,-0.03830281354685879,0.0,0.0
114,AT_Hydro_Reservoir,2050,340,342,-0.03830281354685879,0.0,0.0
115,AT_Hydro_Reservoir,2050,343,345,-0.03830281354685879,0.0,0.0
116,AT_Hydro_Reservoir,2050,346,348,-0.03830281354685879,0.0,0.0
117,AT_Hydro_Reservoir,2050,349,351,-0.03830281354685879,0.0,0.0
118,AT_Hydro_Reservoir,2050,352,354,-0.03830281354685879,0.0,0.0
119,AT_Hydro_Reservoir,2050,355,357,-0.03830281354685879,0.0,0.0
120,AT_Hydro_Reservoir,2050,358,360,-0.03830281354685879,0.0,0.0
121,AT_Hydro_Reservoir,2050,361,363,-0.03830281354685879,0.0,0.0
122,AT_Pump_Hydro_Closed,2050,1,3,0.020572481603227076,0.0,0.0
123,AT_Pump_Hydro_Closed,2050,4,6,0.020572481603227076,0.0,0.0
124,AT_Pump_Hydro_Closed,2050,7,9,0.020572481603227076,0.0,0.0
125,AT_Pump_Hydro_Closed,2050,10,12,0.020572481603227076,0.0,0.0
126,AT_Pump_Hydro_Closed,2050,13,15,0.020572481603227076,-0.026848998711499393,0.0
127,AT_Pump_Hydro_Closed,2050,16,18,-0.006276517108272317,0.0,0.0
128,AT_Pump_Hydro_Closed,2050,19,21,-0.006276517108272317,0.0,0.0
129,AT_Pump_Hydro_Closed,2050,22,24,-0.006276517108272317,0.0,0.0
130,AT_Pump_Hydro_Closed,2050,25,27,-0.006276517108272317,0.0,0.0
131,AT_Pump_Hydro_Closed,2050,28,30,-0.006276517108272317,0.0,0.0
132,AT_Pump_Hydro_Closed,2050,31,33,-0.006276517108272317,0.0,0.0
133,AT_Pump_Hydro_Closed,2050,34,36,-0.006276517108272317,0.0,0.0
134,AT_Pump_Hydro_Closed,2050,37,39,-0.006276517108272317,0.0,0.0
135,AT_Pump_Hydro_Closed,2050,40,42,-0.006276517108272317,0.0,0.0
136,AT_Pump_Hydro_Closed,2050,43,45,-0.006276517108272317,0.0,0.0
137,AT_Pump_Hydro_Closed,2050,46,48,-0.006276517108272317,0.0,0.0
138,AT_Pump_Hydro_Closed,2050,49,51,0.020950015421201923,0.0,0.0
139,AT_Pump_Hydro_Closed,2050,52,54,0.020950015421201923,0.0,0.0
140,AT_Pump_Hydro_Closed,2050,55,57,0.020950015421201923,0.0,0.0
141,AT_Pump_Hydro_Closed,2050,58,60,0.020950015421201923,0.0,0.0
142,AT_Pump_Hydro_Closed,2050,61,63,0.020950015421201923,0.0,0.0
143,AT_Pump_Hydro_Closed,2050,64,66,0.020950015421201923,0.0,0.0
144,AT_Pump_Hydro_Closed,2050,67,69,0.020950015421201923,0.0,0.0
145,AT_Pump_Hydro_Closed,2050,70,72,0.020950015421201923,0.0,0.0
146,AT_Pump_Hydro_Closed,2050,73,75,0.020950015421201923,0.0,0.0
147,AT_Pump_Hydro_Closed,2050,76,78,0.020950015421201923,0.0,0.0
148,AT_Pump_Hydro_Closed,2050,79,81,0.020950015421201923,0.0,0.0
149,AT_Pump_Hydro_Closed,2050,82,84,0.020950015421201923,0.0,0.0
150,AT_Pump_Hydro_Closed,2050,85,87,0.020950015421201923,0.0,0.0
151,AT_Pump_Hydro_Closed,2050,88,90,0.020950015421201923,0.0,0.0
152,AT_Pump_Hydro_Closed,2050,91,93,0.020950015421201923,0.0,0.0
153,AT_Pump_Hydro_Closed,2050,94,96,0.020950015421201923,-0.08877258439279623,0.0
154,AT_Pump_Hydro_Closed,2050,97,99,-0.0678225689715943,0.0,0.0
155,AT_Pump_Hydro_Closed,2050,100,102,-0.0678225689715943,0.0,0.0
156,AT_Pump_Hydro_Closed,2050,103,105,-0.0678225689715943,0.0,0.0
157,AT_Pump_Hydro_Closed,2050,106,108,-0.0678225689715943,0.0,0.0
158,AT_Pump_Hydro_Closed,2050,109,111,-0.0678225689715943,0.0,0.0
159,AT_Pump_Hydro_Closed,2050,112,114,-0.0678225689715943,0.0,0.0
160,AT_Pump_Hydro_Closed,2050,115,117,0.0016199296137917514,0.0,0.0
161,AT_Pump_Hydro_Closed,2050,118,120,0.0016199296137917514,0.0,0.0
162,AT_Pump_Hydro_Closed,2050,121,123,0.0016199296137917514,0.0,0.0
163,AT_Pump_Hydro_Closed,2050,124,126,0.0016199296137917514,0.0,0.0
164,AT_Pump_Hydro_Closed,2050,127,129,0.0016199296137917514,0.0,0.0
165,AT_Pump_Hydro_Closed,2050,130,132,0.0016199296137917514,0.0,0.0
166,AT_Pump_Hydro_Closed,2050,133,135,0.0016199296137917514,0.0,0.0
167,AT_Pump_Hydro_Closed,2050,136,138,0.0016199296137917514,0.0,0.0
168,AT_Pump_Hydro_Closed,2050,139,141,0.0016199296137917514,0.0,0.0
169,AT_Pump_Hydro_Closed,2050,142,144,0.0016199296137917514,0.0,0.0
170,AT_Pump_Hydro_Closed,2050,145,147,0.0016199296137917514,-0.0035869870019674495,0.0
171,AT_Pump_Hydro_Closed,2050,148,150,-0.001967057388175698,0.0,0.0
172,AT_Pump_Hydro_Closed,2050,151,153,-0.001967057388175698,0.0,0.0
173,AT_Pump_Hydro_Closed,2050,154,156,-0.001967057388175698,0.0,0.0
174,AT_Pump_Hydro_Closed,2050,157,159,-0.001967057388175698,0.0,0.0
175,AT_Pump_Hydro_Closed,2050,160,162,-0.001967057388175698,0.0,0.0
176,AT_Pump_Hydro_Closed,2050,163,165,-0.001967057388175698,0.0,0.0
177,AT_Pump_Hydro_Closed,2050,166,168,-0.001967057388175698,-0.043375963208296675,0.0
178,AT_Pump_Hydro_Closed,2050,169,171,-0.045343020596472376,0.0,0.0
179,AT_Pump_Hydro_Closed,2050,172,174,-0.045343020596472376,0.0,0.0
180,AT_Pump_Hydro_Closed,2050,175,177,-0.045343020596472376,0.0,0.0
181,AT_Pump_Hydro_Closed,2050,178,180,-0.045343020596472376,0.0,0.0
182,AT_Pump_Hydro_Closed,2050,181,183,-0.045343020596472376,0.0,0.0
183,AT_Pump_Hydro_Closed,2050,184,186,-0.045343020596472376,0.0,0.0
184,AT_Pump_Hydro_Closed,2050,187,189,-0.045343020596472376,0.0,0.0
185,AT_Pump_Hydro_Closed,2050,190,192,-0.045343020596472376,0.0,0.0
186,AT_Pump_Hydro_Closed,2050,193,195,-0.045343020596472376,0.0,0.0
187,AT_Pump_Hydro_Closed,2050,196,198,-0.045343020596472376,0.0,0.0
188,AT_Pump_Hydro_Closed,2050,199,201,-0.045343020596472376,0.0,0.0
189,AT_Pump_Hydro_Closed,2050,202,204,-0.045343020596472376,0.0,0.0
190,AT_Pump_Hydro_Closed,2050,205,207,-0.045343020596472376,0.0,0.0
191,AT_Pump_Hydro_Closed,2050,208,210,-0.045343020596472376,0.0,0.0
192,AT_Pump_Hydro_Closed,2050,211,213,-0.045343020596472376,0.0,0.0
193,AT_Pump_Hydro_Closed,2050,214,216,-0.045343020596472376,0.0,0.0
194,AT_Pump_Hydro_Closed,2050,217,219,-0.045343020596472376,0.0,0.0
195,AT_Pump_Hydro_Closed,2050,220,222,-0.045343020596472376,0.0,0.0
196,AT_Pump_Hydro_Closed,2050,223,225,-0.045343020596472376,0.0,0.0
197,AT_Pump_Hydro_Closed,2050,226,228,0.019875434977486492,0.0,0.0
198,AT_Pump_Hydro_Closed,2050,229,231,0.019875434977486492,0.0,0.0
199,AT_Pump_Hydro_Closed,2050,232,234,0.019875434977486492,0.0,0.0
200,AT_Pump_Hydro_Closed,2050,235,237,0.019875434977486492,0.0,0.0
201,AT_Pump_Hydro_Closed,2050,238,240,0.019875434977486492,0.0,0.0
202,AT_Pump_Hydro_Closed,2050,241,243,0.019875434977486492,0.0,0.0
203,AT_Pump_Hydro_Closed,2050,244,246,0.019875434977486492,0.0,0.0
204,AT_Pump_Hydro_Closed,2050,247,249,0.019875434977486492,0.0,0.0
205,AT_Pump_Hydro_Closed,2050,250,252,0.019875434977486492,0.0,0.0
206,AT_Pump_Hydro_Closed,2050,253,255,0.019875434977486492,0.0,0.0
207,AT_Pump_Hydro_Closed,2050,256,258,0.019875434977486492,0.0,0.0
208,AT_Pump_Hydro_Closed,2050,259,261,0.019875434977486492,0.0,0.0
209,AT_Pump_Hydro_Closed,2050,262,264,0.019875434977486492,0.0,0.0
210,AT_Pump_Hydro_Closed,2050,265,267,0.019875434977486492,0.0,0.0
211,AT_Pump_Hydro_Closed,2050,268,270,0.019875434977486492,0.0,0.0
212,AT_Pump_Hydro_Closed,2050,271,273,0.019875434977486492,-0.08588783725827735,0.0
213,AT_Pump_Hydro_Closed,2050,274,276,-0.06601240228079086,0.0,0.0
214,AT_Pump_Hydro_Closed,2050,277,279,-0.06601240228079086,0.0,0.0
215,AT_Pump_Hydro_Closed,2050,280,282,-0.06601240228079086,0.0,0.0
216,AT_Pump_Hydro_Closed,2050,283,285,-0.06601240228079086,0.0,0.0
217,AT_Pump_Hydro_Closed,2050,286,288,-0.06601240228079086,0.0,0.0
218,AT_Pump_Hydro_Closed,2050,289,291,-0.06601240228079086,0.0,0.0
219,AT_Pump_Hydro_Closed,2050,292,294,-0.06601240228079086,0.0,0.0
220,AT_Pump_Hydro_Closed,2050,295,297,-0.06601240228079086,0.0,0.0
221,AT_Pump_Hydro_Closed,2050,298,300,-0.06601240228079086,0.0,0.0
222,AT_Pump_Hydro_Closed,2050,301,303,-0.06601240228079086,0.0,0.0
223,AT_Pump_Hydro_Closed,2050,304,306,-0.06601240228079086,0.0,0.0
224,AT_Pump_Hydro_Closed,2050,307,309,-0.06601240228079086,0.0,0.0
225,AT_Pump_Hydro_Closed,2050,310,312,-0.06601240228079086,0.0,0.0
226,AT_Pump_Hydro_Closed,2050,313,315,-0.025654173905126622,0.0,0.0
227,AT_Pump_Hydro_Closed,2050,316,318,-0.025654173905126622,0.0,0.0
228,AT_Pump_Hydro_Closed,2050,319,321,-0.025654173905126622,0.0,0.0
229,AT_Pump_Hydro_Closed,2050,322,324,-0.025654173905126622,0.0,0.0
230,AT_Pump_Hydro_Closed,2050,325,327,-0.025654173905126622,0.0,0.0
231,AT_Pump_Hydro_Closed,2050,328,330,-0.025654173905126622,0.0,0.0
232,AT_Pump_Hydro_Closed,2050,331,333,-0.025654173905126622,0.0,0.0
233,AT_Pump_Hydro_Closed,2050,334,336,-0.025654173905126622,0.0,0.0
234,AT_Pump_Hydro_Closed,2050,337,339,-0.025654173905126622,0.0,0.0
235,AT_Pump_Hydro_Closed,2050,340,342,-0.025654173905126622,0.0,0.0
236,AT_Pump_Hydro_Closed,2050,343,345,-0.025654173905126622,0.0,0.0
237,AT_Pump_Hydro_Closed,2050,346,348,-0.025654173905126622,0.0,0.0
238,AT_Pump_Hydro_Closed,2050,349,351,-0.025654173905126622,0.0,0.0
239,AT_Pump_Hydro_Closed,2050,352,354,-0.025654173905126622,0.0,0.0
240,AT_Pump_Hydro_Closed,2050,355,357,-0.025654173905126622,0.0,0.0
241,AT_Pump_Hydro_Closed,2050,358,360,-0.025654173905126622,0.0,0.0
242,AT_Pump_Hydro_Closed,2050,361,363,-0.025654173905126622,0.0,0.0
243,AT_Pump_Hydro_Open,2050,1,3,0.032548828187390605,0.0,0.0
244,AT_Pump_Hydro_Open,2050,4,6,0.032548828187390605,0.0,0.0
245,AT_Pump_Hydro_Open,2050,7,9,0.032548828187390605,0.0,0.0
246,AT_Pump_Hydro_Open,2050,10,12,0.032548828187390605,0.0,0.0
247,AT_Pump_Hydro_Open,2050,13,15,0.032548828187390605,0.0,0.0
248,AT_Pump_Hydro_Open,2050,16,18,0.032548828187390605,-0.03138401443459524,0.0
249,AT_Pump_Hydro_Open,2050,19,21,0.0011648137527953684,0.0,0.0
250,AT_Pump_Hydro_Open,2050,22,24,0.0011648137527953684,0.0,0.0
251,AT_Pump_Hydro_Open,2050,25,27,0.0011648137527953684,0.0,0.0
252,AT_Pump_Hydro_Open,2050,28,30,0.0011648137527953684,0.0,0.0
253,AT_Pump_Hydro_Open,2050,31,33,0.0011648137527953684,0.0,0.0
254,AT_Pump_Hydro_Open,2050,34,36,0.0011648137527953684,0.0,0.0
255,AT_Pump_Hydro_Open,2050,37,39,0.0011648137527953684,0.0,0.0
256,AT_Pump_Hydro_Open,2050,40,42,0.0011648137527953684,0.0,0.0
257,AT_Pump_Hydro_Open,2050,43,45,0.0011648137527953684,0.0,0.0
258,AT_Pump_Hydro_Open,2050,46,48,0.0011648137527953684,0.0,0.0
259,AT_Pump_Hydro_Open,2050,49,51,0.0011648137527953684,0.0,0.0
260,AT_Pump_Hydro_Open,2050,52,54,0.0011648137527953684,0.0,0.0
261,AT_Pump_Hydro_Open,2050,55,57,0.0011648137527953684,0.0,0.0
262,AT_Pump_Hydro_Open,2050,58,60,0.0011648137527953684,0.0,0.0
263,AT_Pump_Hydro_Open,2050,61,63,0.0011648137527953684,0.0,0.0
264,AT_Pump_Hydro_Open,2050,64,66,0.0011648137527953684,0.0,0.0
265,AT_Pump_Hydro_Open,2050,67,69,0.0011648137527953684,0.0,0.0
266,AT_Pump_Hydro_Open,2050,70,72,0.0011648137527953684,0.0,0.0
267,AT_Pump_Hydro_Open,2050,73,75,0.0011648137527953684,0.0,0.0
268,AT_Pump_Hydro_Open,2050,76,78,0.0011648137527953684,0.0,0.0
269,AT_Pump_Hydro_Open,2050,79,81,0.0011648137527953684,0.0,0.0
270,AT_Pump_Hydro_Open,2050,82,84,0.0011648137527953684,0.0,0.0
271,AT_Pump_Hydro_Open,2050,85,87,0.0011648137527953684,0.0,0.0
272,AT_Pump_Hydro_Open,2050,88,90,0.0011648137527953684,0.0,0.0
273,AT_Pump_Hydro_Open,2050,91,93,0.0011648137527953684,0.0,0.0
274,AT_Pump_Hydro_Open,2050,94,96,0.0011648137527953684,-0.0011648137527953684,0.0
275,AT_Pump_Hydro_Open,2050,97,99,-0.0,0.0,0.0
276,AT_Pump_Hydro_Open,2050,100,102,-0.0,0.0,0.0
277,AT_Pump_Hydro_Open,2050,103,105,-0.0,0.0,0.0
278,AT_Pump_Hydro_Open,2050,106,108,-0.0,0.0,0.0
279,AT_Pump_Hydro_Open,2050,109,111,-0.0,0.0,0.0
280,AT_Pump_Hydro_Open,2050,112,114,-0.0,0.0,0.0
281,AT_Pump_Hydro_Open,2050,115,117,-0.0,0.0,0.0
282,AT_Pump_Hydro_Open,2050,118,120,-0.0,0.0,0.0
283,AT_Pump_Hydro_Open,2050,121,123,-0.0,0.0,0.0
284,AT_Pump_Hydro_Open,2050,124,126,-0.0,0.0,0.0
285,AT_Pump_Hydro_Open,2050,127,129,-0.0,0.0,0.0
286,AT_Pump_Hydro_Open,2050,130,132,-0.0,0.0,0.0
287,AT_Pump_Hydro_Open,2050,133,135,-0.0,0.0,0.0
288,AT_Pump_Hydro_Open,2050,136,138,-0.0,0.0,0.0
289,AT_Pump_Hydro_Open,2050,139,141,-0.0,0.0,0.0
290,AT_Pump_Hydro_Open,2050,142,144,-0.0,0.0,0.0
291,AT_Pump_Hydro_Open,2050,145,147,-0.0,0.0,0.0
292,AT_Pump_Hydro_Open,2050,148,150,-0.0,0.0,0.0
293,AT_Pump_Hydro_Open,2050,151,153,-0.0,0.0,0.0
294,AT_Pump_Hydro_Open,2050,154,156,-0.0,0.0,0.0
295,AT_Pump_Hydro_Open,2050,157,159,-0.0,0.0,0.0
296,AT_Pump_Hydro_Open,2050,160,162,-0.0,0.0,0.0
297,AT_Pump_Hydro_Open,2050,163,165,-0.0,0.0,0.0
298,AT_Pump_Hydro_Open,2050,166,168,-0.0,-0.01912392761142856,0.0
299,AT_Pump_Hydro_Open,2050,169,171,-0.01912392761142856,0.0,0.0
300,AT_Pump_Hydro_Open,2050,172,174,-0.01912392761142856,0.0,0.0
301,AT_Pump_Hydro_Open,2050,175,177,-0.01912392761142856,0.0,0.0
302,AT_Pump_Hydro_Open,2050,178,180,-0.01912392761142856,0.0,0.0
303,AT_Pump_Hydro_Open,2050,181,183,-0.01912392761142856,0.0,0.0
304,AT_Pump_Hydro_Open,2050,184,186,-0.01912392761142856,0.0,0.0
305,AT_Pump_Hydro_Open,2050,187,189,-0.01912392761142856,0.0,0.0
306,AT_Pump_Hydro_Open,2050,190,192,-0.01912392761142856,0.0,0.0
307,AT_Pump_Hydro_Open,2050,193,195,-0.01912392761142856,0.0,0.0
308,AT_Pump_Hydro_Open,2050,196,198,-0.01912392761142856,0.0,0.0
309,AT_Pump_Hydro_Open,2050,199,201,-0.01912392761142856,0.0,0.0
310,AT_Pump_Hydro_Open,2050,202,204,-0.01912392761142856,0.0,0.0
311,AT_Pump_Hydro_Open,2050,205,207,-0.01912392761142856,0.0,0.0
312,AT_Pump_Hydro_Open,2050,208,210,-0.01912392761142856,0.0,0.0
313,AT_Pump_Hydro_Open,2050,211,213,-0.01912392761142856,0.0,0.0
314,AT_Pump_Hydro_Open,2050,214,216,-0.01912392761142856,0.0,0.0
315,AT_Pump_Hydro_Open,2050,217,219,-0.01912392761142856,0.0,0.0
316,AT_Pump_Hydro_Open,2050,220,222,-0.01912392761142856,0.0,0.0
317,AT_Pump_Hydro_Open,2050,223,225,-0.01912392761142856,0.0,0.0
318,AT_Pump_Hydro_Open,2050,226,228,-0.01912392761142856,0.0,0.0
319,AT_Pump_Hydro_Open,2050,229,231,-0.01912392761142856,0.0,0.0
320,AT_Pump_Hydro_Open,2050,232,234,-0.01912392761142856,0.0,0.0
321,AT_Pump_Hydro_Open,2050,235,237,-0.01912392761142856,0.0,0.0
322,AT_Pump_Hydro_Open,2050,238,240,-0.01912392761142856,0.0,0.0
323,AT_Pump_Hydro_Open,2050,241,243,-0.01912392761142856,0.0,0.0
324,AT_Pump_Hydro_Open,2050,244,246,-0.01912392761142856,0.0,0.0
325,AT_Pump_Hydro_Open,2050,247,249,-0.01912392761142856,0.0,0.0
326,AT_Pump_Hydro_Open,2050,250,252,-0.01912392761142856,0.0,0.0
327,AT_Pump_Hydro_Open,2050,253,255,-0.01912392761142856,0.0,0.0
328,AT_Pump_Hydro_Open,2050,256,258,-0.01912392761142856,-0.024127868327676834,0.0
329,AT_Pump_Hydro_Open,2050,259,261,-0.04325179593910539,0.0,0.0
