id,asset,year,rep_period,time_block_start,time_block_end,dual_max_input_flows_limit_simple_method
58,AT_Battery,2050,8,4,6,0.0
59,AT_Battery,2050,8,7,9,0.0
60,AT_Battery,2050,8,10,12,0.0
61,AT_Battery,2050,8,13,15,0.0
62,AT_Battery,2050,8,16,18,0.0
63,AT_Battery,2050,8,19,21,0.0
64,AT_Battery,2050,8,22,24,0.0
65,AT_Battery,2050,9,1,3,0.0
66,AT_Battery,2050,9,4,6,0.0
67,AT_Battery,2050,9,7,9,0.0
68,AT_Battery,2050,9,10,12,0.0
69,AT_Battery,2050,9,13,15,0.0
70,AT_Battery,2050,9,16,18,-0.0
71,AT_Battery,2050,9,19,21,0.0
72,AT_Battery,2050,9,22,24,0.0
73,AT_Battery,2050,10,1,3,0.0
74,AT_Battery,2050,10,4,6,0.0
75,AT_Battery,2050,10,7,9,0.0
76,AT_Battery,2050,10,10,12,0.0
77,AT_Battery,2050,10,13,15,-2.531308496145357e-14
78,AT_Battery,2050,10,16,18,0.0
79,AT_Battery,2050,10,19,21,0.0
80,AT_Battery,2050,10,22,24,0.0
81,AT_Pump_Hydro_Closed,2050,1,1,3,0.0
82,AT_Pump_Hydro_Closed,2050,1,4,6,0.0
83,AT_Pump_Hydro_Closed,2050,1,7,9,0.0
84,AT_Pump_Hydro_Closed,2050,1,10,12,-1.5735636265208206
85,AT_Pump_Hydro_Closed,2050,1,13,15,-1.5735636265208217
86,AT_Pump_Hydro_Closed,2050,1,16,18,0.0
87,AT_Pump_Hydro_Closed,2050,1,19,21,0.0
88,AT_Pump_Hydro_Closed,2050,1,22,24,0.0
89,AT_Pump_Hydro_Closed,2050,2,1,3,-0.0
90,AT_Pump_Hydro_Closed,2050,2,4,6,0.0
91,AT_Pump_Hydro_Closed,2050,2,7,9,0.0
92,AT_Pump_Hydro_Closed,2050,2,10,12,0.0
93,AT_Pump_Hydro_Closed,2050,2,13,15,0.0
94,AT_Pump_Hydro_Closed,2050,2,16,18,0.0
95,AT_Pump_Hydro_Closed,2050,2,19,21,0.0
96,AT_Pump_Hydro_Closed,2050,2,22,24,0.0
97,AT_Pump_Hydro_Closed,2050,3,1,3,0.0
98,AT_Pump_Hydro_Closed,2050,3,4,6,0.0
99,AT_Pump_Hydro_Closed,2050,3,7,9,0.0
100,AT_Pump_Hydro_Closed,2050,3,10,12,0.0
101,AT_Pump_Hydro_Closed,2050,3,13,15,-2.164804687500001
102,AT_Pump_Hydro_Closed,2050,3,16,18,0.0
103,AT_Pump_Hydro_Closed,2050,3,19,21,0.0
104,AT_Pump_Hydro_Closed,2050,3,22,24,0.0
105,AT_Pump_Hydro_Closed,2050,4,1,3,0.0
106,AT_Pump_Hydro_Closed,2050,4,4,6,0.0
107,AT_Pump_Hydro_Closed,2050,4,7,9,0.0
108,AT_Pump_Hydro_Closed,2050,4,10,12,0.0
109,AT_Pump_Hydro_Closed,2050,4,13,15,0.0
110,AT_Pump_Hydro_Closed,2050,4,16,18,0.0
111,AT_Pump_Hydro_Closed,2050,4,19,21,0.0
112,AT_Pump_Hydro_Closed,2050,4,22,24,-0.0
113,AT_Pump_Hydro_Closed,2050,5,1,3,-0.0
114,AT_Pump_Hydro_Closed,2050,5,4,6,0.0
115,AT_Pump_Hydro_Closed,2050,5,7,9,0.0
116,AT_Pump_Hydro_Closed,2050,5,10,12,0.0
117,AT_Pump_Hydro_Closed,2050,5,13,15,0.0
118,AT_Pump_Hydro_Closed,2050,5,16,18,0.0
119,AT_Pump_Hydro_Closed,2050,5,19,21,-0.0
120,AT_Pump_Hydro_Closed,2050,5,22,24,0.0
121,AT_Pump_Hydro_Closed,2050,6,1,3,0.0
122,AT_Pump_Hydro_Closed,2050,6,4,6,0.0
123,AT_Pump_Hydro_Closed,2050,6,7,9,-0.0
124,AT_Pump_Hydro_Closed,2050,6,10,12,-0.06556775181061221
125,AT_Pump_Hydro_Closed,2050,6,13,15,-0.06556775181061221
126,AT_Pump_Hydro_Closed,2050,6,16,18,-0.06556775181061221
127,AT_Pump_Hydro_Closed,2050,6,19,21,0.0
128,AT_Pump_Hydro_Closed,2050,6,22,24,0.0
129,AT_Pump_Hydro_Closed,2050,7,1,3,0.0
130,AT_Pump_Hydro_Closed,2050,7,4,6,0.0
131,AT_Pump_Hydro_Closed,2050,7,7,9,0.0
132,AT_Pump_Hydro_Closed,2050,7,10,12,-1.9208548640493808
133,AT_Pump_Hydro_Closed,2050,7,13,15,-1.9208548640493799
134,AT_Pump_Hydro_Closed,2050,7,16,18,0.0
135,AT_Pump_Hydro_Closed,2050,7,19,21,0.0
136,AT_Pump_Hydro_Closed,2050,7,22,24,0.0
137,AT_Pump_Hydro_Closed,2050,8,1,3,0.0
138,AT_Pump_Hydro_Closed,2050,8,4,6,0.0
139,AT_Pump_Hydro_Closed,2050,8,7,9,0.0
140,AT_Pump_Hydro_Closed,2050,8,10,12,0.0
141,AT_Pump_Hydro_Closed,2050,8,13,15,0.0
142,AT_Pump_Hydro_Closed,2050,8,16,18,0.0
143,AT_Pump_Hydro_Closed,2050,8,19,21,0.0
144,AT_Pump_Hydro_Closed,2050,8,22,24,-0.0
145,AT_Pump_Hydro_Closed,2050,9,1,3,0.0
146,AT_Pump_Hydro_Closed,2050,9,4,6,0.0
147,AT_Pump_Hydro_Closed,2050,9,7,9,0.0
148,AT_Pump_Hydro_Closed,2050,9,10,12,-1.7313499346154646
149,AT_Pump_Hydro_Closed,2050,9,13,15,-1.7313499346154646
150,AT_Pump_Hydro_Closed,2050,9,16,18,-1.7313499346154646
151,AT_Pump_Hydro_Closed,2050,9,19,21,0.0
152,AT_Pump_Hydro_Closed,2050,9,22,24,0.0
153,AT_Pump_Hydro_Closed,2050,10,1,3,0.0
154,AT_Pump_Hydro_Closed,2050,10,4,6,0.0
155,AT_Pump_Hydro_Closed,2050,10,7,9,0.0
156,AT_Pump_Hydro_Closed,2050,10,10,12,1.4030443473700416e-14
157,AT_Pump_Hydro_Closed,2050,10,13,15,-1.4391265956703592e-14
158,AT_Pump_Hydro_Closed,2050,10,16,18,0.0
159,AT_Pump_Hydro_Closed,2050,10,19,21,0.0
160,AT_Pump_Hydro_Closed,2050,10,22,24,0.0
161,AT_Pump_Hydro_Open,2050,1,1,3,0.0
162,AT_Pump_Hydro_Open,2050,1,4,6,0.0
163,AT_Pump_Hydro_Open,2050,1,7,9,0.0
164,AT_Pump_Hydro_Open,2050,1,10,12,0.0
165,AT_Pump_Hydro_Open,2050,1,13,15,0.0
166,AT_Pump_Hydro_Open,2050,1,16,18,0.0
167,AT_Pump_Hydro_Open,2050,1,19,21,0.0
168,AT_Pump_Hydro_Open,2050,1,22,24,0.0
169,AT_Pump_Hydro_Open,2050,2,1,3,-0.7731841804047774
170,AT_Pump_Hydro_Open,2050,2,4,6,-0.7731841804047774
171,AT_Pump_Hydro_Open,2050,2,7,9,-0.7731841804047774
172,AT_Pump_Hydro_Open,2050,2,10,12,-0.7731841804047774
173,AT_Pump_Hydro_Open,2050,2,13,15,-0.7731841804047774
174,AT_Pump_Hydro_Open,2050,2,16,18,-0.7731841804047774
175,AT_Pump_Hydro_Open,2050,2,19,21,-0.7731841804047774
176,AT_Pump_Hydro_Open,2050,2,22,24,-0.7731841804047774
177,AT_Pump_Hydro_Open,2050,3,1,3,0.0
178,AT_Pump_Hydro_Open,2050,3,4,6,0.0
179,AT_Pump_Hydro_Open,2050,3,7,9,0.0
180,AT_Pump_Hydro_Open,2050,3,10,12,-0.0
181,AT_Pump_Hydro_Open,2050,3,13,15,-2.1648046875000007
182,AT_Pump_Hydro_Open,2050,3,16,18,0.0
183,AT_Pump_Hydro_Open,2050,3,19,21,0.0
184,AT_Pump_Hydro_Open,2050,3,22,24,0.0
185,AT_Pump_Hydro_Open,2050,4,1,3,0.0
186,AT_Pump_Hydro_Open,2050,4,4,6,0.0
187,AT_Pump_Hydro_Open,2050,4,7,9,0.0
188,AT_Pump_Hydro_Open,2050,4,10,12,0.0
189,AT_Pump_Hydro_Open,2050,4,13,15,0.0
190,AT_Pump_Hydro_Open,2050,4,16,18,0.0
191,AT_Pump_Hydro_Open,2050,4,19,21,0.0
192,AT_Pump_Hydro_Open,2050,4,22,24,0.0
193,AT_Pump_Hydro_Open,2050,5,1,3,0.0
194,AT_Pump_Hydro_Open,2050,5,4,6,0.0
195,AT_Pump_Hydro_Open,2050,5,7,9,0.0
196,AT_Pump_Hydro_Open,2050,5,10,12,-0.0
197,AT_Pump_Hydro_Open,2050,5,13,15,-0.0
198,AT_Pump_Hydro_Open,2050,5,16,18,0.0
199,AT_Pump_Hydro_Open,2050,5,19,21,0.0
200,AT_Pump_Hydro_Open,2050,5,22,24,0.0
201,AT_Pump_Hydro_Open,2050,6,1,3,0.0
202,AT_Pump_Hydro_Open,2050,6,4,6,0.0
203,AT_Pump_Hydro_Open,2050,6,7,9,0.0
204,AT_Pump_Hydro_Open,2050,6,10,12,-0.05020030997999997
205,AT_Pump_Hydro_Open,2050,6,13,15,-0.05020030997999997
206,AT_Pump_Hydro_Open,2050,6,16,18,-0.05020030997999997
207,AT_Pump_Hydro_Open,2050,6,19,21,0.0
208,AT_Pump_Hydro_Open,2050,6,22,24,0.0
209,AT_Pump_Hydro_Open,2050,7,1,3,0.0
210,AT_Pump_Hydro_Open,2050,7,4,6,0.0
211,AT_Pump_Hydro_Open,2050,7,7,9,0.0
212,AT_Pump_Hydro_Open,2050,7,10,12,0.0
213,AT_Pump_Hydro_Open,2050,7,13,15,0.0
214,AT_Pump_Hydro_Open,2050,7,16,18,0.0
215,AT_Pump_Hydro_Open,2050,7,19,21,0.0
216,AT_Pump_Hydro_Open,2050,7,22,24,0.0
217,AT_Pump_Hydro_Open,2050,8,1,3,0.0
218,AT_Pump_Hydro_Open,2050,8,4,6,0.0
219,AT_Pump_Hydro_Open,2050,8,7,9,-0.0
220,AT_Pump_Hydro_Open,2050,8,10,12,0.0
221,AT_Pump_Hydro_Open,2050,8,13,15,0.0
222,AT_Pump_Hydro_Open,2050,8,16,18,0.0
223,AT_Pump_Hydro_Open,2050,8,19,21,0.0
224,AT_Pump_Hydro_Open,2050,8,22,24,0.0
225,AT_Pump_Hydro_Open,2050,9,1,3,0.0
226,AT_Pump_Hydro_Open,2050,9,4,6,0.0
227,AT_Pump_Hydro_Open,2050,9,7,9,0.0
228,AT_Pump_Hydro_Open,2050,9,10,12,-2.2613550166406045
229,AT_Pump_Hydro_Open,2050,9,13,15,-2.2613550166406045
230,AT_Pump_Hydro_Open,2050,9,16,18,-2.2613550166406045
231,AT_Pump_Hydro_Open,2050,9,19,21,0.0
232,AT_Pump_Hydro_Open,2050,9,22,24,0.0
233,AT_Pump_Hydro_Open,2050,10,1,3,0.0
234,AT_Pump_Hydro_Open,2050,10,4,6,0.0
235,AT_Pump_Hydro_Open,2050,10,7,9,0.0
236,AT_Pump_Hydro_Open,2050,10,10,12,0.0
237,AT_Pump_Hydro_Open,2050,10,13,15,0.0
238,AT_Pump_Hydro_Open,2050,10,16,18,0.0
239,AT_Pump_Hydro_Open,2050,10,19,21,0.0
240,AT_Pump_Hydro_Open,2050,10,22,24,0.0
241,BE_Battery,2050,1,1,2,0.0
242,BE_Battery,2050,1,3,4,-0.0
243,BE_Battery,2050,1,5,6,0.0
244,BE_Battery,2050,1,7,8,0.0
245,BE_Battery,2050,1,9,10,0.0
246,BE_Battery,2050,1,11,12,0.0
247,BE_Battery,2050,1,13,14,0.0
248,BE_Battery,2050,1,15,16,-3.4450000000000007
249,BE_Battery,2050,1,17,18,0.0
250,BE_Battery,2050,1,19,20,0.0
251,BE_Battery,2050,1,21,22,0.0
252,BE_Battery,2050,1,23,24,0.0
253,BE_Battery,2050,2,1,2,0.0
254,BE_Battery,2050,2,3,4,0.0
255,BE_Battery,2050,2,5,6,0.0
256,BE_Battery,2050,2,7,8,0.0
257,BE_Battery,2050,2,9,10,0.0
258,BE_Battery,2050,2,11,12,0.0
259,BE_Battery,2050,2,13,14,0.0
260,BE_Battery,2050,2,15,16,0.0
261,BE_Battery,2050,2,17,18,-0.0
262,BE_Battery,2050,2,19,20,0.0
263,BE_Battery,2050,2,21,22,0.0
264,BE_Battery,2050,2,23,24,0.0
265,BE_Battery,2050,3,1,2,0.0
266,BE_Battery,2050,3,3,4,0.0
267,BE_Battery,2050,3,5,6,0.0
268,BE_Battery,2050,3,7,8,0.0
269,BE_Battery,2050,3,9,10,0.0
270,BE_Battery,2050,3,11,12,0.0
271,BE_Battery,2050,3,13,14,0.0
272,BE_Battery,2050,3,15,16,0.0
273,BE_Battery,2050,3,17,18,0.0
274,BE_Battery,2050,3,19,20,0.0
275,BE_Battery,2050,3,21,22,0.0
276,BE_Battery,2050,3,23,24,0.0
277,BE_Battery,2050,4,1,2,0.0
278,BE_Battery,2050,4,3,4,0.0
279,BE_Battery,2050,4,5,6,0.0
280,BE_Battery,2050,4,7,8,0.0
281,BE_Battery,2050,4,9,10,0.0
282,BE_Battery,2050,4,11,12,0.0
283,BE_Battery,2050,4,13,14,0.0
284,BE_Battery,2050,4,15,16,0.0
285,BE_Battery,2050,4,17,18,0.0
286,BE_Battery,2050,4,19,20,0.0
287,BE_Battery,2050,4,21,22,0.0
288,BE_Battery,2050,4,23,24,0.0
289,BE_Battery,2050,5,1,2,0.0
290,BE_Battery,2050,5,3,4,0.0
291,BE_Battery,2050,5,5,6,0.0
292,BE_Battery,2050,5,7,8,0.0
293,BE_Battery,2050,5,9,10,0.0
294,BE_Battery,2050,5,11,12,0.0
295,BE_Battery,2050,5,13,14,0.0
296,BE_Battery,2050,5,15,16,0.0
297,BE_Battery,2050,5,17,18,0.0
298,BE_Battery,2050,5,19,20,0.0
299,BE_Battery,2050,5,21,22,0.0
300,BE_Battery,2050,5,23,24,0.0
301,BE_Battery,2050,6,1,2,0.0
302,BE_Battery,2050,6,3,4,-0.0
303,BE_Battery,2050,6,5,6,0.0
304,BE_Battery,2050,6,7,8,0.0
305,BE_Battery,2050,6,9,10,0.0
306,BE_Battery,2050,6,11,12,0.0
307,BE_Battery,2050,6,13,14,0.0
308,BE_Battery,2050,6,15,16,0.0
309,BE_Battery,2050,6,17,18,-0.0
310,BE_Battery,2050,6,19,20,0.0
311,BE_Battery,2050,6,21,22,0.0
312,BE_Battery,2050,6,23,24,0.0
313,BE_Battery,2050,7,1,2,-0.0
314,BE_Battery,2050,7,3,4,0.0
315,BE_Battery,2050,7,5,6,0.0
316,BE_Battery,2050,7,7,8,0.0
317,BE_Battery,2050,7,9,10,0.0
318,BE_Battery,2050,7,11,12,0.0
319,BE_Battery,2050,7,13,14,0.0
320,BE_Battery,2050,7,15,16,0.0
321,BE_Battery,2050,7,17,18,0.0
322,BE_Battery,2050,7,19,20,0.0
323,BE_Battery,2050,7,21,22,0.0
324,BE_Battery,2050,7,23,24,0.0
325,BE_Battery,2050,8,1,2,0.0
326,BE_Battery,2050,8,3,4,0.0
327,BE_Battery,2050,8,5,6,0.0
328,BE_Battery,2050,8,7,8,0.0
329,BE_Battery,2050,8,9,10,0.0
330,BE_Battery,2050,8,11,12,0.0
331,BE_Battery,2050,8,13,14,0.0
332,BE_Battery,2050,8,15,16,0.0
333,BE_Battery,2050,8,17,18,0.0
334,BE_Battery,2050,8,19,20,0.0
335,BE_Battery,2050,8,21,22,0.0
336,BE_Battery,2050,8,23,24,0.0
337,BE_Battery,2050,9,1,2,0.0
338,BE_Battery,2050,9,3,4,0.0
339,BE_Battery,2050,9,5,6,0.0
340,BE_Battery,2050,9,7,8,0.0
341,BE_Battery,2050,9,9,10,0.0
342,BE_Battery,2050,9,11,12,0.0
343,BE_Battery,2050,9,13,14,0.0
344,BE_Battery,2050,9,15,16,0.0
345,BE_Battery,2050,9,17,18,0.0
346,BE_Battery,2050,9,19,20,0.0
347,BE_Battery,2050,9,21,22,0.0
348,BE_Battery,2050,9,23,24,0.0
349,BE_Battery,2050,10,1,2,0.0
350,BE_Battery,2050,10,3,4,-1.447951613044676
351,BE_Battery,2050,10,5,6,0.0
352,BE_Battery,2050,10,7,8,0.0
353,BE_Battery,2050,10,9,10,0.0
354,BE_Battery,2050,10,11,12,0.0
355,BE_Battery,2050,10,13,14,0.0
356,BE_Battery,2050,10,15,16,0.0
357,BE_Battery,2050,10,17,18,0.0
358,BE_Battery,2050,10,19,20,0.0
359,BE_Battery,2050,10,21,22,0.0
360,BE_Battery,2050,10,23,24,-0.0
361,BG_Pump_Hydro_Closed,2050,1,1,6,0.0
362,BG_Pump_Hydro_Closed,2050,1,7,12,0.0
363,BG_Pump_Hydro_Closed,2050,1,13,18,0.0
364,BG_Pump_Hydro_Closed,2050,1,19,24,0.0
365,BG_Pump_Hydro_Closed,2050,2,1,6,0.0
366,BG_Pump_Hydro_Closed,2050,2,7,12,0.0
367,BG_Pump_Hydro_Closed,2050,2,13,18,0.0
368,BG_Pump_Hydro_Closed,2050,2,19,24,0.0
369,BG_Pump_Hydro_Closed,2050,3,1,6,0.0
370,BG_Pump_Hydro_Closed,2050,3,7,12,0.0
371,BG_Pump_Hydro_Closed,2050,3,13,18,0.0
372,BG_Pump_Hydro_Closed,2050,3,19,24,0.0
373,BG_Pump_Hydro_Closed,2050,4,1,6,0.0
374,BG_Pump_Hydro_Closed,2050,4,7,12,0.0
375,BG_Pump_Hydro_Closed,2050,4,13,18,0.0
376,BG_Pump_Hydro_Closed,2050,4,19,24,0.0
377,BG_Pump_Hydro_Closed,2050,5,1,6,0.0
378,BG_Pump_Hydro_Closed,2050,5,7,12,0.0
379,BG_Pump_Hydro_Closed,2050,5,13,18,0.0
380,BG_Pump_Hydro_Closed,2050,5,19,24,0.0
381,BG_Pump_Hydro_Closed,2050,6,1,6,0.0
382,BG_Pump_Hydro_Closed,2050,6,7,12,0.0
383,BG_Pump_Hydro_Closed,2050,6,13,18,0.0
384,BG_Pump_Hydro_Closed,2050,6,19,24,0.0
385,BG_Pump_Hydro_Closed,2050,7,1,6,0.0
386,BG_Pump_Hydro_Closed,2050,7,7,12,-0.0
387,BG_Pump_Hydro_Closed,2050,7,13,18,0.0
388,BG_Pump_Hydro_Closed,2050,7,19,24,0.0
389,BG_Pump_Hydro_Closed,2050,8,1,6,0.0
390,BG_Pump_Hydro_Closed,2050,8,7,12,0.0
391,BG_Pump_Hydro_Closed,2050,8,13,18,0.0
392,BG_Pump_Hydro_Closed,2050,8,19,24,0.0
393,BG_Pump_Hydro_Closed,2050,9,1,6,0.0
394,BG_Pump_Hydro_Closed,2050,9,7,12,0.0
395,BG_Pump_Hydro_Closed,2050,9,13,18,0.0
396,BG_Pump_Hydro_Closed,2050,9,19,24,0.0
397,BG_Pump_Hydro_Closed,2050,10,1,6,0.0
398,BG_Pump_Hydro_Closed,2050,10,7,12,0.0
399,BG_Pump_Hydro_Closed,2050,10,13,18,0.0
400,BG_Pump_Hydro_Closed,2050,10,19,24,0.0
401,BG_Pump_Hydro_Open,2050,1,1,6,0.0
402,BG_Pump_Hydro_Open,2050,1,7,12,0.0
403,BG_Pump_Hydro_Open,2050,1,13,18,0.0
404,BG_Pump_Hydro_Open,2050,1,19,24,0.0
405,BG_Pump_Hydro_Open,2050,2,1,6,0.0
406,BG_Pump_Hydro_Open,2050,2,7,12,-0.0
407,BG_Pump_Hydro_Open,2050,2,13,18,0.0
408,BG_Pump_Hydro_Open,2050,2,19,24,-0.0
409,BG_Pump_Hydro_Open,2050,3,1,6,0.0
410,BG_Pump_Hydro_Open,2050,3,7,12,0.0
411,BG_Pump_Hydro_Open,2050,3,13,18,0.0
412,BG_Pump_Hydro_Open,2050,3,19,24,0.0
413,BG_Pump_Hydro_Open,2050,4,1,6,0.0
414,BG_Pump_Hydro_Open,2050,4,7,12,0.0
415,BG_Pump_Hydro_Open,2050,4,13,18,0.0
416,BG_Pump_Hydro_Open,2050,4,19,24,0.0
417,BG_Pump_Hydro_Open,2050,5,1,6,0.0
418,BG_Pump_Hydro_Open,2050,5,7,12,0.0
419,BG_Pump_Hydro_Open,2050,5,13,18,0.0
420,BG_Pump_Hydro_Open,2050,5,19,24,0.0
421,BG_Pump_Hydro_Open,2050,6,1,6,0.0
422,BG_Pump_Hydro_Open,2050,6,7,12,0.0
423,BG_Pump_Hydro_Open,2050,6,13,18,0.0
424,BG_Pump_Hydro_Open,2050,6,19,24,0.0
425,BG_Pump_Hydro_Open,2050,7,1,6,0.0
426,BG_Pump_Hydro_Open,2050,7,7,12,-0.04163766454899154
427,BG_Pump_Hydro_Open,2050,7,13,18,-0.04163766454899176
428,BG_Pump_Hydro_Open,2050,7,19,24,0.0
429,BG_Pump_Hydro_Open,2050,8,1,6,0.0
430,BG_Pump_Hydro_Open,2050,8,7,12,0.0
431,BG_Pump_Hydro_Open,2050,8,13,18,0.0
432,BG_Pump_Hydro_Open,2050,8,19,24,0.0
433,BG_Pump_Hydro_Open,2050,9,1,6,0.0
434,BG_Pump_Hydro_Open,2050,9,7,12,-0.7711200517882784
435,BG_Pump_Hydro_Open,2050,9,13,18,0.0
436,BG_Pump_Hydro_Open,2050,9,19,24,0.0
437,BG_Pump_Hydro_Open,2050,10,1,6,0.0
438,BG_Pump_Hydro_Open,2050,10,7,12,0.0
439,BG_Pump_Hydro_Open,2050,10,13,18,0.0
440,BG_Pump_Hydro_Open,2050,10,19,24,0.0
441,CH_Battery,2050,1,1,3,0.0
442,CH_Battery,2050,1,4,6,0.0
443,CH_Battery,2050,1,7,9,0.0
444,CH_Battery,2050,1,10,12,0.0
445,CH_Battery,2050,1,13,15,0.0
446,CH_Battery,2050,1,16,18,0.0
447,CH_Battery,2050,1,19,21,0.0
448,CH_Battery,2050,1,22,24,0.0
449,CH_Battery,2050,2,1,3,0.0
450,CH_Battery,2050,2,4,6,0.0
451,CH_Battery,2050,2,7,9,0.0
452,CH_Battery,2050,2,10,12,0.0
453,CH_Battery,2050,2,13,15,0.0
454,CH_Battery,2050,2,16,18,0.0
455,CH_Battery,2050,2,19,21,0.0
456,CH_Battery,2050,2,22,24,0.0
457,CH_Battery,2050,3,1,3,0.0
458,CH_Battery,2050,3,4,6,0.0
459,CH_Battery,2050,3,7,9,0.0
460,CH_Battery,2050,3,10,12,0.0
461,CH_Battery,2050,3,13,15,0.0
462,CH_Battery,2050,3,16,18,0.0
463,CH_Battery,2050,3,19,21,0.0
464,CH_Battery,2050,3,22,24,0.0
465,CH_Battery,2050,4,1,3,0.0
466,CH_Battery,2050,4,4,6,0.0
467,CH_Battery,2050,4,7,9,0.0
468,CH_Battery,2050,4,10,12,0.0
469,CH_Battery,2050,4,13,15,0.0
470,CH_Battery,2050,4,16,18,0.0
471,CH_Battery,2050,4,19,21,0.0
472,CH_Battery,2050,4,22,24,0.0
473,CH_Battery,2050,5,1,3,0.0
474,CH_Battery,2050,5,4,6,0.0
475,CH_Battery,2050,5,7,9,0.0
476,CH_Battery,2050,5,10,12,0.0
477,CH_Battery,2050,5,13,15,0.0
478,CH_Battery,2050,5,16,18,0.0
479,CH_Battery,2050,5,19,21,0.0
480,CH_Battery,2050,5,22,24,0.0
481,CH_Battery,2050,6,1,3,0.0
482,CH_Battery,2050,6,4,6,0.0
483,CH_Battery,2050,6,7,9,0.0
484,CH_Battery,2050,6,10,12,0.0
485,CH_Battery,2050,6,13,15,0.0
486,CH_Battery,2050,6,16,18,0.0
487,CH_Battery,2050,6,19,21,0.0
488,CH_Battery,2050,6,22,24,0.0
489,CH_Battery,2050,7,1,3,0.0
490,CH_Battery,2050,7,4,6,0.0
491,CH_Battery,2050,7,7,9,0.0
492,CH_Battery,2050,7,10,12,0.0
493,CH_Battery,2050,7,13,15,0.0
494,CH_Battery,2050,7,16,18,0.0
495,CH_Battery,2050,7,19,21,0.0
496,CH_Battery,2050,7,22,24,0.0
497,CH_Battery,2050,8,1,3,0.0
498,CH_Battery,2050,8,4,6,0.0
499,CH_Battery,2050,8,7,9,0.0
500,CH_Battery,2050,8,10,12,0.0
501,CH_Battery,2050,8,13,15,0.0
502,CH_Battery,2050,8,16,18,0.0
503,CH_Battery,2050,8,19,21,0.0
504,CH_Battery,2050,8,22,24,0.0
505,CH_Battery,2050,9,1,3,0.0
506,CH_Battery,2050,9,4,6,0.0
507,CH_Battery,2050,9,7,9,0.0
508,CH_Battery,2050,9,10,12,0.0
509,CH_Battery,2050,9,13,15,0.0
510,CH_Battery,2050,9,16,18,-0.0
511,CH_Battery,2050,9,19,21,0.0
512,CH_Battery,2050,9,22,24,0.0
513,CH_Battery,2050,10,1,3,0.0
514,CH_Battery,2050,10,4,6,0.0
515,CH_Battery,2050,10,7,9,0.0
516,CH_Battery,2050,10,10,12,0.0
517,CH_Battery,2050,10,13,15,0.0
518,CH_Battery,2050,10,16,18,0.0
519,CH_Battery,2050,10,19,21,0.0
520,CH_Battery,2050,10,22,24,0.0
521,CH_Pump_Hydro_Closed,2050,1,1,3,0.0
522,CH_Pump_Hydro_Closed,2050,1,4,6,0.0
523,CH_Pump_Hydro_Closed,2050,1,7,9,0.0
524,CH_Pump_Hydro_Closed,2050,1,10,12,0.0
525,CH_Pump_Hydro_Closed,2050,1,13,15,0.0
526,CH_Pump_Hydro_Closed,2050,1,16,18,0.0
