id,asset,year,rep_period,time_block_start,time_block_end,dual_max_input_flows_limit_simple_method
245,DE_Battery,2030,2,1,5,0.0
246,DE_Battery,2030,2,6,10,0.0
247,DE_Battery,2030,2,11,15,0.0
248,DE_Battery,2030,2,16,24,0.0
249,DE_Battery,2030,3,1,5,0.0
250,DE_Battery,2030,3,6,10,0.0
251,DE_Battery,2030,3,11,15,0.0
252,DE_Battery,2030,3,16,24,0.0
253,DE_Battery,2030,4,1,5,0.0
254,DE_Battery,2030,4,6,10,0.0
255,DE_Battery,2030,4,11,15,0.0
256,DE_Battery,2030,4,16,24,0.0
257,DE_Battery,2030,5,1,5,0.0
258,DE_Battery,2030,5,6,10,0.0
259,DE_Battery,2030,5,11,15,0.0
260,DE_Battery,2030,5,16,24,0.0
261,DE_Battery,2030,6,1,5,0.0
262,DE_Battery,2030,6,6,10,0.0
263,DE_Battery,2030,6,11,15,0.0
264,DE_Battery,2030,6,16,24,0.0
265,DE_Battery,2030,7,1,5,0.0
266,DE_Battery,2030,7,6,10,0.0
267,DE_Battery,2030,7,11,15,0.0
268,DE_Battery,2030,7,16,24,0.0
269,DE_Battery,2030,8,1,5,0.0
270,DE_Battery,2030,8,6,10,0.0
271,DE_Battery,2030,8,11,15,0.0
272,DE_Battery,2030,8,16,24,0.0
273,DE_Battery,2030,9,1,5,0.0
274,DE_Battery,2030,9,6,10,-3.561416507445013
275,DE_Battery,2030,9,11,15,-3.8055
276,DE_Battery,2030,9,16,24,0.0
277,DE_Battery,2030,10,1,5,0.0
278,DE_Battery,2030,10,6,10,0.0
279,DE_Battery,2030,10,11,15,0.0
280,DE_Battery,2030,10,16,24,0.0
281,DK_Battery,2030,1,1,5,0.0
282,DK_Battery,2030,1,6,10,0.0
283,DK_Battery,2030,1,11,15,0.0
284,DK_Battery,2030,1,16,24,0.0
285,DK_Battery,2030,2,1,5,0.0
286,DK_Battery,2030,2,6,10,0.0
287,DK_Battery,2030,2,11,15,0.0
288,DK_Battery,2030,2,16,24,0.0
289,DK_Battery,2030,3,1,5,0.0
290,DK_Battery,2030,3,6,10,0.0
291,DK_Battery,2030,3,11,15,0.0
292,DK_Battery,2030,3,16,24,0.0
293,DK_Battery,2030,4,1,5,0.0
294,DK_Battery,2030,4,6,10,0.0
295,DK_Battery,2030,4,11,15,0.0
296,DK_Battery,2030,4,16,24,0.0
297,DK_Battery,2030,5,1,5,0.0
298,DK_Battery,2030,5,6,10,0.0
299,DK_Battery,2030,5,11,15,0.0
300,DK_Battery,2030,5,16,24,0.0
301,DK_Battery,2030,6,1,5,0.0
302,DK_Battery,2030,6,6,10,0.0
303,DK_Battery,2030,6,11,15,0.0
304,DK_Battery,2030,6,16,24,0.0
305,DK_Battery,2030,7,1,5,0.0
306,DK_Battery,2030,7,6,10,-3.2745
307,DK_Battery,2030,7,11,15,0.0
308,DK_Battery,2030,7,16,24,0.0
309,DK_Battery,2030,8,1,5,0.0
310,DK_Battery,2030,8,6,10,0.0
311,DK_Battery,2030,8,11,15,0.0
312,DK_Battery,2030,8,16,24,0.0
313,DK_Battery,2030,9,1,5,0.0
314,DK_Battery,2030,9,6,10,0.0
315,DK_Battery,2030,9,11,15,0.0
316,DK_Battery,2030,9,16,24,0.0
317,DK_Battery,2030,10,1,5,0.0
318,DK_Battery,2030,10,6,10,-10.121665705666304
319,DK_Battery,2030,10,11,15,0.0
320,DK_Battery,2030,10,16,24,0.0
321,EE_Battery,2030,1,1,5,0.0
322,EE_Battery,2030,1,6,10,0.0
323,EE_Battery,2030,1,11,15,0.0
324,EE_Battery,2030,1,16,24,0.0
325,EE_Battery,2030,2,1,5,0.0
326,EE_Battery,2030,2,6,10,0.0
327,EE_Battery,2030,2,11,15,0.0
328,EE_Battery,2030,2,16,24,0.0
329,EE_Battery,2030,3,1,5,0.0
330,EE_Battery,2030,3,6,10,0.0
331,EE_Battery,2030,3,11,15,0.0
332,EE_Battery,2030,3,16,24,0.0
333,EE_Battery,2030,4,1,5,0.0
334,EE_Battery,2030,4,6,10,0.0
335,EE_Battery,2030,4,11,15,0.0
336,EE_Battery,2030,4,16,24,0.0
337,EE_Battery,2030,5,1,5,0.0
338,EE_Battery,2030,5,6,10,0.0
339,EE_Battery,2030,5,11,15,0.0
340,EE_Battery,2030,5,16,24,0.0
341,EE_Battery,2030,6,1,5,0.0
342,EE_Battery,2030,6,6,10,0.0
343,EE_Battery,2030,6,11,15,-9.422900086565098
344,EE_Battery,2030,6,16,24,0.0
345,EE_Battery,2030,7,1,5,0.0
346,EE_Battery,2030,7,6,10,0.0
347,EE_Battery,2030,7,11,15,0.0
348,EE_Battery,2030,7,16,24,0.0
349,EE_Battery,2030,8,1,5,0.0
350,EE_Battery,2030,8,6,10,0.0
351,EE_Battery,2030,8,11,15,0.0
352,EE_Battery,2030,8,16,24,0.0
353,EE_Battery,2030,9,1,5,0.0
354,EE_Battery,2030,9,6,10,0.0
355,EE_Battery,2030,9,11,15,0.0
356,EE_Battery,2030,9,16,24,0.0
357,EE_Battery,2030,10,1,5,0.0
358,EE_Battery,2030,10,6,10,0.0
359,EE_Battery,2030,10,11,15,0.0
360,EE_Battery,2030,10,16,24,0.0
361,ES_Battery,2030,1,1,5,0.0
362,ES_Battery,2030,1,6,10,0.0
363,ES_Battery,2030,1,11,15,0.0
364,ES_Battery,2030,1,16,24,0.0
365,ES_Battery,2030,2,1,5,0.0
366,ES_Battery,2030,2,6,10,0.0
367,ES_Battery,2030,2,11,15,0.0
368,ES_Battery,2030,2,16,24,0.0
369,ES_Battery,2030,3,1,5,-2.6099999999999994
370,ES_Battery,2030,3,6,10,0.0
371,ES_Battery,2030,3,11,15,-2.6099999999999994
372,ES_Battery,2030,3,16,24,0.0
373,ES_Battery,2030,4,1,5,0.0
374,ES_Battery,2030,4,6,10,0.0
375,ES_Battery,2030,4,11,15,0.0
376,ES_Battery,2030,4,16,24,0.0
377,ES_Battery,2030,5,1,5,0.0
378,ES_Battery,2030,5,6,10,0.0
379,ES_Battery,2030,5,11,15,0.0
380,ES_Battery,2030,5,16,24,0.0
381,ES_Battery,2030,6,1,5,0.0
382,ES_Battery,2030,6,6,10,0.0
383,ES_Battery,2030,6,11,15,0.0
384,ES_Battery,2030,6,16,24,0.0
385,ES_Battery,2030,7,1,5,0.0
386,ES_Battery,2030,7,6,10,0.0
387,ES_Battery,2030,7,11,15,0.0
388,ES_Battery,2030,7,16,24,0.0
389,ES_Battery,2030,8,1,5,0.0
390,ES_Battery,2030,8,6,10,0.0
391,ES_Battery,2030,8,11,15,0.0
392,ES_Battery,2030,8,16,24,0.0
393,ES_Battery,2030,9,1,5,0.0
394,ES_Battery,2030,9,6,10,0.0
395,ES_Battery,2030,9,11,15,0.0
396,ES_Battery,2030,9,16,24,0.0
397,ES_Battery,2030,10,1,5,0.0
398,ES_Battery,2030,10,6,10,0.0
399,ES_Battery,2030,10,11,15,0.0
400,ES_Battery,2030,10,16,24,0.0
401,FI_Battery,2030,1,1,5,0.0
402,FI_Battery,2030,1,6,10,0.0
403,FI_Battery,2030,1,11,15,0.0
404,FI_Battery,2030,1,16,24,0.0
405,FI_Battery,2030,2,1,5,0.0
406,FI_Battery,2030,2,6,10,0.0
407,FI_Battery,2030,2,11,15,0.0
408,FI_Battery,2030,2,16,24,0.0
409,FI_Battery,2030,3,1,5,0.0
410,FI_Battery,2030,3,6,10,0.0
411,FI_Battery,2030,3,11,15,0.0
412,FI_Battery,2030,3,16,24,0.0
413,FI_Battery,2030,4,1,5,0.0
414,FI_Battery,2030,4,6,10,0.0
415,FI_Battery,2030,4,11,15,0.0
416,FI_Battery,2030,4,16,24,0.0
417,FI_Battery,2030,5,1,5,0.0
418,FI_Battery,2030,5,6,10,0.0
419,FI_Battery,2030,5,11,15,0.0
420,FI_Battery,2030,5,16,24,0.0
421,FI_Battery,2030,6,1,5,0.0
422,FI_Battery,2030,6,6,10,0.0
423,FI_Battery,2030,6,11,15,-1.593
