id,asset,year,period_block_start,period_block_end,solution
103,AT_Pump_Hydro_Closed,2050,45,48,26.47729489076505
104,AT_Pump_Hydro_Closed,2050,49,52,466.27819489659635
105,AT_Pump_Hydro_Closed,2050,53,56,968.7126739756754
106,AT_Pump_Hydro_Closed,2050,57,60,674.5771321046773
107,AT_Pump_Hydro_Closed,2050,61,64,548.2673059345746
108,AT_Pump_Hydro_Closed,2050,65,68,695.5214514129807
109,AT_Pump_Hydro_Closed,2050,69,72,257.6820878365372
110,AT_Pump_Hydro_Closed,2050,73,76,342.84877356166356
111,AT_Pump_Hydro_Closed,2050,77,80,0.0
112,AT_Pump_Hydro_Closed,2050,81,84,249.59188588839737
113,AT_Pump_Hydro_Closed,2050,85,88,752.0263649674761
114,AT_Pump_Hydro_Closed,2050,89,92,1191.8272649733076
115,AT_Pump_Hydro_Closed,2050,93,96,1800.0
116,AT_Pump_Hydro_Closed,2050,97,100,1362.1606364235568
117,AT_Pump_Hydro_Closed,2050,101,104,526.0362623720746
118,AT_Pump_Hydro_Closed,2050,105,108,611.2029480971989
119,AT_Pump_Hydro_Closed,2050,109,112,173.36358452075137
120,AT_Pump_Hydro_Closed,2050,113,116,0.0
121,AT_Pump_Hydro_Closed,2050,117,120,462.97848515643534
122,AT_Pump_Hydro_Closed,2050,121,124,554.4250480496496
123,AT_Pump_Hydro_Closed,2050,125,128,471.64771729509863
124,AT_Pump_Hydro_Closed,2050,129,132,388.87038654054766
125,AT_Pump_Hydro_Closed,2050,133,136,654.5408430815284
126,AT_Pump_Hydro_Closed,2050,137,140,745.9874059747427
127,AT_Pump_Hydro_Closed,2050,141,144,1360.105649811254
128,AT_Pump_Hydro_Closed,2050,145,148,1800.0
129,AT_Pump_Hydro_Closed,2050,149,152,1717.222669245449
130,AT_Pump_Hydro_Closed,2050,153,156,1634.445338490898
131,AT_Pump_Hydro_Closed,2050,157,160,1551.668007736347
132,AT_Pump_Hydro_Closed,2050,161,164,1139.71348622811
133,AT_Pump_Hydro_Closed,2050,165,168,1800.0
134,AT_Pump_Hydro_Closed,2050,169,172,1585.3535071072106
135,AT_Pump_Hydro_Closed,2050,173,176,1654.6566381134162
136,AT_Pump_Hydro_Closed,2050,177,180,1132.9763863539406
137,AT_Pump_Hydro_Closed,2050,181,184,611.296134594465
138,AT_Pump_Hydro_Closed,2050,185,188,703.6834005683595
139,AT_Pump_Hydro_Closed,2050,189,192,1103.104425408941
140,AT_Pump_Hydro_Closed,2050,193,196,581.4241736494655
