id,asset,milestone_year,investment_integer_storage_energy,capacity_storage_energy,investment_limit_storage_energy,solution
1,NL_Battery,2030,false,10.0,,0.0
2,BE_Battery,2030,false,10.0,,0.0
3,DE_Battery,2030,false,10.0,,350.74986127813463
4,FR_Battery,2030,false,10.0,,314.5852100198463
5,LU_Battery,2030,false,10.0,,0.0
6,CH_Battery,2030,false,10.0,,1.337174730635502
7,UK_Battery,2030,false,10.0,,216.66799797895072
8,DK_Battery,2030,false,10.0,,0.0
9,NO_Battery,2030,false,10.0,,0.0
10,IE_Battery,2030,false,10.0,,0.0
11,SE_Battery,2030,false,10.0,,0.0
12,AT_Battery,2030,false,10.0,,0.0
13,CZ_Battery,2030,false,10.0,,54.198564189973695
14,PL_Battery,2030,false,10.0,,0.0
15,ES_Battery,2030,false,10.0,,279.4647197909384
16,IT_Battery,2030,false,10.0,,120.7946745744127
17,LT_Battery,2030,false,10.0,,20.74332109496934
18,FI_Battery,2030,false,10.0,,18.306276912499378
19,SI_Battery,2030,false,10.0,,0.0
20,HU_Battery,2030,false,10.0,,0.0
21,SK_Battery,2030,false,10.0,,0.0
22,PT_Battery,2030,false,10.0,,113.1696927370098
23,HR_Battery,2030,false,10.0,,0.0
24,RO_Battery,2030,false,10.0,,0.0
25,GR_Battery,2030,false,10.0,,0.0
26,LV_Battery,2030,false,10.0,,0.0
27,EE_Battery,2030,false,10.0,,0.0
28,MT_Battery,2030,false,10.0,,119.80667384465251
29,CY_Battery,2030,false,10.0,,9.579163852180727
30,BG_Battery,2030,false,10.0,,41.86250550702507
