id,asset,year,rep_period,time_block_start,time_block_end,dual_max_output_flows_limit_simple_method
125,AT_Gas,2050,6,13,15,0.0
126,AT_Gas,2050,6,16,18,0.0
127,AT_Gas,2050,6,19,21,0.0
128,AT_Gas,2050,6,22,24,0.0
129,AT_Gas,2050,7,1,3,0.0
130,AT_Gas,2050,7,4,6,0.0
131,AT_Gas,2050,7,7,9,0.0
132,AT_Gas,2050,7,10,12,0.0
133,AT_Gas,2050,7,13,15,0.0
134,AT_Gas,2050,7,16,18,0.0
135,AT_Gas,2050,7,19,21,0.0
136,AT_Gas,2050,7,22,24,0.0
137,AT_Gas,2050,8,1,3,0.0
138,AT_Gas,2050,8,4,6,0.0
139,AT_Gas,2050,8,7,9,0.0
140,AT_Gas,2050,8,10,12,0.0
141,AT_Gas,2050,8,13,15,0.0
142,AT_Gas,2050,8,16,18,0.0
143,AT_Gas,2050,8,19,21,0.0
144,AT_Gas,2050,8,22,24,0.0
145,AT_Gas,2050,9,1,3,0.0
146,AT_Gas,2050,9,4,6,0.0
147,AT_Gas,2050,9,7,9,0.0
148,AT_Gas,2050,9,10,12,0.0
149,AT_Gas,2050,9,13,15,0.0
150,AT_Gas,2050,9,16,18,0.0
151,AT_Gas,2050,9,19,21,0.0
152,AT_Gas,2050,9,22,24,0.0
153,AT_Gas,2050,10,1,3,0.0
154,AT_Gas,2050,10,4,6,0.0
155,AT_Gas,2050,10,7,9,0.0
156,AT_Gas,2050,10,10,12,0.0
157,AT_Gas,2050,10,13,15,0.0
158,AT_Gas,2050,10,16,18,0.0
159,AT_Gas,2050,10,19,21,0.0
160,AT_Gas,2050,10,22,24,0.0
161,AT_Hydro,2050,1,1,3,-4.864426124999987
162,AT_Hydro,2050,1,4,6,-5.333654368027197
163,AT_Hydro,2050,1,7,9,-5.001345631972811
164,AT_Hydro,2050,1,10,12,-2.5100154989999983
165,AT_Hydro,2050,1,13,15,-2.5100154989999983
166,AT_Hydro,2050,1,16,18,-4.864426125
167,AT_Hydro,2050,1,19,21,-5.333654368027195
168,AT_Hydro,2050,1,22,24,-5.001345631972809
169,AT_Hydro,2050,2,1,3,-0.0
170,AT_Hydro,2050,2,4,6,-0.0
171,AT_Hydro,2050,2,7,9,-0.0
172,AT_Hydro,2050,2,10,12,-0.0
173,AT_Hydro,2050,2,13,15,-0.0
174,AT_Hydro,2050,2,16,18,-0.0
175,AT_Hydro,2050,2,19,21,-0.0
176,AT_Hydro,2050,2,22,24,-0.0
177,AT_Hydro,2050,3,1,3,-2.8275000000000006
178,AT_Hydro,2050,3,4,6,-2.8275000000000006
179,AT_Hydro,2050,3,7,9,-2.8275000000000006
180,AT_Hydro,2050,3,10,12,-2.164804687500001
181,AT_Hydro,2050,3,13,15,-0.0
182,AT_Hydro,2050,3,16,18,-2.8275000000000015
183,AT_Hydro,2050,3,19,21,-2.8275000000000006
184,AT_Hydro,2050,3,22,24,-2.8275000000000006
185,AT_Hydro,2050,4,1,3,-0.0
186,AT_Hydro,2050,4,4,6,-0.0
187,AT_Hydro,2050,4,7,9,-0.0
188,AT_Hydro,2050,4,10,12,-0.0
189,AT_Hydro,2050,4,13,15,-0.0
190,AT_Hydro,2050,4,16,18,-0.0
191,AT_Hydro,2050,4,19,21,-0.0
192,AT_Hydro,2050,4,22,24,-0.0
193,AT_Hydro,2050,5,1,3,-0.0
194,AT_Hydro,2050,5,4,6,-0.0
195,AT_Hydro,2050,5,7,9,-0.0
196,AT_Hydro,2050,5,10,12,-0.0
197,AT_Hydro,2050,5,13,15,-0.0
198,AT_Hydro,2050,5,16,18,-0.0
199,AT_Hydro,2050,5,19,21,-0.0
200,AT_Hydro,2050,5,22,24,-0.0
201,AT_Hydro,2050,6,1,3,-1.6985702146322748
202,AT_Hydro,2050,6,4,6,-0.06556775181061214
203,AT_Hydro,2050,6,7,9,-0.06556775181061214
204,AT_Hydro,2050,6,10,12,-0.0
205,AT_Hydro,2050,6,13,15,-0.0
206,AT_Hydro,2050,6,16,18,-0.0
207,AT_Hydro,2050,6,19,21,-1.223833370379572
208,AT_Hydro,2050,6,22,24,-1.1161666296204313
209,AT_Hydro,2050,7,1,3,-3.340591383220997
210,AT_Hydro,2050,7,4,6,-3.662828741779005
211,AT_Hydro,2050,7,7,9,-3.6628287417790055
212,AT_Hydro,2050,7,10,12,-0.8834983913751708
213,AT_Hydro,2050,7,13,15,-0.883498391375171
214,AT_Hydro,2050,7,16,18,-3.451248866779011
215,AT_Hydro,2050,7,19,21,-3.662828741779009
216,AT_Hydro,2050,7,22,24,-3.5521712582209943
217,AT_Hydro,2050,8,1,3,-0.0
218,AT_Hydro,2050,8,4,6,-0.0
219,AT_Hydro,2050,8,7,9,-0.0
220,AT_Hydro,2050,8,10,12,-0.0
221,AT_Hydro,2050,8,13,15,-0.0
222,AT_Hydro,2050,8,16,18,-0.0
223,AT_Hydro,2050,8,19,21,-0.0
224,AT_Hydro,2050,8,22,24,-0.0
225,AT_Hydro,2050,9,1,3,-2.261355016640606
226,AT_Hydro,2050,9,4,6,-2.261355016640606
227,AT_Hydro,2050,9,7,9,-2.261355016640606
228,AT_Hydro,2050,9,10,12,-0.0
229,AT_Hydro,2050,9,13,15,-0.0
230,AT_Hydro,2050,9,16,18,-0.0
231,AT_Hydro,2050,9,19,21,-2.261355016640606
232,AT_Hydro,2050,9,22,24,-2.261355016640606
233,AT_Hydro,2050,10,1,3,-5.080353982300892
234,AT_Hydro,2050,10,4,6,-5.080353982300892
235,AT_Hydro,2050,10,7,9,-5.080353982300892
236,AT_Hydro,2050,10,10,12,-3.889646017699121
237,AT_Hydro,2050,10,13,15,-3.889646017699093
238,AT_Hydro,2050,10,16,18,-5.080353982300906
239,AT_Hydro,2050,10,19,21,-5.080353982300878
240,AT_Hydro,2050,10,22,24,-5.080353982300892
241,AT_Hydro_Reservoir,2050,1,1,3,0.0
242,AT_Hydro_Reservoir,2050,1,4,6,-0.3323087360543868
243,AT_Hydro_Reservoir,2050,1,7,9,0.0
244,AT_Hydro_Reservoir,2050,1,10,12,0.0
245,AT_Hydro_Reservoir,2050,1,13,15,0.0
246,AT_Hydro_Reservoir,2050,1,16,18,0.0
247,AT_Hydro_Reservoir,2050,1,19,21,-0.33230873605438416
248,AT_Hydro_Reservoir,2050,1,22,24,0.0
249,AT_Hydro_Reservoir,2050,2,1,3,0.0
250,AT_Hydro_Reservoir,2050,2,4,6,0.0
251,AT_Hydro_Reservoir,2050,2,7,9,0.0
252,AT_Hydro_Reservoir,2050,2,10,12,0.0
253,AT_Hydro_Reservoir,2050,2,13,15,0.0
254,AT_Hydro_Reservoir,2050,2,16,18,0.0
255,AT_Hydro_Reservoir,2050,2,19,21,0.0
256,AT_Hydro_Reservoir,2050,2,22,24,0.0
257,AT_Hydro_Reservoir,2050,3,1,3,0.0
258,AT_Hydro_Reservoir,2050,3,4,6,0.0
259,AT_Hydro_Reservoir,2050,3,7,9,0.0
260,AT_Hydro_Reservoir,2050,3,10,12,0.0
261,AT_Hydro_Reservoir,2050,3,13,15,0.0
262,AT_Hydro_Reservoir,2050,3,16,18,0.0
263,AT_Hydro_Reservoir,2050,3,19,21,0.0
264,AT_Hydro_Reservoir,2050,3,22,24,0.0
265,AT_Hydro_Reservoir,2050,4,1,3,0.0
266,AT_Hydro_Reservoir,2050,4,4,6,0.0
267,AT_Hydro_Reservoir,2050,4,7,9,0.0
268,AT_Hydro_Reservoir,2050,4,10,12,0.0
269,AT_Hydro_Reservoir,2050,4,13,15,0.0
270,AT_Hydro_Reservoir,2050,4,16,18,0.0
271,AT_Hydro_Reservoir,2050,4,19,21,0.0
272,AT_Hydro_Reservoir,2050,4,22,24,0.0
273,AT_Hydro_Reservoir,2050,5,1,3,0.0
274,AT_Hydro_Reservoir,2050,5,4,6,0.0
275,AT_Hydro_Reservoir,2050,5,7,9,0.0
276,AT_Hydro_Reservoir,2050,5,10,12,0.0
277,AT_Hydro_Reservoir,2050,5,13,15,0.0
278,AT_Hydro_Reservoir,2050,5,16,18,0.0
279,AT_Hydro_Reservoir,2050,5,19,21,0.0
280,AT_Hydro_Reservoir,2050,5,22,24,0.0
281,AT_Hydro_Reservoir,2050,6,1,3,0.0
282,AT_Hydro_Reservoir,2050,6,4,6,0.0
283,AT_Hydro_Reservoir,2050,6,7,9,0.0
284,AT_Hydro_Reservoir,2050,6,10,12,0.0
285,AT_Hydro_Reservoir,2050,6,13,15,0.0
286,AT_Hydro_Reservoir,2050,6,16,18,0.0
287,AT_Hydro_Reservoir,2050,6,19,21,0.0
288,AT_Hydro_Reservoir,2050,6,22,24,0.0
289,AT_Hydro_Reservoir,2050,7,1,3,0.0
290,AT_Hydro_Reservoir,2050,7,4,6,-0.0
291,AT_Hydro_Reservoir,2050,7,7,9,-0.0
292,AT_Hydro_Reservoir,2050,7,10,12,0.0
293,AT_Hydro_Reservoir,2050,7,13,15,0.0
294,AT_Hydro_Reservoir,2050,7,16,18,0.0
295,AT_Hydro_Reservoir,2050,7,19,21,0.0
296,AT_Hydro_Reservoir,2050,7,22,24,0.0
297,AT_Hydro_Reservoir,2050,8,1,3,0.0
298,AT_Hydro_Reservoir,2050,8,4,6,0.0
299,AT_Hydro_Reservoir,2050,8,7,9,0.0
300,AT_Hydro_Reservoir,2050,8,10,12,0.0
301,AT_Hydro_Reservoir,2050,8,13,15,0.0
302,AT_Hydro_Reservoir,2050,8,16,18,0.0
303,AT_Hydro_Reservoir,2050,8,19,21,0.0
304,AT_Hydro_Reservoir,2050,8,22,24,0.0
305,AT_Hydro_Reservoir,2050,9,1,3,0.0
306,AT_Hydro_Reservoir,2050,9,4,6,0.0
307,AT_Hydro_Reservoir,2050,9,7,9,0.0
308,AT_Hydro_Reservoir,2050,9,10,12,0.0
309,AT_Hydro_Reservoir,2050,9,13,15,0.0
310,AT_Hydro_Reservoir,2050,9,16,18,0.0
311,AT_Hydro_Reservoir,2050,9,19,21,0.0
312,AT_Hydro_Reservoir,2050,9,22,24,0.0
313,AT_Hydro_Reservoir,2050,10,1,3,0.0
314,AT_Hydro_Reservoir,2050,10,4,6,0.0
315,AT_Hydro_Reservoir,2050,10,7,9,-0.0
316,AT_Hydro_Reservoir,2050,10,10,12,0.0
317,AT_Hydro_Reservoir,2050,10,13,15,0.0
318,AT_Hydro_Reservoir,2050,10,16,18,0.0
319,AT_Hydro_Reservoir,2050,10,19,21,2.4091839634365897e-14
320,AT_Hydro_Reservoir,2050,10,22,24,0.0
321,AT_Pump_Hydro_Closed,2050,1,1,3,0.0
322,AT_Pump_Hydro_Closed,2050,1,4,6,-0.0
323,AT_Pump_Hydro_Closed,2050,1,7,9,0.0
324,AT_Pump_Hydro_Closed,2050,1,10,12,0.0
325,AT_Pump_Hydro_Closed,2050,1,13,15,0.0
326,AT_Pump_Hydro_Closed,2050,1,16,18,0.0
327,AT_Pump_Hydro_Closed,2050,1,19,21,0.0
328,AT_Pump_Hydro_Closed,2050,1,22,24,0.0
329,AT_Pump_Hydro_Closed,2050,2,1,3,0.0
330,AT_Pump_Hydro_Closed,2050,2,4,6,0.0
331,AT_Pump_Hydro_Closed,2050,2,7,9,0.0
332,AT_Pump_Hydro_Closed,2050,2,10,12,0.0
333,AT_Pump_Hydro_Closed,2050,2,13,15,0.0
334,AT_Pump_Hydro_Closed,2050,2,16,18,0.0
335,AT_Pump_Hydro_Closed,2050,2,19,21,-0.0
336,AT_Pump_Hydro_Closed,2050,2,22,24,0.0
337,AT_Pump_Hydro_Closed,2050,3,1,3,-0.0
338,AT_Pump_Hydro_Closed,2050,3,4,6,0.0
339,AT_Pump_Hydro_Closed,2050,3,7,9,0.0
340,AT_Pump_Hydro_Closed,2050,3,10,12,0.0
341,AT_Pump_Hydro_Closed,2050,3,13,15,0.0
342,AT_Pump_Hydro_Closed,2050,3,16,18,0.0
343,AT_Pump_Hydro_Closed,2050,3,19,21,0.0
344,AT_Pump_Hydro_Closed,2050,3,22,24,0.0
345,AT_Pump_Hydro_Closed,2050,4,1,3,0.0
346,AT_Pump_Hydro_Closed,2050,4,4,6,0.0
347,AT_Pump_Hydro_Closed,2050,4,7,9,-0.0
348,AT_Pump_Hydro_Closed,2050,4,10,12,0.0
349,AT_Pump_Hydro_Closed,2050,4,13,15,0.0
350,AT_Pump_Hydro_Closed,2050,4,16,18,0.0
351,AT_Pump_Hydro_Closed,2050,4,19,21,0.0
352,AT_Pump_Hydro_Closed,2050,4,22,24,0.0
353,AT_Pump_Hydro_Closed,2050,5,1,3,0.0
354,AT_Pump_Hydro_Closed,2050,5,4,6,0.0
355,AT_Pump_Hydro_Closed,2050,5,7,9,0.0
356,AT_Pump_Hydro_Closed,2050,5,10,12,-0.0
357,AT_Pump_Hydro_Closed,2050,5,13,15,-0.0
358,AT_Pump_Hydro_Closed,2050,5,16,18,0.0
359,AT_Pump_Hydro_Closed,2050,5,19,21,0.0
360,AT_Pump_Hydro_Closed,2050,5,22,24,0.0
361,AT_Pump_Hydro_Closed,2050,6,1,3,-1.612930702063312
