id,asset,year,rep_period,time_block_start,time_block_end,solution
1,AT_Battery,2050,1,1,5,12.605404937630738
2,AT_Battery,2050,1,6,10,11.573163838879736
3,AT_Battery,2050,1,11,15,0.0
4,AT_Battery,2050,1,16,20,0.0
5,AT_Battery,2050,2,1,5,0.0
6,AT_Battery,2050,2,6,10,0.0
7,AT_Battery,2050,2,11,15,0.0
8,AT_Battery,2050,2,16,20,0.0
9,AT_Battery,2050,3,1,5,12.605404937630738
10,AT_Battery,2050,3,6,10,12.605404937630738
11,AT_Battery,2050,3,11,15,12.605404937630738
12,AT_Battery,2050,3,16,20,0.0
13,AT_Battery,2050,4,1,5,12.605404937630738
14,AT_Battery,2050,4,6,10,0.0
15,AT_Battery,2050,4,11,15,12.605404937630738
16,AT_Battery,2050,4,16,20,0.0
17,AT_Battery,2050,5,1,5,12.605404937630738
18,AT_Battery,2050,5,6,10,0.0
19,AT_Battery,2050,5,11,15,12.605404937630738
20,AT_Battery,2050,5,16,20,0.0
21,AT_Battery,2050,6,1,5,12.605404937630738
22,AT_Battery,2050,6,6,10,0.0
23,AT_Battery,2050,6,11,15,12.605404937630738
24,AT_Battery,2050,6,16,20,0.0
25,AT_Battery,2050,7,1,5,12.605404937630738
26,AT_Battery,2050,7,6,10,0.0
27,AT_Battery,2050,7,11,15,12.605404937630738
28,AT_Battery,2050,7,16,20,0.0
29,AT_Battery,2050,8,1,5,12.605404937630738
30,AT_Battery,2050,8,6,10,0.0
31,AT_Battery,2050,8,11,15,0.0
32,AT_Battery,2050,8,16,20,0.0
33,AT_Battery,2050,9,1,5,12.605404937630738
34,AT_Battery,2050,9,6,10,0.0
35,AT_Battery,2050,9,11,15,0.0
36,AT_Battery,2050,9,16,20,0.0
37,AT_Battery,2050,10,1,5,12.605404937630738
38,AT_Battery,2050,10,6,10,0.0
39,AT_Battery,2050,10,11,15,12.605404937630738
40,AT_Battery,2050,10,16,20,0.0
41,BE_Battery,2050,1,1,5,0.0
42,BE_Battery,2050,1,6,10,0.0
43,BE_Battery,2050,1,11,15,0.0
44,BE_Battery,2050,1,16,20,0.0
45,BE_Battery,2050,2,1,5,0.0
46,BE_Battery,2050,2,6,10,0.0
47,BE_Battery,2050,2,11,15,0.0
