6.259231584464888e7;2.2099831717538107e6;410662.8255248132;6.03823326728951e7;1.2036059165382193e7
6.2592376597157195e7;2.2099831717538107e6;410662.8255248132;6.0382393425403394e7;1.2024641178997751e7
6.2592692400782175e7;2.2099831717538107e6;410662.82552481315;6.038270922902839e7;1.2017379080873888e7
6.259263485256307e7;2.2099831717538103e6;410662.825524813;6.038265168080929e7;1.1995999352570653e7
6.259234531347429e7;2.2099831717538107e6;410662.82552481326;6.0382362141720496e7;1.2028644256361246e7
6.259203299868821e7;2.2099831717538107e6;410662.8255248132;6.038204982693443e7;1.203009250400253e7
6.259275321092248e7;2.2099831717538107e6;410662.8255248132;6.03827700391687e7;1.2022461240424102e7
6.2592699991466306e7;2.2099831717538107e6;410662.8255248132;6.038271681971251e7;1.2029031461817503e7
6.259245443319012e7;2.2099831717538107e6;410662.8255248132;6.038247126143633e7;1.2020762264218198e7
6.259220633128322e7;2.2099831717538107e6;410662.8255248132;6.038222315952943e7;1.2030752973808037e7
