6.234865948539804e7;2.2063580175200193e6;407487.85270068084;6.014230146787803e7;1.198968895017392e7
6.234815025459249e7;2.20635801752002e6;407487.85270068096;6.0141792237072475e7;1.1975334377307577e7
6.23487432822475e7;2.2064466148454878e6;407576.4500261492;6.014229666740203e7;1.1962241058684338e7
6.234797233337198e7;2.20635801752002e6;407487.85270068096;6.0141614315851994e7;1.19772642731282e7
6.234770707031207e7;2.2063580175200193e6;407487.8527006806;6.014134905279205e7;1.1972521978734298e7
6.234828751540012e7;2.2063580175200193e6;407487.85270068067;6.014192949788011e7;1.198060081484444e7
6.234852136191951e7;2.206358017520018e6;407487.8527006791;6.014216334439951e7;1.1968262247376705e7
6.234918454547587e7;2.2063580175200193e6;407487.85270068084;6.014282652795585e7;1.19750668851025e7
6.2348948823556736e7;2.2063580175200193e6;407487.8527006808;6.014259080603672e7;1.1969673783655915e7
6.234846969162764e7;2.2063580175200193e6;407487.8527006807;6.014211167410762e7;1.1963406600717993e7
