6.2592340718415804e7;2.2099831717538107e6;410662.8255248132;6.038235754666202e7;1.202655211981376e7
6.2592060356467724e7;2.2099831717538107e6;410662.82552481326;6.038207718471394e7;1.2029563660309771e7
6.259327025154649e7;2.2099831717538107e6;410662.8255248132;6.0383287079792686e7;1.2022489154358411e7
6.259220505565515e7;2.2099831717538107e6;410662.8255248132;6.038222188390136e7;1.202752889188592e7
6.2592071083048604e7;2.2099831717538107e6;410662.82552481315;6.038208791129482e7;1.202059319480861e7
6.25925822607963e7;2.2099831717538107e6;410662.82552481315;6.03825990890425e7;1.2021525281734504e7
6.25924416334511e7;2.2099831717538107e6;410662.8255248132;6.03824584616973e7;1.2040314557808783e7
6.259262432897751e7;2.2099831717538107e6;410662.8255248132;6.0382641157223724e7;1.2028099327945804e7
6.2592226321403205e7;2.2099831717538107e6;410662.8255248132;6.038224314964941e7;1.2025481874194039e7
6.259242500001168e7;2.2099831717538107e6;410662.8255248132;6.0382441828257896e7;1.202845067911144e7
