id,asset,milestone_year,investment_integer,capacity,investment_limit,solution
162,RO_Battery,2050,false,100.0,,0.0
163,GR_Solar,2050,true,18.0,,368.0
164,GR_Coal,2050,true,824.0,,3.0
165,GR_Battery,2050,false,100.0,,0.04808270069875914
166,LV_Solar,2050,true,18.0,,8.0
167,LV_Wind_Onshore,2050,true,49.0,,22.0
168,LV_Wind_Offshore,2050,true,49.0,,0.0
169,LV_Nuclear,2050,true,2095.0,,0.0
170,LV_CCGT,2050,true,357.0,,1.0
171,LV_OCGT,2050,true,357.0,,1.0
172,LV_Battery,2050,false,100.0,,0.07259210318047095
173,EE_Solar,2050,true,18.0,,23.0
174,EE_Wind_Onshore,2050,true,49.0,,35.0
175,EE_Coal,2050,true,824.0,,0.0
176,EE_Nuclear,2050,true,2095.0,,0.0
177,EE_CCGT,2050,true,357.0,,0.0
178,EE_OCGT,2050,true,357.0,,1.0
179,EE_Battery,2050,false,100.0,,0.0
180,MT_Wind_Onshore,2050,true,49.0,,-0.0
181,MT_Wind_Offshore,2050,true,49.0,,-0.0
182,MT_CCGT,2050,true,357.0,,1.0
183,MT_OCGT,2050,true,357.0,,0.0
184,MT_Battery,2050,false,100.0,,0.0
185,CY_Solar,2050,true,18.0,,45.0
186,CY_Wind_Onshore,2050,true,49.0,,-0.0
187,CY_Coal,2050,true,824.0,,1.0
188,CY_Nuclear,2050,true,2095.0,,-0.0
189,CY_CCGT,2050,true,357.0,,0.0
190,CY_Battery,2050,false,100.0,,0.0
191,BG_Solar,2050,true,18.0,,184.0
192,BG_Wind_Offshore,2050,true,49.0,,-0.0
193,BG_Nuclear,2050,true,2095.0,,0.0
194,BG_OCGT,2050,true,357.0,,2.0
195,BG_Battery,2050,false,100.0,,0.4103586579351458
196,DE_Wind_Onshore,2050,true,49.0,,2060.0
197,DK_Wind_Onshore,2050,true,49.0,,227.0
198,NO_Coal,2050,true,824.0,,0.0
199,SE_Solar,2050,true,18.0,,775.0
200,SE_Wind_Offshore,2050,true,49.0,,0.0
201,IT_Wind_Onshore,2050,true,49.0,,10.0
202,SI_CCGT,2050,true,357.0,,0.0
203,HR_Nuclear,2050,true,2095.0,,0.0
