id,asset,year,rep_period,time_block_start,time_block_end,dual_max_input_flows_limit_simple_method
278,CH_Battery,2050,10,7,12,0.0
279,CH_Battery,2050,10,13,18,0.0
280,CH_Battery,2050,10,19,24,0.0
281,CH_Pump_Hydro_Closed,2050,1,1,6,0.0
282,CH_Pump_Hydro_Closed,2050,1,7,12,-47.476406250000025
283,CH_Pump_Hydro_Closed,2050,1,13,18,-47.476406250000025
284,CH_Pump_Hydro_Closed,2050,1,19,24,0.0
285,CH_Pump_Hydro_Closed,2050,2,1,6,0.0
286,CH_Pump_Hydro_Closed,2050,2,7,12,-24.83884353880299
287,CH_Pump_Hydro_Closed,2050,2,13,18,-24.83884353880299
288,CH_Pump_Hydro_Closed,2050,2,19,24,0.0
289,CH_Pump_Hydro_Closed,2050,3,1,6,0.0
290,CH_Pump_Hydro_Closed,2050,3,7,12,0.0
291,CH_Pump_Hydro_Closed,2050,3,13,18,0.0
292,CH_Pump_Hydro_Closed,2050,3,19,24,0.0
293,CH_Pump_Hydro_Closed,2050,4,1,6,0.0
294,CH_Pump_Hydro_Closed,2050,4,7,12,0.0
295,CH_Pump_Hydro_Closed,2050,4,13,18,-0.0
296,CH_Pump_Hydro_Closed,2050,4,19,24,0.0
297,CH_Pump_Hydro_Closed,2050,5,1,6,0.0
298,CH_Pump_Hydro_Closed,2050,5,7,12,0.0
299,CH_Pump_Hydro_Closed,2050,5,13,18,-0.0
300,CH_Pump_Hydro_Closed,2050,5,19,24,0.0
301,CH_Pump_Hydro_Closed,2050,6,1,6,0.0
302,CH_Pump_Hydro_Closed,2050,6,7,12,0.0
303,CH_Pump_Hydro_Closed,2050,6,13,18,-0.0
304,CH_Pump_Hydro_Closed,2050,6,19,24,0.0
305,CH_Pump_Hydro_Closed,2050,7,1,6,0.0
306,CH_Pump_Hydro_Closed,2050,7,7,12,0.0
307,CH_Pump_Hydro_Closed,2050,7,13,18,0.0
308,CH_Pump_Hydro_Closed,2050,7,19,24,0.0
309,CH_Pump_Hydro_Closed,2050,8,1,6,0.0
310,CH_Pump_Hydro_Closed,2050,8,7,12,0.0
311,CH_Pump_Hydro_Closed,2050,8,13,18,0.0
312,CH_Pump_Hydro_Closed,2050,8,19,24,0.0
313,CH_Pump_Hydro_Closed,2050,9,1,6,0.0
314,CH_Pump_Hydro_Closed,2050,9,7,12,0.0
315,CH_Pump_Hydro_Closed,2050,9,13,18,-5.099114338762266
316,CH_Pump_Hydro_Closed,2050,9,19,24,0.0
317,CH_Pump_Hydro_Closed,2050,10,1,6,0.0
318,CH_Pump_Hydro_Closed,2050,10,7,12,0.0
319,CH_Pump_Hydro_Closed,2050,10,13,18,0.0
320,CH_Pump_Hydro_Closed,2050,10,19,24,0.0
321,CH_Pump_Hydro_Open,2050,1,1,6,0.0
322,CH_Pump_Hydro_Open,2050,1,7,12,0.0
323,CH_Pump_Hydro_Open,2050,1,13,18,0.0
324,CH_Pump_Hydro_Open,2050,1,19,24,0.0
325,CH_Pump_Hydro_Open,2050,2,1,6,0.0
326,CH_Pump_Hydro_Open,2050,2,7,12,-24.838843538802962
327,CH_Pump_Hydro_Open,2050,2,13,18,-24.838843538802962
328,CH_Pump_Hydro_Open,2050,2,19,24,0.0
329,CH_Pump_Hydro_Open,2050,3,1,6,0.0
330,CH_Pump_Hydro_Open,2050,3,7,12,0.0
331,CH_Pump_Hydro_Open,2050,3,13,18,0.0
332,CH_Pump_Hydro_Open,2050,3,19,24,0.0
333,CH_Pump_Hydro_Open,2050,4,1,6,0.0
334,CH_Pump_Hydro_Open,2050,4,7,12,0.0
335,CH_Pump_Hydro_Open,2050,4,13,18,0.0
336,CH_Pump_Hydro_Open,2050,4,19,24,0.0
337,CH_Pump_Hydro_Open,2050,5,1,6,0.0
338,CH_Pump_Hydro_Open,2050,5,7,12,0.0
339,CH_Pump_Hydro_Open,2050,5,13,18,0.0
340,CH_Pump_Hydro_Open,2050,5,19,24,0.0
341,CH_Pump_Hydro_Open,2050,6,1,6,0.0
342,CH_Pump_Hydro_Open,2050,6,7,12,0.0
343,CH_Pump_Hydro_Open,2050,6,13,18,0.0
344,CH_Pump_Hydro_Open,2050,6,19,24,0.0
345,CH_Pump_Hydro_Open,2050,7,1,6,0.0
346,CH_Pump_Hydro_Open,2050,7,7,12,0.0
347,CH_Pump_Hydro_Open,2050,7,13,18,0.0
348,CH_Pump_Hydro_Open,2050,7,19,24,0.0
349,CH_Pump_Hydro_Open,2050,8,1,6,0.0
350,CH_Pump_Hydro_Open,2050,8,7,12,0.0
351,CH_Pump_Hydro_Open,2050,8,13,18,0.0
352,CH_Pump_Hydro_Open,2050,8,19,24,0.0
353,CH_Pump_Hydro_Open,2050,9,1,6,0.0
354,CH_Pump_Hydro_Open,2050,9,7,12,0.0
355,CH_Pump_Hydro_Open,2050,9,13,18,-5.099114338762264
356,CH_Pump_Hydro_Open,2050,9,19,24,0.0
357,CH_Pump_Hydro_Open,2050,10,1,6,0.0
358,CH_Pump_Hydro_Open,2050,10,7,12,0.0
359,CH_Pump_Hydro_Open,2050,10,13,18,0.0
360,CH_Pump_Hydro_Open,2050,10,19,24,0.0
361,CY_Battery,2050,1,1,6,0.0
362,CY_Battery,2050,1,7,12,0.0
363,CY_Battery,2050,1,13,18,0.0
364,CY_Battery,2050,1,19,24,0.0
365,CY_Battery,2050,2,1,6,0.0
366,CY_Battery,2050,2,7,12,0.0
367,CY_Battery,2050,2,13,18,0.0
368,CY_Battery,2050,2,19,24,0.0
369,CY_Battery,2050,3,1,6,0.0
370,CY_Battery,2050,3,7,12,0.0
371,CY_Battery,2050,3,13,18,0.0
372,CY_Battery,2050,3,19,24,0.0
373,CY_Battery,2050,4,1,6,0.0
374,CY_Battery,2050,4,7,12,0.0
375,CY_Battery,2050,4,13,18,0.0
376,CY_Battery,2050,4,19,24,0.0
377,CY_Battery,2050,5,1,6,0.0
378,CY_Battery,2050,5,7,12,0.0
379,CY_Battery,2050,5,13,18,0.0
380,CY_Battery,2050,5,19,24,0.0
381,CY_Battery,2050,6,1,6,0.0
382,CY_Battery,2050,6,7,12,0.0
383,CY_Battery,2050,6,13,18,0.0
384,CY_Battery,2050,6,19,24,0.0
385,CY_Battery,2050,7,1,6,0.0
386,CY_Battery,2050,7,7,12,0.0
387,CY_Battery,2050,7,13,18,0.0
388,CY_Battery,2050,7,19,24,0.0
389,CY_Battery,2050,8,1,6,0.0
390,CY_Battery,2050,8,7,12,0.0
391,CY_Battery,2050,8,13,18,0.0
392,CY_Battery,2050,8,19,24,0.0
393,CY_Battery,2050,9,1,6,0.0
394,CY_Battery,2050,9,7,12,0.0
395,CY_Battery,2050,9,13,18,0.0
396,CY_Battery,2050,9,19,24,0.0
397,CY_Battery,2050,10,1,6,0.0
398,CY_Battery,2050,10,7,12,0.0
399,CY_Battery,2050,10,13,18,0.0
400,CY_Battery,2050,10,19,24,0.0
401,CZ_Battery,2050,1,1,6,0.0
402,CZ_Battery,2050,1,7,12,0.0
403,CZ_Battery,2050,1,13,18,0.0
404,CZ_Battery,2050,1,19,24,0.0
405,CZ_Battery,2050,2,1,6,0.0
406,CZ_Battery,2050,2,7,12,0.0
407,CZ_Battery,2050,2,13,18,0.0
408,CZ_Battery,2050,2,19,24,0.0
409,CZ_Battery,2050,3,1,6,0.0
410,CZ_Battery,2050,3,7,12,0.0
411,CZ_Battery,2050,3,13,18,0.0
412,CZ_Battery,2050,3,19,24,0.0
413,CZ_Battery,2050,4,1,6,0.0
414,CZ_Battery,2050,4,7,12,0.0
415,CZ_Battery,2050,4,13,18,0.0
416,CZ_Battery,2050,4,19,24,0.0
417,CZ_Battery,2050,5,1,6,0.0
418,CZ_Battery,2050,5,7,12,0.0
419,CZ_Battery,2050,5,13,18,0.0
420,CZ_Battery,2050,5,19,24,0.0
421,CZ_Battery,2050,6,1,6,0.0
422,CZ_Battery,2050,6,7,12,0.0
423,CZ_Battery,2050,6,13,18,0.0
424,CZ_Battery,2050,6,19,24,0.0
425,CZ_Battery,2050,7,1,6,0.0
426,CZ_Battery,2050,7,7,12,0.0
427,CZ_Battery,2050,7,13,18,0.0
428,CZ_Battery,2050,7,19,24,0.0
429,CZ_Battery,2050,8,1,6,0.0
430,CZ_Battery,2050,8,7,12,0.0
431,CZ_Battery,2050,8,13,18,0.0
432,CZ_Battery,2050,8,19,24,0.0
433,CZ_Battery,2050,9,1,6,0.0
434,CZ_Battery,2050,9,7,12,0.0
435,CZ_Battery,2050,9,13,18,0.0
436,CZ_Battery,2050,9,19,24,0.0
437,CZ_Battery,2050,10,1,6,0.0
438,CZ_Battery,2050,10,7,12,0.0
439,CZ_Battery,2050,10,13,18,0.0
440,CZ_Battery,2050,10,19,24,0.0
441,CZ_Pump_Hydro_Closed,2050,1,1,6,0.0
442,CZ_Pump_Hydro_Closed,2050,1,7,12,0.0
443,CZ_Pump_Hydro_Closed,2050,1,13,18,-25.534406249999936
444,CZ_Pump_Hydro_Closed,2050,1,19,24,0.0
445,CZ_Pump_Hydro_Closed,2050,2,1,6,0.0
446,CZ_Pump_Hydro_Closed,2050,2,7,12,-15.89878125000002
447,CZ_Pump_Hydro_Closed,2050,2,13,18,-15.89878125000002
448,CZ_Pump_Hydro_Closed,2050,2,19,24,0.0
449,CZ_Pump_Hydro_Closed,2050,3,1,6,0.0
450,CZ_Pump_Hydro_Closed,2050,3,7,12,0.0
451,CZ_Pump_Hydro_Closed,2050,3,13,18,0.0
452,CZ_Pump_Hydro_Closed,2050,3,19,24,0.0
453,CZ_Pump_Hydro_Closed,2050,4,1,6,0.0
454,CZ_Pump_Hydro_Closed,2050,4,7,12,0.0
455,CZ_Pump_Hydro_Closed,2050,4,13,18,0.0
456,CZ_Pump_Hydro_Closed,2050,4,19,24,0.0
457,CZ_Pump_Hydro_Closed,2050,5,1,6,0.0
458,CZ_Pump_Hydro_Closed,2050,5,7,12,0.0
459,CZ_Pump_Hydro_Closed,2050,5,13,18,0.0
460,CZ_Pump_Hydro_Closed,2050,5,19,24,0.0
461,CZ_Pump_Hydro_Closed,2050,6,1,6,0.0
462,CZ_Pump_Hydro_Closed,2050,6,7,12,0.0
463,CZ_Pump_Hydro_Closed,2050,6,13,18,-16.1240625
464,CZ_Pump_Hydro_Closed,2050,6,19,24,0.0
465,CZ_Pump_Hydro_Closed,2050,7,1,6,0.0
466,CZ_Pump_Hydro_Closed,2050,7,7,12,0.0
467,CZ_Pump_Hydro_Closed,2050,7,13,18,0.0
468,CZ_Pump_Hydro_Closed,2050,7,19,24,0.0
469,CZ_Pump_Hydro_Closed,2050,8,1,6,0.0
470,CZ_Pump_Hydro_Closed,2050,8,7,12,-27.769218750000018
471,CZ_Pump_Hydro_Closed,2050,8,13,18,-27.769218750000018
472,CZ_Pump_Hydro_Closed,2050,8,19,24,0.0
473,CZ_Pump_Hydro_Closed,2050,9,1,6,0.0
474,CZ_Pump_Hydro_Closed,2050,9,7,12,-13.629656249999986
475,CZ_Pump_Hydro_Closed,2050,9,13,18,-13.629656249999986
476,CZ_Pump_Hydro_Closed,2050,9,19,24,0.0
477,CZ_Pump_Hydro_Closed,2050,10,1,6,0.0
478,CZ_Pump_Hydro_Closed,2050,10,7,12,0.0
479,CZ_Pump_Hydro_Closed,2050,10,13,18,-0.0
480,CZ_Pump_Hydro_Closed,2050,10,19,24,0.0
481,CZ_Pump_Hydro_Open,2050,1,1,6,0.0
