id,asset,year,rep_period,time_block_start,time_block_end,dual_balance_hub
107,BG_E_Balance,2050,7,13,18,15.318
108,BG_E_Balance,2050,7,19,24,20.007183673469385
109,BG_E_Balance,2050,8,1,6,36.27000000000002
110,BG_E_Balance,2050,8,7,12,-0.0
111,BG_E_Balance,2050,8,13,18,-0.0
112,BG_E_Balance,2050,8,19,24,36.270000000000024
113,BG_E_Balance,2050,9,1,6,50.31000000000002
114,BG_E_Balance,2050,9,7,12,-0.0
115,BG_E_Balance,2050,9,13,18,-0.0
116,BG_E_Balance,2050,9,19,24,50.31000000000002
117,BG_E_Balance,2050,10,1,6,53.82000000000002
118,BG_E_Balance,2050,10,7,12,50.271428571428565
119,BG_E_Balance,2050,10,13,18,50.271428571428565
120,BG_E_Balance,2050,10,19,24,53.82000000000003
121,CH_E_Balance,2050,1,1,6,62.01000000000002
122,CH_E_Balance,2050,1,7,12,-0.0
123,CH_E_Balance,2050,1,13,18,-0.0
124,CH_E_Balance,2050,1,19,24,62.01000000000002
125,CH_E_Balance,2050,2,1,6,32.44257115272229
126,CH_E_Balance,2050,2,7,12,-0.0
127,CH_E_Balance,2050,2,13,18,-0.0
128,CH_E_Balance,2050,2,19,24,38.61000000000001
129,CH_E_Balance,2050,3,1,6,33.93000000000001
130,CH_E_Balance,2050,3,7,12,33.93000000000001
131,CH_E_Balance,2050,3,13,18,33.93000000000001
132,CH_E_Balance,2050,3,19,24,33.93000000000001
133,CH_E_Balance,2050,4,1,6,-0.0
134,CH_E_Balance,2050,4,7,12,-0.0
135,CH_E_Balance,2050,4,13,18,-0.0
136,CH_E_Balance,2050,4,19,24,-0.0
137,CH_E_Balance,2050,5,1,6,21.49041405813564
138,CH_E_Balance,2050,5,7,12,21.49041405813564
139,CH_E_Balance,2050,5,13,18,16.453598263260098
140,CH_E_Balance,2050,5,19,24,21.490414058135627
141,CH_E_Balance,2050,6,1,6,-0.0
142,CH_E_Balance,2050,6,7,12,-0.0
143,CH_E_Balance,2050,6,13,18,-0.0
144,CH_E_Balance,2050,6,19,24,-0.0
145,CH_E_Balance,2050,7,1,6,43.289999999999964
146,CH_E_Balance,2050,7,7,12,43.29000000000001
147,CH_E_Balance,2050,7,13,18,43.29000000000002
148,CH_E_Balance,2050,7,19,24,43.29000000000001
149,CH_E_Balance,2050,8,1,6,-0.0
150,CH_E_Balance,2050,8,7,12,-0.0
151,CH_E_Balance,2050,8,13,18,-0.0
152,CH_E_Balance,2050,8,19,24,-0.0
153,CH_E_Balance,2050,9,1,6,5.099114338762263
154,CH_E_Balance,2050,9,7,12,5.099114338762264
155,CH_E_Balance,2050,9,13,18,-0.0
156,CH_E_Balance,2050,9,19,24,6.66006770777112
157,CH_E_Balance,2050,10,1,6,58.65187499999999
158,CH_E_Balance,2050,10,7,12,62.031783510594565
159,CH_E_Balance,2050,10,13,18,53.82000000000002
160,CH_E_Balance,2050,10,19,24,62.03178351059456
161,CY_E_Balance,2050,1,1,6,62.01000000000002
162,CY_E_Balance,2050,1,7,12,-0.0
163,CY_E_Balance,2050,1,13,18,-0.0
164,CY_E_Balance,2050,1,19,24,62.01000000000002
165,CY_E_Balance,2050,2,1,6,-0.0
166,CY_E_Balance,2050,2,7,12,-0.0
167,CY_E_Balance,2050,2,13,18,-0.0
168,CY_E_Balance,2050,2,19,24,-0.0
169,CY_E_Balance,2050,3,1,6,33.93000000000001
170,CY_E_Balance,2050,3,7,12,25.977656250000006
171,CY_E_Balance,2050,3,13,18,25.977656250000006
172,CY_E_Balance,2050,3,19,24,33.93000000000001
