id,asset,year,rep_period,time_block_start,time_block_end,dual_min_output_flow_with_unit_commitment
455,CZ_Nuclear,2050,4,13,18,0.0
456,CZ_Nuclear,2050,4,19,24,0.0
457,CZ_Nuclear,2050,5,1,6,0.0
458,CZ_Nuclear,2050,5,7,12,0.0
459,CZ_Nuclear,2050,5,13,18,0.0
460,CZ_Nuclear,2050,5,19,24,0.0
461,CZ_Nuclear,2050,6,1,6,0.0
462,CZ_Nuclear,2050,6,7,12,0.0
463,CZ_Nuclear,2050,6,13,18,0.0
464,CZ_Nuclear,2050,6,19,24,0.0
465,CZ_Nuclear,2050,7,1,6,0.0
466,CZ_Nuclear,2050,7,7,12,0.0
467,CZ_Nuclear,2050,7,13,18,0.0
468,CZ_Nuclear,2050,7,19,24,0.0
469,CZ_Nuclear,2050,8,1,6,0.0
470,CZ_Nuclear,2050,8,7,12,0.0
471,CZ_Nuclear,2050,8,13,18,0.0
472,CZ_Nuclear,2050,8,19,24,0.0
473,CZ_Nuclear,2050,9,1,6,0.0
474,CZ_Nuclear,2050,9,7,12,0.0
475,CZ_Nuclear,2050,9,13,18,0.0
476,CZ_Nuclear,2050,9,19,24,0.0
477,CZ_Nuclear,2050,10,1,6,0.0
478,CZ_Nuclear,2050,10,7,12,0.0
479,CZ_Nuclear,2050,10,13,18,0.0
480,CZ_Nuclear,2050,10,19,24,0.0
481,DE_Coal,2050,1,1,6,0.0
482,DE_Coal,2050,1,7,12,0.0
483,DE_Coal,2050,1,13,18,0.0
484,DE_Coal,2050,1,19,24,0.0
485,DE_Coal,2050,2,1,6,0.0
486,DE_Coal,2050,2,7,12,0.0
487,DE_Coal,2050,2,13,18,0.0
488,DE_Coal,2050,2,19,24,0.0
489,DE_Coal,2050,3,1,6,0.0
490,DE_Coal,2050,3,7,12,0.0
491,DE_Coal,2050,3,13,18,0.0
492,DE_Coal,2050,3,19,24,0.0
493,DE_Coal,2050,4,1,6,0.0
494,DE_Coal,2050,4,7,12,0.0
495,DE_Coal,2050,4,13,18,0.0
496,DE_Coal,2050,4,19,24,0.0
497,DE_Coal,2050,5,1,6,0.0
498,DE_Coal,2050,5,7,12,0.0
499,DE_Coal,2050,5,13,18,0.0
500,DE_Coal,2050,5,19,24,0.0
501,DE_Coal,2050,6,1,6,0.0
502,DE_Coal,2050,6,7,12,0.0
503,DE_Coal,2050,6,13,18,0.0
504,DE_Coal,2050,6,19,24,0.0
505,DE_Coal,2050,7,1,6,0.0
506,DE_Coal,2050,7,7,12,0.0
507,DE_Coal,2050,7,13,18,0.0
508,DE_Coal,2050,7,19,24,0.0
509,DE_Coal,2050,8,1,6,0.0
510,DE_Coal,2050,8,7,12,0.0
511,DE_Coal,2050,8,13,18,0.0
512,DE_Coal,2050,8,19,24,0.0
513,DE_Coal,2050,9,1,6,0.0
514,DE_Coal,2050,9,7,12,0.0
515,DE_Coal,2050,9,13,18,0.0
516,DE_Coal,2050,9,19,24,0.0
517,DE_Coal,2050,10,1,6,0.0
518,DE_Coal,2050,10,7,12,0.0
519,DE_Coal,2050,10,13,18,0.0
520,DE_Coal,2050,10,19,24,0.0
521,DE_Gas,2050,1,1,6,0.0
522,DE_Gas,2050,1,7,12,0.0
523,DE_Gas,2050,1,13,18,0.0
524,DE_Gas,2050,1,19,24,0.0
525,DE_Gas,2050,2,1,6,0.0
526,DE_Gas,2050,2,7,12,0.0
527,DE_Gas,2050,2,13,18,0.0
528,DE_Gas,2050,2,19,24,0.0
529,DE_Gas,2050,3,1,6,0.0
530,DE_Gas,2050,3,7,12,0.0
531,DE_Gas,2050,3,13,18,0.0
532,DE_Gas,2050,3,19,24,0.0
533,DE_Gas,2050,4,1,6,0.0
534,DE_Gas,2050,4,7,12,0.0
535,DE_Gas,2050,4,13,18,0.0
536,DE_Gas,2050,4,19,24,0.0
537,DE_Gas,2050,5,1,6,0.0
538,DE_Gas,2050,5,7,12,0.0
539,DE_Gas,2050,5,13,18,0.0
540,DE_Gas,2050,5,19,24,0.0
541,DE_Gas,2050,6,1,6,0.0
542,DE_Gas,2050,6,7,12,0.0
543,DE_Gas,2050,6,13,18,0.0
544,DE_Gas,2050,6,19,24,0.0
545,DE_Gas,2050,7,1,6,0.0
546,DE_Gas,2050,7,7,12,0.0
547,DE_Gas,2050,7,13,18,0.0
548,DE_Gas,2050,7,19,24,0.0
549,DE_Gas,2050,8,1,6,0.0
550,DE_Gas,2050,8,7,12,0.0
551,DE_Gas,2050,8,13,18,0.0
552,DE_Gas,2050,8,19,24,0.0
553,DE_Gas,2050,9,1,6,0.0
554,DE_Gas,2050,9,7,12,0.0
555,DE_Gas,2050,9,13,18,0.0
556,DE_Gas,2050,9,19,24,0.0
557,DE_Gas,2050,10,1,6,0.0
558,DE_Gas,2050,10,7,12,0.0
559,DE_Gas,2050,10,13,18,0.0
560,DE_Gas,2050,10,19,24,0.0
561,DE_OCGT,2050,1,1,6,0.0
562,DE_OCGT,2050,1,7,12,0.0
563,DE_OCGT,2050,1,13,18,0.0
564,DE_OCGT,2050,1,19,24,0.0
565,DE_OCGT,2050,2,1,6,0.0
566,DE_OCGT,2050,2,7,12,0.0
567,DE_OCGT,2050,2,13,18,0.0
568,DE_OCGT,2050,2,19,24,0.0
569,DE_OCGT,2050,3,1,6,0.0
570,DE_OCGT,2050,3,7,12,0.0
571,DE_OCGT,2050,3,13,18,0.0
572,DE_OCGT,2050,3,19,24,0.0
573,DE_OCGT,2050,4,1,6,0.0
574,DE_OCGT,2050,4,7,12,0.0
575,DE_OCGT,2050,4,13,18,0.0
576,DE_OCGT,2050,4,19,24,0.0
577,DE_OCGT,2050,5,1,6,0.0
578,DE_OCGT,2050,5,7,12,0.0
579,DE_OCGT,2050,5,13,18,0.0
580,DE_OCGT,2050,5,19,24,0.0
581,DE_OCGT,2050,6,1,6,0.0
582,DE_OCGT,2050,6,7,12,0.0
583,DE_OCGT,2050,6,13,18,0.0
584,DE_OCGT,2050,6,19,24,0.0
585,DE_OCGT,2050,7,1,6,0.0
586,DE_OCGT,2050,7,7,12,0.0
587,DE_OCGT,2050,7,13,18,0.0
588,DE_OCGT,2050,7,19,24,0.0
589,DE_OCGT,2050,8,1,6,0.0
590,DE_OCGT,2050,8,7,12,0.0
591,DE_OCGT,2050,8,13,18,0.0
592,DE_OCGT,2050,8,19,24,0.0
593,DE_OCGT,2050,9,1,6,0.0
594,DE_OCGT,2050,9,7,12,0.0
595,DE_OCGT,2050,9,13,18,0.0
596,DE_OCGT,2050,9,19,24,0.0
597,DE_OCGT,2050,10,1,6,0.0
598,DE_OCGT,2050,10,7,12,0.0
599,DE_OCGT,2050,10,13,18,0.0
600,DE_OCGT,2050,10,19,24,0.0
601,DK_Gas,2050,1,1,6,0.0
602,DK_Gas,2050,1,7,12,0.0
603,DK_Gas,2050,1,13,18,0.0
604,DK_Gas,2050,1,19,24,0.0
605,DK_Gas,2050,2,1,6,0.0
606,DK_Gas,2050,2,7,12,0.0
