id,asset,year,rep_period,time_block_start,time_block_end,dual_balance_hub
1,AT_Balance,2030,1,1,3,2.8143000000000002
2,AT_Balance,2030,1,4,6,5.247
3,AT_Balance,2030,1,7,9,8.109
4,AT_Balance,2030,1,10,12,5.247
5,AT_Balance,2030,1,13,15,2.8143000000000002
6,AT_Balance,2030,1,16,18,5.247
7,AT_Balance,2030,1,19,21,8.109
8,AT_Balance,2030,1,22,24,2.8143000000000002
9,AT_Balance,2030,2,1,3,0.0
10,AT_Balance,2030,2,4,6,0.0
11,AT_Balance,2030,2,7,9,0.0
12,AT_Balance,2030,2,10,12,0.0
13,AT_Balance,2030,2,13,15,0.0
14,AT_Balance,2030,2,16,18,0.0
15,AT_Balance,2030,2,19,21,0.0
16,AT_Balance,2030,2,22,24,0.0
17,AT_Balance,2030,3,1,3,1.5399
18,AT_Balance,2030,3,4,6,2.871
19,AT_Balance,2030,3,7,9,4.436999999999999
20,AT_Balance,2030,3,10,12,1.5399
21,AT_Balance,2030,3,13,15,4.436999999999999
22,AT_Balance,2030,3,16,18,4.436999999999999
23,AT_Balance,2030,3,19,21,9.501544557477803
24,AT_Balance,2030,3,22,24,2.871
25,AT_Balance,2030,4,1,3,1.2213
26,AT_Balance,2030,4,4,6,1.2213
27,AT_Balance,2030,4,7,9,1.2213
28,AT_Balance,2030,4,10,12,1.2213
29,AT_Balance,2030,4,13,15,1.2213
30,AT_Balance,2030,4,16,18,2.277
31,AT_Balance,2030,4,19,21,2.277
32,AT_Balance,2030,4,22,24,1.2213
33,AT_Balance,2030,5,1,3,0.0
34,AT_Balance,2030,5,4,6,0.0
35,AT_Balance,2030,5,7,9,0.0
36,AT_Balance,2030,5,10,12,0.0
37,AT_Balance,2030,5,13,15,0.0
38,AT_Balance,2030,5,16,18,0.0
39,AT_Balance,2030,5,19,21,0.0
40,AT_Balance,2030,5,22,24,0.0
41,AT_Balance,2030,6,1,3,0.9558
42,AT_Balance,2030,6,4,6,0.9558
43,AT_Balance,2030,6,7,9,0.9558
44,AT_Balance,2030,6,10,12,0.9558
45,AT_Balance,2030,6,13,15,0.0
46,AT_Balance,2030,6,16,18,0.9558
47,AT_Balance,2030,6,19,21,0.9558
48,AT_Balance,2030,6,22,24,0.9558
49,AT_Balance,2030,7,1,3,1.9647000000000001
50,AT_Balance,2030,7,4,6,1.9647000000000001
51,AT_Balance,2030,7,7,9,9.924576504585003
52,AT_Balance,2030,7,10,12,1.9647000000000001
53,AT_Balance,2030,7,13,15,1.9647000000000001
54,AT_Balance,2030,7,16,18,1.9647000000000001
55,AT_Balance,2030,7,19,21,5.661
56,AT_Balance,2030,7,22,24,1.9647000000000001
57,AT_Balance,2030,8,1,3,1.6461000000000001
58,AT_Balance,2030,8,4,6,1.6461000000000001
59,AT_Balance,2030,8,7,9,1.6461000000000001
60,AT_Balance,2030,8,10,12,2.802690842090989
61,AT_Balance,2030,8,13,15,0.0
62,AT_Balance,2030,8,16,18,1.6461000000000001
63,AT_Balance,2030,8,19,21,1.6461000000000001
64,AT_Balance,2030,8,22,24,1.6461000000000001
65,AT_Balance,2030,9,1,3,0.0
66,AT_Balance,2030,9,4,6,0.0
67,AT_Balance,2030,9,7,9,2.2833
68,AT_Balance,2030,9,10,12,2.2833
69,AT_Balance,2030,9,13,15,2.2833
70,AT_Balance,2030,9,16,18,2.2833
71,AT_Balance,2030,9,19,21,2.2833
72,AT_Balance,2030,9,22,24,0.0
73,AT_Balance,2030,10,1,3,2.4426
74,AT_Balance,2030,10,4,6,2.4426
75,AT_Balance,2030,10,7,9,4.554
76,AT_Balance,2030,10,10,12,4.554
77,AT_Balance,2030,10,13,15,2.4426
78,AT_Balance,2030,10,16,18,7.656871623930163
79,AT_Balance,2030,10,19,21,4.554
80,AT_Balance,2030,10,22,24,2.4426
81,BE_Balance,2030,1,1,3,2.8143000000000002
82,BE_Balance,2030,1,4,6,5.247
83,BE_Balance,2030,1,7,9,5.247
84,BE_Balance,2030,1,10,12,5.247
85,BE_Balance,2030,1,13,15,2.8143000000000002
86,BE_Balance,2030,1,16,18,4.656628937908268
87,BE_Balance,2030,1,19,21,5.247
