id,asset,milestone_year,investment_integer_storage_energy,capacity_storage_energy,investment_limit_storage_energy,solution
1,NL_Battery,2030,false,10.0,,0.0
2,BE_Battery,2030,false,10.0,,15.459102900502677
3,DE_Battery,2030,false,10.0,,387.7377376996519
4,FR_Battery,2030,false,10.0,,320.8176558939318
5,LU_Battery,2030,false,10.0,,66.36863532020868
6,CH_Battery,2030,false,10.0,,109.88338928037774
7,UK_Battery,2030,false,10.0,,344.1312266055812
8,DK_Battery,2030,false,10.0,,0.0
9,NO_Battery,2030,false,10.0,,0.0
10,IE_Battery,2030,false,10.0,,0.0
11,SE_Battery,2030,false,10.0,,5.34022884288689
12,AT_Battery,2030,false,10.0,,0.0
13,CZ_Battery,2030,false,10.0,,33.11177817980031
14,PL_Battery,2030,false,10.0,,15.247327318172939
15,ES_Battery,2030,false,10.0,,289.3629205540382
16,IT_Battery,2030,false,10.0,,450.4012383631978
17,LT_Battery,2030,false,10.0,,6.129853035212074
18,FI_Battery,2030,false,10.0,,35.11946785221657
19,SI_Battery,2030,false,10.0,,0.0
20,HU_Battery,2030,false,10.0,,0.0
21,SK_Battery,2030,false,10.0,,24.586926015002426
22,PT_Battery,2030,false,10.0,,41.78295063867648
23,HR_Battery,2030,false,10.0,,21.644050461008977
24,RO_Battery,2030,false,10.0,,14.822560309393781
25,GR_Battery,2030,false,10.0,,4.720808140575802
26,LV_Battery,2030,false,10.0,,0.0
27,EE_Battery,2030,false,10.0,,79.13647517510512
28,MT_Battery,2030,false,10.0,,203.47267659493332
29,CY_Battery,2030,false,10.0,,13.230411754817897
30,BG_Battery,2030,false,10.0,,53.86828383255188
