id,asset,year,rep_period,time_block_start,time_block_end,dual_balance_conversion
36,AT_electrolyzer,2050,6,21,24,0.1082884402356102
37,AT_electrolyzer,2050,7,1,4,0.25260236346178544
38,AT_electrolyzer,2050,7,5,8,1.2025000000000001
39,AT_electrolyzer,2050,7,9,12,-0.0
40,AT_electrolyzer,2050,7,13,16,-0.0
41,AT_electrolyzer,2050,7,17,20,1.2025000000000001
42,AT_electrolyzer,2050,7,21,24,1.2025000000000001
43,AT_electrolyzer,2050,8,1,4,-0.0
44,AT_electrolyzer,2050,8,5,8,-0.0
45,AT_electrolyzer,2050,8,9,12,-0.0
46,AT_electrolyzer,2050,8,13,16,-0.0
47,AT_electrolyzer,2050,8,17,20,-0.0
48,AT_electrolyzer,2050,8,21,24,-0.0
49,AT_electrolyzer,2050,9,1,4,0.13622376164617683
50,AT_electrolyzer,2050,9,5,8,0.13622376164617683
51,AT_electrolyzer,2050,9,9,12,-0.0
52,AT_electrolyzer,2050,9,13,16,-0.0
53,AT_electrolyzer,2050,9,17,20,0.13622376164617683
54,AT_electrolyzer,2050,9,21,24,0.13622376164617683
55,AT_electrolyzer,2050,10,1,4,1.495
56,AT_electrolyzer,2050,10,5,8,1.4949999999999997
57,AT_electrolyzer,2050,10,9,12,1.4950000000000003
58,AT_electrolyzer,2050,10,13,16,1.4950000000000003
59,AT_electrolyzer,2050,10,17,20,1.495
60,AT_electrolyzer,2050,10,21,24,1.4950000000000003
61,BE_electrolyzer,2050,1,1,4,1.7225000000000004
62,BE_electrolyzer,2050,1,5,8,53.0
63,BE_electrolyzer,2050,1,9,12,53.0
64,BE_electrolyzer,2050,1,13,16,-0.0
65,BE_electrolyzer,2050,1,17,20,1.7225000000000004
66,BE_electrolyzer,2050,1,21,24,-0.0
67,BE_electrolyzer,2050,2,1,4,-0.0
68,BE_electrolyzer,2050,2,5,8,-0.0
69,BE_electrolyzer,2050,2,9,12,-0.0
70,BE_electrolyzer,2050,2,13,16,-0.0
71,BE_electrolyzer,2050,2,17,20,-0.0
72,BE_electrolyzer,2050,2,21,24,-0.0
73,BE_electrolyzer,2050,3,1,4,-0.0
74,BE_electrolyzer,2050,3,5,8,-0.0
75,BE_electrolyzer,2050,3,9,12,-0.0
76,BE_electrolyzer,2050,3,13,16,-0.0
77,BE_electrolyzer,2050,3,17,20,-0.0
78,BE_electrolyzer,2050,3,21,24,-0.0
79,BE_electrolyzer,2050,4,1,4,-0.0
80,BE_electrolyzer,2050,4,5,8,-0.0
81,BE_electrolyzer,2050,4,9,12,-0.0
82,BE_electrolyzer,2050,4,13,16,-0.0
83,BE_electrolyzer,2050,4,17,20,-0.0
84,BE_electrolyzer,2050,4,21,24,-0.0
85,BE_electrolyzer,2050,5,1,4,-0.0
86,BE_electrolyzer,2050,5,5,8,-0.0
87,BE_electrolyzer,2050,5,9,12,-0.0
88,BE_electrolyzer,2050,5,13,16,-0.0
89,BE_electrolyzer,2050,5,17,20,-0.0
90,BE_electrolyzer,2050,5,21,24,-0.0
91,BE_electrolyzer,2050,6,1,4,0.5850000000000001
92,BE_electrolyzer,2050,6,5,8,18.0
93,BE_electrolyzer,2050,6,9,12,0.5850000000000001
94,BE_electrolyzer,2050,6,13,16,-0.0
95,BE_electrolyzer,2050,6,17,20,-0.0
96,BE_electrolyzer,2050,6,21,24,0.6414297853677258
97,BE_electrolyzer,2050,7,1,4,1.2025000000000001
98,BE_electrolyzer,2050,7,5,8,37.0
99,BE_electrolyzer,2050,7,9,12,37.0
100,BE_electrolyzer,2050,7,13,16,6.267250910034464
101,BE_electrolyzer,2050,7,17,20,37.0
102,BE_electrolyzer,2050,7,21,24,1.2025000000000001
103,BE_electrolyzer,2050,8,1,4,-0.0
104,BE_electrolyzer,2050,8,5,8,-0.0
105,BE_electrolyzer,2050,8,9,12,-0.0
106,BE_electrolyzer,2050,8,13,16,-0.0
107,BE_electrolyzer,2050,8,17,20,-0.0
108,BE_electrolyzer,2050,8,21,24,-0.0
109,BE_electrolyzer,2050,9,1,4,-0.0
110,BE_electrolyzer,2050,9,5,8,-0.0
111,BE_electrolyzer,2050,9,9,12,-0.0
112,BE_electrolyzer,2050,9,13,16,-0.0
113,BE_electrolyzer,2050,9,17,20,-0.0
114,BE_electrolyzer,2050,9,21,24,-0.0
115,BE_electrolyzer,2050,10,1,4,1.4950000000000003
116,BE_electrolyzer,2050,10,5,8,3.673494266
117,BE_electrolyzer,2050,10,9,12,46.0
118,BE_electrolyzer,2050,10,13,16,46.0
119,BE_electrolyzer,2050,10,17,20,46.0
120,BE_electrolyzer,2050,10,21,24,1.4950000000000003
121,BG_electrolyzer,2050,1,1,4,1.7225000000000004
122,BG_electrolyzer,2050,1,5,8,1.7225000000000004
123,BG_electrolyzer,2050,1,9,12,-0.0
124,BG_electrolyzer,2050,1,13,16,-0.0
125,BG_electrolyzer,2050,1,17,20,1.7225000000000008
126,BG_electrolyzer,2050,1,21,24,1.7225000000000008
127,BG_electrolyzer,2050,2,1,4,0.3795
128,BG_electrolyzer,2050,2,5,8,0.3795
129,BG_electrolyzer,2050,2,9,12,-0.0
130,BG_electrolyzer,2050,2,13,16,-0.0
131,BG_electrolyzer,2050,2,17,20,0.3795000000000002
132,BG_electrolyzer,2050,2,21,24,0.3795
133,BG_electrolyzer,2050,3,1,4,0.9425000000000002
134,BG_electrolyzer,2050,3,5,8,0.9425000000000002
135,BG_electrolyzer,2050,3,9,12,0.8595835625000002
136,BG_electrolyzer,2050,3,13,16,0.9425000000000002
137,BG_electrolyzer,2050,3,17,20,0.9425000000000002
138,BG_electrolyzer,2050,3,21,24,0.9425000000000002
139,BG_electrolyzer,2050,4,1,4,0.2645
140,BG_electrolyzer,2050,4,5,8,0.345469387755102
141,BG_electrolyzer,2050,4,9,12,0.2645
142,BG_electrolyzer,2050,4,13,16,0.2645
143,BG_electrolyzer,2050,4,17,20,0.4154703626354115
144,BG_electrolyzer,2050,4,21,24,0.34546938775510205
145,BG_electrolyzer,2050,5,1,4,1.1345790637933497
146,BG_electrolyzer,2050,5,5,8,1.1345790637933495
147,BG_electrolyzer,2050,5,9,12,0.7810612244897945
148,BG_electrolyzer,2050,5,13,16,0.7810612244897945
149,BG_electrolyzer,2050,5,17,20,1.1345790637933497
150,BG_electrolyzer,2050,5,21,24,1.1345790637933497
151,BG_electrolyzer,2050,6,1,4,0.5850000000000009
152,BG_electrolyzer,2050,6,5,8,0.5850000000000009
153,BG_electrolyzer,2050,6,9,12,-0.0
154,BG_electrolyzer,2050,6,13,16,-0.0
155,BG_electrolyzer,2050,6,17,20,0.5850000000000009
156,BG_electrolyzer,2050,6,21,24,0.5850000000000009
157,BG_electrolyzer,2050,7,1,4,0.8072266221850138
158,BG_electrolyzer,2050,7,5,8,0.8072266221850138
159,BG_electrolyzer,2050,7,9,12,-0.0
160,BG_electrolyzer,2050,7,13,16,-0.0
161,BG_electrolyzer,2050,7,17,20,0.8072266221850136
162,BG_electrolyzer,2050,7,21,24,0.8072266221850141
163,BG_electrolyzer,2050,8,1,4,1.0075000000000003
164,BG_electrolyzer,2050,8,5,8,0.7713671875000001
165,BG_electrolyzer,2050,8,9,12,-0.0
166,BG_electrolyzer,2050,8,13,16,-0.0
167,BG_electrolyzer,2050,8,17,20,1.0075000000000005
168,BG_electrolyzer,2050,8,21,24,1.0075000000000003
169,BG_electrolyzer,2050,9,1,4,1.3975
170,BG_electrolyzer,2050,9,5,8,1.3975
171,BG_electrolyzer,2050,9,9,12,-0.0
172,BG_electrolyzer,2050,9,13,16,-0.0
173,BG_electrolyzer,2050,9,17,20,1.3975
174,BG_electrolyzer,2050,9,21,24,1.3975
175,BG_electrolyzer,2050,10,1,4,1.4950000000000003
176,BG_electrolyzer,2050,10,5,8,1.4950000000000003
177,BG_electrolyzer,2050,10,9,12,1.1446093750000006
178,BG_electrolyzer,2050,10,13,16,1.3368906488740055
179,BG_electrolyzer,2050,10,17,20,1.4950000000000003
180,BG_electrolyzer,2050,10,21,24,1.4950000000000003
181,CH_electrolyzer,2050,1,1,4,1.7225000000000004
182,CH_electrolyzer,2050,1,5,8,1.7224999999999997
183,CH_electrolyzer,2050,1,9,12,1.3187890625000003
184,CH_electrolyzer,2050,1,13,16,1.318789062500001
185,CH_electrolyzer,2050,1,17,20,1.7225000000000001
186,CH_electrolyzer,2050,1,21,24,1.7225
187,CH_electrolyzer,2050,2,1,4,1.0725000000000002
188,CH_electrolyzer,2050,2,5,8,1.0725000000000002
189,CH_electrolyzer,2050,2,9,12,-0.0
190,CH_electrolyzer,2050,2,13,16,-0.0
191,CH_electrolyzer,2050,2,17,20,1.0725000000000002
192,CH_electrolyzer,2050,2,21,24,1.0725000000000002
193,CH_electrolyzer,2050,3,1,4,0.9425000000000002
194,CH_electrolyzer,2050,3,5,8,0.9425000000000002
195,CH_electrolyzer,2050,3,9,12,0.7216015625000002
196,CH_electrolyzer,2050,3,13,16,0.7216015625000003
197,CH_electrolyzer,2050,3,17,20,0.9425000000000002
198,CH_electrolyzer,2050,3,21,24,0.9425000000000002
199,CH_electrolyzer,2050,4,1,4,0.7368323529411768
200,CH_electrolyzer,2050,4,5,8,0.7368323529411768
201,CH_electrolyzer,2050,4,9,12,0.5641372702205885
202,CH_electrolyzer,2050,4,13,16,0.5641372702205882
203,CH_electrolyzer,2050,4,17,20,0.7368323529411768
204,CH_electrolyzer,2050,4,21,24,0.7475000000000002
205,CH_electrolyzer,2050,5,1,4,1.6409823529411771
206,CH_electrolyzer,2050,5,5,8,1.6409823529411771
207,CH_electrolyzer,2050,5,9,12,1.256377113970589
208,CH_electrolyzer,2050,5,13,16,1.256377113970589
209,CH_electrolyzer,2050,5,17,20,1.6409823529411771
210,CH_electrolyzer,2050,5,21,24,1.640982352941177
211,CH_electrolyzer,2050,6,1,4,0.09876176470588237
212,CH_electrolyzer,2050,6,5,8,0.10828844023561024
213,CH_electrolyzer,2050,6,9,12,0.08290833705538908
214,CH_electrolyzer,2050,6,13,16,-0.0
215,CH_electrolyzer,2050,6,17,20,0.09876176470588237
216,CH_electrolyzer,2050,6,21,24,0.1082884402356102
217,CH_electrolyzer,2050,7,1,4,1.2025000000000001
218,CH_electrolyzer,2050,7,5,8,1.2025000000000001
219,CH_electrolyzer,2050,7,9,12,1.2025000000000001
220,CH_electrolyzer,2050,7,13,16,1.2025000000000001
221,CH_electrolyzer,2050,7,17,20,1.2025000000000001
222,CH_electrolyzer,2050,7,21,24,1.2025000000000001
223,CH_electrolyzer,2050,8,1,4,-0.0
224,CH_electrolyzer,2050,8,5,8,-0.0
225,CH_electrolyzer,2050,8,9,12,-0.0
226,CH_electrolyzer,2050,8,13,16,-0.0
227,CH_electrolyzer,2050,8,17,20,-0.0
228,CH_electrolyzer,2050,8,21,24,-0.0
229,CH_electrolyzer,2050,9,1,4,1.0490593750000003
230,CH_electrolyzer,2050,9,5,8,1.0490593750000003
231,CH_electrolyzer,2050,9,9,12,1.0490593750000003
232,CH_electrolyzer,2050,9,13,16,-0.0
233,CH_electrolyzer,2050,9,17,20,1.0490593750000003
234,CH_electrolyzer,2050,9,21,24,1.3702
235,CH_electrolyzer,2050,10,1,4,1.495
236,CH_electrolyzer,2050,10,5,8,1.495
237,CH_electrolyzer,2050,10,9,12,1.5073882352941177
238,CH_electrolyzer,2050,10,13,16,1.4950000000000003
239,CH_electrolyzer,2050,10,17,20,1.495
240,CH_electrolyzer,2050,10,21,24,1.4949999999999999
241,CY_electrolyzer,2050,1,1,4,1.7225000000000004
242,CY_electrolyzer,2050,1,5,8,1.7225000000000004
243,CY_electrolyzer,2050,1,9,12,-0.0
244,CY_electrolyzer,2050,1,13,16,-0.0
245,CY_electrolyzer,2050,1,17,20,1.7225000000000004
246,CY_electrolyzer,2050,1,21,24,1.7225000000000004
247,CY_electrolyzer,2050,2,1,4,-0.0
248,CY_electrolyzer,2050,2,5,8,-0.0
249,CY_electrolyzer,2050,2,9,12,-0.0
250,CY_electrolyzer,2050,2,13,16,-0.0
251,CY_electrolyzer,2050,2,17,20,-0.0
252,CY_electrolyzer,2050,2,21,24,-0.0
253,CY_electrolyzer,2050,3,1,4,0.9425000000000002
254,CY_electrolyzer,2050,3,5,8,0.9425000000000002
255,CY_electrolyzer,2050,3,9,12,0.7216015625000002
256,CY_electrolyzer,2050,3,13,16,0.7216015625000003
257,CY_electrolyzer,2050,3,17,20,0.9425000000000002
258,CY_electrolyzer,2050,3,21,24,0.9425000000000002
259,CY_electrolyzer,2050,4,1,4,-0.0
260,CY_electrolyzer,2050,4,5,8,-0.0
261,CY_electrolyzer,2050,4,9,12,-0.0
262,CY_electrolyzer,2050,4,13,16,-0.0
263,CY_electrolyzer,2050,4,17,20,-0.0
264,CY_electrolyzer,2050,4,21,24,-0.0
265,CY_electrolyzer,2050,5,1,4,1.1345790637933497
266,CY_electrolyzer,2050,5,5,8,1.1345790637933495
267,CY_electrolyzer,2050,5,9,12,-0.0
268,CY_electrolyzer,2050,5,13,16,-0.0
269,CY_electrolyzer,2050,5,17,20,1.1345790637933495
270,CY_electrolyzer,2050,5,21,24,1.1345790637933497
271,CY_electrolyzer,2050,6,1,4,0.4394878516433343
272,CY_electrolyzer,2050,6,5,8,0.43948785164333437
273,CY_electrolyzer,2050,6,9,12,-0.0
274,CY_electrolyzer,2050,6,13,16,-0.0
275,CY_electrolyzer,2050,6,17,20,0.4394878516433343
276,CY_electrolyzer,2050,6,21,24,0.43948785164333437
277,CY_electrolyzer,2050,7,1,4,0.8072266221850138
278,CY_electrolyzer,2050,7,5,8,0.8072266221850138
279,CY_electrolyzer,2050,7,9,12,-0.0
280,CY_electrolyzer,2050,7,13,16,-0.0
281,CY_electrolyzer,2050,7,17,20,0.8072266221850141
282,CY_electrolyzer,2050,7,21,24,0.8072266221850141
283,CY_electrolyzer,2050,8,1,4,1.0075000000000003
284,CY_electrolyzer,2050,8,5,8,0.7713671875000001
285,CY_electrolyzer,2050,8,9,12,-0.0
286,CY_electrolyzer,2050,8,13,16,-0.0
287,CY_electrolyzer,2050,8,17,20,1.0075000000000003
288,CY_electrolyzer,2050,8,21,24,1.0075000000000003
289,CY_electrolyzer,2050,9,1,4,1.3975
290,CY_electrolyzer,2050,9,5,8,1.3975
291,CY_electrolyzer,2050,9,9,12,-0.0
292,CY_electrolyzer,2050,9,13,16,-0.0
293,CY_electrolyzer,2050,9,17,20,1.3975
294,CY_electrolyzer,2050,9,21,24,1.3975
295,CY_electrolyzer,2050,10,1,4,1.4950000000000003
296,CY_electrolyzer,2050,10,5,8,1.4950000000000003
297,CY_electrolyzer,2050,10,9,12,-0.0
298,CY_electrolyzer,2050,10,13,16,-0.0
299,CY_electrolyzer,2050,10,17,20,1.4950000000000003
300,CY_electrolyzer,2050,10,21,24,1.4950000000000003
301,CZ_electrolyzer,2050,1,1,4,1.7225000000000004
302,CZ_electrolyzer,2050,1,5,8,1.7225000000000004
303,CZ_electrolyzer,2050,1,9,12,1.7225000000000004
304,CZ_electrolyzer,2050,1,13,16,1.7225000000000004
305,CZ_electrolyzer,2050,1,17,20,1.7225000000000004
306,CZ_electrolyzer,2050,1,21,24,1.7225000000000004
307,CZ_electrolyzer,2050,2,1,4,1.0724999999999998
308,CZ_electrolyzer,2050,2,5,8,0.3795
309,CZ_electrolyzer,2050,2,9,12,-0.0
310,CZ_electrolyzer,2050,2,13,16,-0.0
311,CZ_electrolyzer,2050,2,17,20,0.3795
312,CZ_electrolyzer,2050,2,21,24,1.0725000000000005
313,CZ_electrolyzer,2050,3,1,4,0.9425000000000002
314,CZ_electrolyzer,2050,3,5,8,0.9425000000000002
315,CZ_electrolyzer,2050,3,9,12,0.7216015625000004
316,CZ_electrolyzer,2050,3,13,16,0.9425000000000002
317,CZ_electrolyzer,2050,3,17,20,0.9425000000000002
318,CZ_electrolyzer,2050,3,21,24,0.9425000000000004
319,CZ_electrolyzer,2050,4,1,4,0.7475000000000002
320,CZ_electrolyzer,2050,4,5,8,0.7475
321,CZ_electrolyzer,2050,4,9,12,0.7475000000000002
322,CZ_electrolyzer,2050,4,13,16,0.6817386875000001
323,CZ_electrolyzer,2050,4,17,20,0.7475000000000002
324,CZ_electrolyzer,2050,4,21,24,0.7475000000000002
325,CZ_electrolyzer,2050,5,1,4,0.598
326,CZ_electrolyzer,2050,5,5,8,0.598
327,CZ_electrolyzer,2050,5,9,12,0.7810612244897945
328,CZ_electrolyzer,2050,5,13,16,0.7810612244897956
329,CZ_electrolyzer,2050,5,17,20,0.598
330,CZ_electrolyzer,2050,5,21,24,0.598
331,CZ_electrolyzer,2050,6,1,4,0.5850000000000002
332,CZ_electrolyzer,2050,6,5,8,0.5850000000000001
333,CZ_electrolyzer,2050,6,9,12,0.5850000000000001
334,CZ_electrolyzer,2050,6,13,16,-0.0
335,CZ_electrolyzer,2050,6,17,20,0.5850000000000002
336,CZ_electrolyzer,2050,6,21,24,0.5850000000000001
337,CZ_electrolyzer,2050,7,1,4,1.2025000000000001
338,CZ_electrolyzer,2050,7,5,8,1.2025000000000001
339,CZ_electrolyzer,2050,7,9,12,1.2025000000000001
340,CZ_electrolyzer,2050,7,13,16,0.4255
341,CZ_electrolyzer,2050,7,17,20,1.2025000000000001
342,CZ_electrolyzer,2050,7,21,24,1.2025000000000001
343,CZ_electrolyzer,2050,8,1,4,1.0075
344,CZ_electrolyzer,2050,8,5,8,0.3565
345,CZ_electrolyzer,2050,8,9,12,-0.0
346,CZ_electrolyzer,2050,8,13,16,-0.0
347,CZ_electrolyzer,2050,8,17,20,1.0075
348,CZ_electrolyzer,2050,8,21,24,1.0075
349,CZ_electrolyzer,2050,9,1,4,0.4945
350,CZ_electrolyzer,2050,9,5,8,0.4945
351,CZ_electrolyzer,2050,9,9,12,-0.0
352,CZ_electrolyzer,2050,9,13,16,-0.0
353,CZ_electrolyzer,2050,9,17,20,0.4944999999999999
354,CZ_electrolyzer,2050,9,21,24,0.4945
355,CZ_electrolyzer,2050,10,1,4,1.952653061224489
356,CZ_electrolyzer,2050,10,5,8,1.495
357,CZ_electrolyzer,2050,10,9,12,1.4950000000000003
358,CZ_electrolyzer,2050,10,13,16,1.4950000000000003
359,CZ_electrolyzer,2050,10,17,20,1.952653061224489
360,CZ_electrolyzer,2050,10,21,24,1.4950000000000003
361,DE_electrolyzer,2050,1,1,4,1.7225000000000004
362,DE_electrolyzer,2050,1,5,8,53.0
363,DE_electrolyzer,2050,1,9,12,53.0
364,DE_electrolyzer,2050,1,13,16,52.99999999999997
365,DE_electrolyzer,2050,1,17,20,52.99999999999997
366,DE_electrolyzer,2050,1,21,24,-0.0
367,DE_electrolyzer,2050,2,1,4,-0.0
368,DE_electrolyzer,2050,2,5,8,-0.0
369,DE_electrolyzer,2050,2,9,12,-0.0
370,DE_electrolyzer,2050,2,13,16,-0.0
371,DE_electrolyzer,2050,2,17,20,-0.0
372,DE_electrolyzer,2050,2,21,24,-0.0
373,DE_electrolyzer,2050,3,1,4,-0.0
374,DE_electrolyzer,2050,3,5,8,-0.0
375,DE_electrolyzer,2050,3,9,12,-0.0
376,DE_electrolyzer,2050,3,13,16,-0.0
377,DE_electrolyzer,2050,3,17,20,-0.0
378,DE_electrolyzer,2050,3,21,24,-0.0
379,DE_electrolyzer,2050,4,1,4,-0.0
380,DE_electrolyzer,2050,4,5,8,-0.0
381,DE_electrolyzer,2050,4,9,12,-0.0
382,DE_electrolyzer,2050,4,13,16,-0.0
383,DE_electrolyzer,2050,4,17,20,-0.0
384,DE_electrolyzer,2050,4,21,24,-0.0
385,DE_electrolyzer,2050,5,1,4,-0.0
386,DE_electrolyzer,2050,5,5,8,-0.0
387,DE_electrolyzer,2050,5,9,12,-0.0
388,DE_electrolyzer,2050,5,13,16,-0.0
389,DE_electrolyzer,2050,5,17,20,-0.0
390,DE_electrolyzer,2050,5,21,24,-0.0
391,DE_electrolyzer,2050,6,1,4,0.09876176470588238
392,DE_electrolyzer,2050,6,5,8,0.5850000000000001
393,DE_electrolyzer,2050,6,9,12,0.5850000000000001
394,DE_electrolyzer,2050,6,13,16,-0.0
395,DE_electrolyzer,2050,6,17,20,0.09876176470588237
396,DE_electrolyzer,2050,6,21,24,0.1082884402356102
397,DE_electrolyzer,2050,7,1,4,-0.0
398,DE_electrolyzer,2050,7,5,8,1.2025000000000001
399,DE_electrolyzer,2050,7,9,12,6.871797275331778
400,DE_electrolyzer,2050,7,13,16,6.267250910034464
401,DE_electrolyzer,2050,7,17,20,37.0
402,DE_electrolyzer,2050,7,21,24,1.2025000000000001
403,DE_electrolyzer,2050,8,1,4,-0.0
404,DE_electrolyzer,2050,8,5,8,-0.0
405,DE_electrolyzer,2050,8,9,12,-0.0
406,DE_electrolyzer,2050,8,13,16,-0.0
407,DE_electrolyzer,2050,8,17,20,-0.0
408,DE_electrolyzer,2050,8,21,24,-0.0
409,DE_electrolyzer,2050,9,1,4,-0.0
410,DE_electrolyzer,2050,9,5,8,-0.0
411,DE_electrolyzer,2050,9,9,12,-0.0
412,DE_electrolyzer,2050,9,13,16,-0.0
413,DE_electrolyzer,2050,9,17,20,-0.0
414,DE_electrolyzer,2050,9,21,24,-0.0
415,DE_electrolyzer,2050,10,1,4,46.0
416,DE_electrolyzer,2050,10,5,8,902.8005178325429
417,DE_electrolyzer,2050,10,9,12,1179.1680232914844
418,DE_electrolyzer,2050,10,13,16,1179.1680232914844
419,DE_electrolyzer,2050,10,17,20,1179.1680232914844
420,DE_electrolyzer,2050,10,21,24,1.4950000000000003
421,DK_electrolyzer,2050,1,1,4,1.7225000000000004
422,DK_electrolyzer,2050,1,5,8,53.0
423,DK_electrolyzer,2050,1,9,12,53.0
424,DK_electrolyzer,2050,1,13,16,52.99999999999997
425,DK_electrolyzer,2050,1,17,20,52.99999999999997
426,DK_electrolyzer,2050,1,21,24,-0.0
427,DK_electrolyzer,2050,2,1,4,-0.0
428,DK_electrolyzer,2050,2,5,8,-0.0
429,DK_electrolyzer,2050,2,9,12,-0.0
430,DK_electrolyzer,2050,2,13,16,-0.0
431,DK_electrolyzer,2050,2,17,20,-0.0
432,DK_electrolyzer,2050,2,21,24,-0.0
433,DK_electrolyzer,2050,3,1,4,-0.0
434,DK_electrolyzer,2050,3,5,8,-0.0
435,DK_electrolyzer,2050,3,9,12,-0.0
436,DK_electrolyzer,2050,3,13,16,-0.0
437,DK_electrolyzer,2050,3,17,20,-0.0
438,DK_electrolyzer,2050,3,21,24,-0.0
439,DK_electrolyzer,2050,4,1,4,-0.0
440,DK_electrolyzer,2050,4,5,8,-0.0
441,DK_electrolyzer,2050,4,9,12,-0.0
442,DK_electrolyzer,2050,4,13,16,-0.0
443,DK_electrolyzer,2050,4,17,20,-0.0
444,DK_electrolyzer,2050,4,21,24,-0.0
445,DK_electrolyzer,2050,5,1,4,-0.0
446,DK_electrolyzer,2050,5,5,8,-0.0
447,DK_electrolyzer,2050,5,9,12,-0.0
448,DK_electrolyzer,2050,5,13,16,-0.0
449,DK_electrolyzer,2050,5,17,20,-0.0
450,DK_electrolyzer,2050,5,21,24,-0.0
451,DK_electrolyzer,2050,6,1,4,0.09876176470588238
452,DK_electrolyzer,2050,6,5,8,0.5850000000000001
453,DK_electrolyzer,2050,6,9,12,0.5850000000000001
454,DK_electrolyzer,2050,6,13,16,-0.0
455,DK_electrolyzer,2050,6,17,20,-0.0
456,DK_electrolyzer,2050,6,21,24,0.1082884402356102
457,DK_electrolyzer,2050,7,1,4,-0.0
458,DK_electrolyzer,2050,7,5,8,1.2025000000000001
459,DK_electrolyzer,2050,7,9,12,6.871797275331778
460,DK_electrolyzer,2050,7,13,16,6.267250910034464
461,DK_electrolyzer,2050,7,17,20,37.0
462,DK_electrolyzer,2050,7,21,24,1.2025000000000001
463,DK_electrolyzer,2050,8,1,4,-0.0
464,DK_electrolyzer,2050,8,5,8,-0.0
465,DK_electrolyzer,2050,8,9,12,-0.0
466,DK_electrolyzer,2050,8,13,16,-0.0
467,DK_electrolyzer,2050,8,17,20,-0.0
468,DK_electrolyzer,2050,8,21,24,-0.0
469,DK_electrolyzer,2050,9,1,4,-0.0
470,DK_electrolyzer,2050,9,5,8,-0.0
471,DK_electrolyzer,2050,9,9,12,-0.0
472,DK_electrolyzer,2050,9,13,16,-0.0
473,DK_electrolyzer,2050,9,17,20,-0.0
474,DK_electrolyzer,2050,9,21,24,-0.0
475,DK_electrolyzer,2050,10,1,4,46.0
476,DK_electrolyzer,2050,10,5,8,902.8005178325429
477,DK_electrolyzer,2050,10,9,12,1179.1680232914844
478,DK_electrolyzer,2050,10,13,16,1179.1680232914844
479,DK_electrolyzer,2050,10,17,20,1179.1680232914844
480,DK_electrolyzer,2050,10,21,24,1.4950000000000003
481,EE_electrolyzer,2050,1,1,4,-0.0
482,EE_electrolyzer,2050,1,5,8,-0.0
483,EE_electrolyzer,2050,1,9,12,-0.0
484,EE_electrolyzer,2050,1,13,16,-0.0
485,EE_electrolyzer,2050,1,17,20,-0.0
486,EE_electrolyzer,2050,1,21,24,-0.0
487,EE_electrolyzer,2050,2,1,4,-0.0
488,EE_electrolyzer,2050,2,5,8,-0.0
489,EE_electrolyzer,2050,2,9,12,-0.0
490,EE_electrolyzer,2050,2,13,16,-0.0
491,EE_electrolyzer,2050,2,17,20,-0.0
492,EE_electrolyzer,2050,2,21,24,-0.0
493,EE_electrolyzer,2050,3,1,4,-0.0
494,EE_electrolyzer,2050,3,5,8,-0.0
495,EE_electrolyzer,2050,3,9,12,-0.0
496,EE_electrolyzer,2050,3,13,16,-0.0
497,EE_electrolyzer,2050,3,17,20,-0.0
498,EE_electrolyzer,2050,3,21,24,-0.0
499,EE_electrolyzer,2050,4,1,4,-0.0
500,EE_electrolyzer,2050,4,5,8,-0.0
501,EE_electrolyzer,2050,4,9,12,-0.0
