5.8684525491176434e7;2.0900569558992446e6;387170.22795191547;5.6594468535277195e7;1.2232148316836279e7
5.86842619103523e7;2.0900569558992446e6;387170.22795191547;5.6594204954453066e7;1.2226291557071682e7
5.868425165581614e7;2.0900569558992446e6;387170.22795191547;5.659419469991689e7;1.2226403708135739e7
5.868484623844892e7;2.0900569558992446e6;387170.22795191547;5.659478928254967e7;1.2225602636494143e7
5.868420479261031e7;2.0900569558992446e6;387170.22795191547;5.659414783671107e7;1.222623443932951e7
5.8684820478889085e7;2.0900569558992446e6;387170.22795191547;5.659476352298983e7;1.2221785588153819e7
5.8685682982573375e7;2.0900569558992446e6;387170.22795191547;5.659562602667413e7;1.2227754299803728e7
5.868422651605556e7;2.0900569558992446e6;387170.22795191547;5.6594169560156316e7;1.2226185819275439e7
5.868472244407128e7;2.0900569558992446e6;387170.22795191547;5.6594665488172024e7;1.2231769253373913e7
5.8684809271538675e7;2.0900569558992446e6;387170.22795191547;5.6594752315639414e7;1.2226838918257896e7
