6.276634276967317e7;2.224962047952218e6;402376.653965875;6.0541380721720956e7;1.207964542532064e7
6.276704107002352e7;2.2254983639427456e6;401114.1516599624;6.054154270608083e7;1.207490770796788e7
6.2767045548639685e7;2.225622975100432e6;402623.69632375584;6.054142257353928e7;1.2059040582285581e7
6.27665455944553e7;2.2250636010318315e6;401368.88266024383;6.054148199342351e7;1.2072017717840381e7
6.276641271734539e7;2.2248991921951496e6;402683.5730038884;6.054151352515028e7;1.2028751575937567e7
6.276668138418004e7;2.22496465328827e6;402749.0340970087;6.05417167308918e7;1.207977816834276e7
6.276637032655148e7;2.225004271169643e6;400261.5731931777;6.054136605538188e7;1.208275934837233e7
6.276651917410682e7;2.2250425855569355e6;402087.41677551094;6.0541476588549934e7;1.207290379496919e7
6.27668145298611e7;2.2252842986632353e6;398316.7394800696;6.05415302311979e7;1.2075678355118593e7
6.276656391411194e7;2.2249507911195797e6;401995.6223381552;6.0541613122992404e7;1.207317271939537e7
