id,asset,year,rep_period,time_block_start,time_block_end,unit_commitment_integer,solution
99,BE_Gas,2050,6,23,24,true,0.0
100,BE_Gas,2050,7,1,2,true,0.0
251,BE_Gas,2050,7,3,4,true,0.0
279,BE_Gas,2050,7,5,6,true,0.0
101,BE_Gas,2050,7,7,8,true,0.0
102,BE_Gas,2050,7,9,10,true,0.0
252,BE_Gas,2050,7,11,12,true,0.0
103,BE_Gas,2050,7,13,14,true,0.0
104,BE_Gas,2050,7,15,16,true,0.0
105,BE_Gas,2050,7,17,18,true,0.0
106,BE_Gas,2050,7,19,20,true,0.0
107,BE_Gas,2050,7,21,22,true,0.0
108,BE_Gas,2050,7,23,24,true,0.0
109,BE_Gas,2050,8,1,2,true,0.0
253,BE_Gas,2050,8,3,4,true,0.0
110,BE_Gas,2050,8,5,6,true,0.0
111,BE_Gas,2050,8,7,8,true,0.0
112,BE_Gas,2050,8,9,10,true,0.0
254,BE_Gas,2050,8,11,12,true,0.0
280,BE_Gas,2050,8,13,14,true,0.0
113,BE_Gas,2050,8,15,16,true,0.0
114,BE_Gas,2050,8,17,18,true,0.0
296,BE_Gas,2050,8,19,20,true,0.0
115,BE_Gas,2050,8,21,22,true,0.0
116,BE_Gas,2050,8,23,24,true,0.0
255,BE_Gas,2050,9,1,2,true,0.0
117,BE_Gas,2050,9,3,4,true,0.0
118,BE_Gas,2050,9,5,6,true,0.0
256,BE_Gas,2050,9,7,8,true,0.0
119,BE_Gas,2050,9,9,10,true,0.0
120,BE_Gas,2050,9,11,12,true,0.0
121,BE_Gas,2050,9,13,14,true,0.0
122,BE_Gas,2050,9,15,16,true,0.0
123,BE_Gas,2050,9,17,18,true,0.0
295,BE_Gas,2050,9,19,20,true,0.0
273,BE_Gas,2050,9,21,22,true,0.0
297,BE_Gas,2050,9,23,24,true,0.0
291,BE_Gas,2050,10,1,2,true,0.0
124,BE_Gas,2050,10,3,4,true,0.0
125,BE_Gas,2050,10,5,6,true,0.0
257,BE_Gas,2050,10,7,8,true,0.0
126,BE_Gas,2050,10,9,10,true,0.0
127,BE_Gas,2050,10,11,12,true,0.0
128,BE_Gas,2050,10,13,14,true,0.0
129,BE_Gas,2050,10,15,16,true,0.0
130,BE_Gas,2050,10,17,18,true,0.0
131,BE_Gas,2050,10,19,20,true,0.0
132,BE_Gas,2050,10,21,22,true,0.0
133,BE_Gas,2050,10,23,24,true,0.0
134,BE_OCGT,2050,1,1,2,true,0.0
135,BE_OCGT,2050,1,3,4,true,0.0
136,BE_OCGT,2050,1,5,6,true,0.0
137,BE_OCGT,2050,1,7,8,true,0.0
138,BE_OCGT,2050,1,9,10,true,0.0
139,BE_OCGT,2050,1,11,12,true,0.0
140,BE_OCGT,2050,1,13,14,true,0.0
141,BE_OCGT,2050,1,15,16,true,0.0
142,BE_OCGT,2050,1,17,18,true,0.0
258,BE_OCGT,2050,1,19,20,true,0.0
143,BE_OCGT,2050,1,21,22,true,0.0
144,BE_OCGT,2050,1,23,24,true,0.0
145,BE_OCGT,2050,2,1,2,true,0.0
146,BE_OCGT,2050,2,3,4,true,0.0
147,BE_OCGT,2050,2,5,6,true,0.0
259,BE_OCGT,2050,2,7,8,true,0.0
148,BE_OCGT,2050,2,9,10,true,0.0
149,BE_OCGT,2050,2,11,12,true,0.0
150,BE_OCGT,2050,2,13,14,true,0.0
151,BE_OCGT,2050,2,15,16,true,0.0
152,BE_OCGT,2050,2,17,18,true,0.0
153,BE_OCGT,2050,2,19,20,true,0.0
154,BE_OCGT,2050,2,21,22,true,0.0
155,BE_OCGT,2050,2,23,24,true,0.0
156,BE_OCGT,2050,3,1,2,true,0.0
157,BE_OCGT,2050,3,3,4,true,0.0
158,BE_OCGT,2050,3,5,6,true,0.0
159,BE_OCGT,2050,3,7,8,true,0.0
160,BE_OCGT,2050,3,9,10,true,0.0
161,BE_OCGT,2050,3,11,12,true,0.0
162,BE_OCGT,2050,3,13,14,true,0.0
163,BE_OCGT,2050,3,15,16,true,0.0
164,BE_OCGT,2050,3,17,18,true,0.0
165,BE_OCGT,2050,3,19,20,true,0.0
166,BE_OCGT,2050,3,21,22,true,0.0
