id,asset,year,rep_period,time_block_start,time_block_end,unit_commitment_integer,asset_1,capacity,capacity_storage_energy,consumer_balance_sense,discount_rate,economic_lifetime,energy_to_power_ratio,group,investment_integer,investment_integer_storage_energy,investment_method,is_seasonal,max_ramp_down,max_ramp_up,min_operating_point,ramping,storage_method_energy,technical_lifetime,type,unit_commitment,unit_commitment_integer_1,unit_commitment_method,use_binary_storage_method,start_up_cost,shut_down_cost,dual_limit_units_on_simple_method
825,BG_OCGT,2050,9,17,18,true,BG_OCGT,20.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
826,BG_OCGT,2050,9,19,20,true,BG_OCGT,20.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
827,BG_OCGT,2050,9,21,22,true,BG_OCGT,20.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
828,BG_OCGT,2050,9,23,24,true,BG_OCGT,20.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
829,BG_OCGT,2050,10,1,2,true,BG_OCGT,20.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
830,BG_OCGT,2050,10,3,4,true,BG_OCGT,20.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
831,BG_OCGT,2050,10,5,6,true,BG_OCGT,20.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
832,BG_OCGT,2050,10,7,8,true,BG_OCGT,20.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
833,BG_OCGT,2050,10,9,10,true,BG_OCGT,20.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
834,BG_OCGT,2050,10,11,12,true,BG_OCGT,20.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
835,BG_OCGT,2050,10,13,14,true,BG_OCGT,20.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
836,BG_OCGT,2050,10,15,16,true,BG_OCGT,20.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
837,BG_OCGT,2050,10,17,18,true,BG_OCGT,20.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
838,BG_OCGT,2050,10,19,20,true,BG_OCGT,20.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
839,BG_OCGT,2050,10,21,22,true,BG_OCGT,20.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
840,BG_OCGT,2050,10,23,24,true,BG_OCGT,20.0,0.0,,0.0,1,0.0,,false,false,none,false,0.9,0.9,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,9.6,0.0,0.0
841,CH_Nuclear,2050,1,1,2,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
842,CH_Nuclear,2050,1,3,4,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
843,CH_Nuclear,2050,1,5,6,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
844,CH_Nuclear,2050,1,7,8,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
845,CH_Nuclear,2050,1,9,10,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
846,CH_Nuclear,2050,1,11,12,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
847,CH_Nuclear,2050,1,13,14,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
848,CH_Nuclear,2050,1,15,16,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
849,CH_Nuclear,2050,1,17,18,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
850,CH_Nuclear,2050,1,19,20,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
851,CH_Nuclear,2050,1,21,22,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
852,CH_Nuclear,2050,1,23,24,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
853,CH_Nuclear,2050,2,1,2,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
854,CH_Nuclear,2050,2,3,4,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
855,CH_Nuclear,2050,2,5,6,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
856,CH_Nuclear,2050,2,7,8,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
857,CH_Nuclear,2050,2,9,10,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
858,CH_Nuclear,2050,2,11,12,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
859,CH_Nuclear,2050,2,13,14,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
860,CH_Nuclear,2050,2,15,16,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
861,CH_Nuclear,2050,2,17,18,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
862,CH_Nuclear,2050,2,19,20,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
863,CH_Nuclear,2050,2,21,22,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
864,CH_Nuclear,2050,2,23,24,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
865,CH_Nuclear,2050,3,1,2,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
866,CH_Nuclear,2050,3,3,4,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
867,CH_Nuclear,2050,3,5,6,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
868,CH_Nuclear,2050,3,7,8,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
869,CH_Nuclear,2050,3,9,10,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
870,CH_Nuclear,2050,3,11,12,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
871,CH_Nuclear,2050,3,13,14,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
872,CH_Nuclear,2050,3,15,16,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
873,CH_Nuclear,2050,3,17,18,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
874,CH_Nuclear,2050,3,19,20,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
875,CH_Nuclear,2050,3,21,22,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
876,CH_Nuclear,2050,3,23,24,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
877,CH_Nuclear,2050,4,1,2,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
878,CH_Nuclear,2050,4,3,4,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
879,CH_Nuclear,2050,4,5,6,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
880,CH_Nuclear,2050,4,7,8,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
881,CH_Nuclear,2050,4,9,10,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
882,CH_Nuclear,2050,4,11,12,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
883,CH_Nuclear,2050,4,13,14,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
884,CH_Nuclear,2050,4,15,16,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
885,CH_Nuclear,2050,4,17,18,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
886,CH_Nuclear,2050,4,19,20,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
887,CH_Nuclear,2050,4,21,22,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
888,CH_Nuclear,2050,4,23,24,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
889,CH_Nuclear,2050,5,1,2,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
890,CH_Nuclear,2050,5,3,4,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
891,CH_Nuclear,2050,5,5,6,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
892,CH_Nuclear,2050,5,7,8,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
893,CH_Nuclear,2050,5,9,10,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
894,CH_Nuclear,2050,5,11,12,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
895,CH_Nuclear,2050,5,13,14,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
896,CH_Nuclear,2050,5,15,16,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
897,CH_Nuclear,2050,5,17,18,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
898,CH_Nuclear,2050,5,19,20,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
899,CH_Nuclear,2050,5,21,22,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
900,CH_Nuclear,2050,5,23,24,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
901,CH_Nuclear,2050,6,1,2,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
902,CH_Nuclear,2050,6,3,4,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
903,CH_Nuclear,2050,6,5,6,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
904,CH_Nuclear,2050,6,7,8,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
905,CH_Nuclear,2050,6,9,10,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
906,CH_Nuclear,2050,6,11,12,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
907,CH_Nuclear,2050,6,13,14,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
908,CH_Nuclear,2050,6,15,16,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
909,CH_Nuclear,2050,6,17,18,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
910,CH_Nuclear,2050,6,19,20,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
911,CH_Nuclear,2050,6,21,22,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
912,CH_Nuclear,2050,6,23,24,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
913,CH_Nuclear,2050,7,1,2,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
914,CH_Nuclear,2050,7,3,4,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
915,CH_Nuclear,2050,7,5,6,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
916,CH_Nuclear,2050,7,7,8,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
917,CH_Nuclear,2050,7,9,10,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
918,CH_Nuclear,2050,7,11,12,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
919,CH_Nuclear,2050,7,13,14,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
920,CH_Nuclear,2050,7,15,16,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
921,CH_Nuclear,2050,7,17,18,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
922,CH_Nuclear,2050,7,19,20,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
923,CH_Nuclear,2050,7,21,22,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
924,CH_Nuclear,2050,7,23,24,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
925,CH_Nuclear,2050,8,1,2,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
926,CH_Nuclear,2050,8,3,4,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
927,CH_Nuclear,2050,8,5,6,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
928,CH_Nuclear,2050,8,7,8,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
929,CH_Nuclear,2050,8,9,10,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
930,CH_Nuclear,2050,8,11,12,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
931,CH_Nuclear,2050,8,13,14,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
932,CH_Nuclear,2050,8,15,16,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
933,CH_Nuclear,2050,8,17,18,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
934,CH_Nuclear,2050,8,19,20,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
935,CH_Nuclear,2050,8,21,22,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
936,CH_Nuclear,2050,8,23,24,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
937,CH_Nuclear,2050,9,1,2,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
938,CH_Nuclear,2050,9,3,4,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
939,CH_Nuclear,2050,9,5,6,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
940,CH_Nuclear,2050,9,7,8,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
941,CH_Nuclear,2050,9,9,10,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
942,CH_Nuclear,2050,9,11,12,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
943,CH_Nuclear,2050,9,13,14,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
944,CH_Nuclear,2050,9,15,16,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
945,CH_Nuclear,2050,9,17,18,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
946,CH_Nuclear,2050,9,19,20,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
947,CH_Nuclear,2050,9,21,22,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
948,CH_Nuclear,2050,9,23,24,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
949,CH_Nuclear,2050,10,1,2,true,CH_Nuclear,0.0,0.0,,0.0,1,0.0,,false,false,none,false,0.3,0.3,0.25,true,false,1,producer,true,true,su-sd-cons-eq-9,,16.5,0.0,0.0
