6.2329443847547755e7;2.2059551568812397e6;407084.992061901;6.012348869066653e7;1.1945260013931233e7
6.233034555492994e7;2.2059398175200196e6;407069.65270068095;6.012440573740994e7;1.1937592343582528e7
6.232968071759527e7;2.2059634557654876e6;407093.2909461491;6.012371726182981e7;1.195581804234082e7
6.232987808064643e7;2.2059398175200196e6;407069.65270068095;6.012393826312643e7;1.1951037498901606e7
6.233002536834958e7;2.2059398175200196e6;407069.6527006809;6.0124085550829574e7;1.195185514029223e7
6.232971104110851e7;2.205939817520019e6;407069.6527006807;6.0123771223588504e7;1.195375855246152e7
6.232995623029406e7;2.2059634557654876e6;407093.2909461491;6.012399277452857e7;1.1952369811382e7
6.233056250225751e7;2.2059398175200196e6;407069.6527006809;6.01246226847375e7;1.1952213607835328e7
6.233027752952364e7;2.2059634557654876e6;407093.2909461491;6.012431407375817e7;1.1941945085080512e7
6.233120930758281e7;2.2059398175200196e6;407069.65270068095;6.012526949006282e7;1.194266578522479e7
