6.2709175048317485e7;2.222861967108279e6;395817.2230920593;6.048631308120922e7;1.1953418068331024e7
6.270869182761423e7;2.222923242894897e6;395541.196979164;6.0485768584719345e7;1.1959962868470265e7
6.270945062224878e7;2.222897282320787e6;395835.8746780896;6.048655333992799e7;1.1951814229876682e7
6.270807417727591e7;2.2227831949237958e6;397323.52555996727;6.0485290982352115e7;1.195490334289066e7
6.2708195476329245e7;2.2231765230792146e6;402138.9624111127;6.048501895325003e7;1.195601511810548e7
6.270859147091694e7;2.2227747107597203e6;398632.1820790249;6.0485816760157235e7;1.19511714656383e7
6.270930167270568e7;2.223988657790191e6;377468.4004706983;6.048531301491553e7;1.1955270062912634e7
6.270802236502416e7;2.222781147494208e6;396140.7967598202;6.048524121752998e7;1.1954387999214152e7
6.2708139228737876e7;2.2227755114272544e6;396598.87067606265;6.048536371731061e7;1.195215048996516e7
6.270831289708776e7;2.222889907172534e6;397352.36974764353;6.048542298991522e7;1.1948236897200013e7
