id,asset,year,rep_period,time_block_start,time_block_end,dual_balance_consumer
1,AT_E_Demand,2050,1,1,6,10.335
2,AT_E_Demand,2050,1,7,12,-0.0
3,AT_E_Demand,2050,1,13,18,-0.0
4,AT_E_Demand,2050,1,19,24,10.335
5,AT_E_Demand,2050,2,1,6,-0.0
6,AT_E_Demand,2050,2,7,12,-0.0
7,AT_E_Demand,2050,2,13,18,0.0
8,AT_E_Demand,2050,2,19,24,-0.0
9,AT_E_Demand,2050,3,1,6,5.655000000000001
10,AT_E_Demand,2050,3,7,12,5.655000000000001
11,AT_E_Demand,2050,3,13,18,5.655000000000001
12,AT_E_Demand,2050,3,19,24,5.655000000000001
13,AT_E_Demand,2050,4,1,6,-0.0
14,AT_E_Demand,2050,4,7,12,-0.0
15,AT_E_Demand,2050,4,13,18,-0.0
16,AT_E_Demand,2050,4,19,24,-0.0
17,AT_E_Demand,2050,5,1,6,0.0
18,AT_E_Demand,2050,5,7,12,0.0
19,AT_E_Demand,2050,5,13,18,0.0
20,AT_E_Demand,2050,5,19,24,0.0
21,AT_E_Demand,2050,6,1,6,0.1705851063829779
22,AT_E_Demand,2050,6,7,12,-0.0
23,AT_E_Demand,2050,6,13,18,0.0
24,AT_E_Demand,2050,6,19,24,0.1705851063829779
25,AT_E_Demand,2050,7,1,6,7.215000000000002
26,AT_E_Demand,2050,7,7,12,2.0985633652998237
27,AT_E_Demand,2050,7,13,18,1.8099522413827382
28,AT_E_Demand,2050,7,19,24,7.215000000000002
29,AT_E_Demand,2050,8,1,6,-0.0
30,AT_E_Demand,2050,8,7,12,0.0
31,AT_E_Demand,2050,8,13,18,0.0
32,AT_E_Demand,2050,8,19,24,-0.0
33,AT_E_Demand,2050,9,1,6,0.8345003374771621
34,AT_E_Demand,2050,9,7,12,0.0
35,AT_E_Demand,2050,9,13,18,0.0
36,AT_E_Demand,2050,9,19,24,0.8345003374771621
37,AT_E_Demand,2050,10,1,6,9.478233680124221
38,AT_E_Demand,2050,10,7,12,8.97
39,AT_E_Demand,2050,10,13,18,8.97
40,AT_E_Demand,2050,10,19,24,9.835256708971794
41,AT_H_Demand,2050,1,1,6,15.9
42,AT_H_Demand,2050,1,7,12,-0.0
43,AT_H_Demand,2050,1,13,18,-0.0
44,AT_H_Demand,2050,1,19,24,15.9
45,AT_H_Demand,2050,2,1,6,-0.0
46,AT_H_Demand,2050,2,7,12,-0.0
47,AT_H_Demand,2050,2,13,18,0.0
48,AT_H_Demand,2050,2,19,24,-0.0
49,AT_H_Demand,2050,3,1,6,8.700000000000001
50,AT_H_Demand,2050,3,7,12,8.700000000000001
51,AT_H_Demand,2050,3,13,18,8.700000000000001
52,AT_H_Demand,2050,3,19,24,8.700000000000001
53,AT_H_Demand,2050,4,1,6,-0.0
54,AT_H_Demand,2050,4,7,12,-0.0
55,AT_H_Demand,2050,4,13,18,-0.0
56,AT_H_Demand,2050,4,19,24,-0.0
57,AT_H_Demand,2050,5,1,6,-0.0
58,AT_H_Demand,2050,5,7,12,0.0
