id,asset,year,period_block_start,period_block_end,solution
52,AT_Hydro_Reservoir,2050,307,312,485134.1251273898
53,AT_Hydro_Reservoir,2050,313,318,485474.2079429841
54,AT_Hydro_Reservoir,2050,319,324,499658.90954186104
55,AT_Hydro_Reservoir,2050,325,330,500723.039882041
56,AT_Hydro_Reservoir,2050,331,336,507985.43208927655
57,AT_Hydro_Reservoir,2050,337,342,480636.2773383056
58,AT_Hydro_Reservoir,2050,343,348,439894.5805304062
59,AT_Hydro_Reservoir,2050,349,354,405849.154750971
60,AT_Hydro_Reservoir,2050,355,360,378500.0
61,AT_Pump_Hydro_Closed,2050,1,6,1265.60043835032
62,AT_Pump_Hydro_Closed,2050,7,12,1650.1137316815596
63,AT_Pump_Hydro_Closed,2050,13,18,1800.0
64,AT_Pump_Hydro_Closed,2050,19,24,1038.7692165342853
65,AT_Pump_Hydro_Closed,2050,25,30,970.0057761511291
66,AT_Pump_Hydro_Closed,2050,31,36,167.95586331496304
67,AT_Pump_Hydro_Closed,2050,37,42,497.19836103830306
68,AT_Pump_Hydro_Closed,2050,43,48,0.0
69,AT_Pump_Hydro_Closed,2050,49,54,781.0514621028778
70,AT_Pump_Hydro_Closed,2050,55,60,495.1060823529834
71,AT_Pump_Hydro_Closed,2050,61,66,643.5245813365656
72,AT_Pump_Hydro_Closed,2050,67,72,287.798859002428
73,AT_Pump_Hydro_Closed,2050,73,78,281.76082237925516
74,AT_Pump_Hydro_Closed,2050,79,84,293.1678714021433
75,AT_Pump_Hydro_Closed,2050,85,90,857.0373941382829
76,AT_Pump_Hydro_Closed,2050,91,96,1800.0
77,AT_Pump_Hydro_Closed,2050,97,102,1227.0923382991239
78,AT_Pump_Hydro_Closed,2050,103,108,1069.6357003508049
79,AT_Pump_Hydro_Closed,2050,109,114,479.2829530038664
80,AT_Pump_Hydro_Closed,2050,115,120,0.0
81,AT_Pump_Hydro_Closed,2050,121,126,482.00133334082096
82,AT_Pump_Hydro_Closed,2050,127,132,1295.7963763060025
83,AT_Pump_Hydro_Closed,2050,133,138,1446.004000022463
84,AT_Pump_Hydro_Closed,2050,139,144,600.8304948658431
85,AT_Pump_Hydro_Closed,2050,145,150,419.24440895794305
86,AT_Pump_Hydro_Closed,2050,151,156,1233.0394519231245
87,AT_Pump_Hydro_Closed,2050,157,162,1800.0
88,AT_Pump_Hydro_Closed,2050,163,168,1524.7323189966257
89,AT_Pump_Hydro_Closed,2050,169,174,1053.4925153126114
90,AT_Pump_Hydro_Closed,2050,175,180,667.2119263646546
91,AT_Pump_Hydro_Closed,2050,181,186,0.0
92,AT_Pump_Hydro_Closed,2050,187,192,737.4447607188251
93,AT_Pump_Hydro_Closed,2050,193,198,70.23283435417216
94,AT_Pump_Hydro_Closed,2050,199,204,245.8149202396089
95,AT_Pump_Hydro_Closed,2050,205,210,983.25968095844
96,AT_Pump_Hydro_Closed,2050,211,216,877.9104294271772
97,AT_Pump_Hydro_Closed,2050,217,222,210.69850306252263
98,AT_Pump_Hydro_Closed,2050,223,228,105.34925153126187
99,AT_Pump_Hydro_Closed,2050,229,234,0.0
100,AT_Pump_Hydro_Closed,2050,235,240,1018.3760981355235
101,AT_Pump_Hydro_Closed,2050,241,246,853.6873582074459
102,AT_Pump_Hydro_Closed,2050,247,252,1310.2007815095767
103,AT_Pump_Hydro_Closed,2050,253,258,1800.0
104,AT_Pump_Hydro_Closed,2050,259,264,1436.775154640782
105,AT_Pump_Hydro_Closed,2050,265,270,1224.9689106067094
106,AT_Pump_Hydro_Closed,2050,271,276,1576.1176827195818
107,AT_Pump_Hydro_Closed,2050,277,282,1536.2476802513445
108,AT_Pump_Hydro_Closed,2050,283,288,1589.0029613682125
109,AT_Pump_Hydro_Closed,2050,289,294,1284.571433749035
110,AT_Pump_Hydro_Closed,2050,295,300,723.0775040039978
111,AT_Pump_Hydro_Closed,2050,301,306,359.85265864477964
112,AT_Pump_Hydro_Closed,2050,307,312,0.0
113,AT_Pump_Hydro_Closed,2050,313,318,275.81823875612685
114,AT_Pump_Hydro_Closed,2050,319,324,660.3315320873664
115,AT_Pump_Hydro_Closed,2050,325,330,649.8323067207223
116,AT_Pump_Hydro_Closed,2050,331,336,979.9980727644054
117,AT_Pump_Hydro_Closed,2050,337,342,1038.4262023703066
118,AT_Pump_Hydro_Closed,2050,343,348,887.7139378508678
119,AT_Pump_Hydro_Closed,2050,349,354,841.5718703940988
120,AT_Pump_Hydro_Closed,2050,355,360,900.0
121,AT_Pump_Hydro_Open,2050,1,6,1169437.280722204
122,AT_Pump_Hydro_Open,2050,7,12,1536773.3664505908
123,AT_Pump_Hydro_Open,2050,13,18,1732600.0
124,AT_Pump_Hydro_Open,2050,19,24,1266955.3046166655
125,AT_Pump_Hydro_Open,2050,25,30,1306411.9387135762
126,AT_Pump_Hydro_Open,2050,31,36,881192.9429864103
127,AT_Pump_Hydro_Open,2050,37,42,1080462.2898360991
128,AT_Pump_Hydro_Open,2050,43,48,736474.3199188861
129,AT_Pump_Hydro_Open,2050,49,54,1239093.442260199
130,AT_Pump_Hydro_Open,2050,55,60,1146709.7530444635
131,AT_Pump_Hydro_Open,2050,61,66,1318006.7104540209
132,AT_Pump_Hydro_Open,2050,67,72,1066946.5057729601
133,AT_Pump_Hydro_Open,2050,73,78,961352.9355513505
134,AT_Pump_Hydro_Open,2050,79,84,895428.4941960721
135,AT_Pump_Hydro_Open,2050,85,90,1266207.2932247387
136,AT_Pump_Hydro_Open,2050,91,96,1732600.0
137,AT_Pump_Hydro_Open,2050,97,102,1349699.472006293
138,AT_Pump_Hydro_Open,2050,103,108,1166280.7856316953
139,AT_Pump_Hydro_Open,2050,109,114,743711.1287716569
140,AT_Pump_Hydro_Open,2050,115,120,665500.3492738432
141,AT_Pump_Hydro_Open,2050,121,126,729015.652915642
142,AT_Pump_Hydro_Open,2050,127,132,870268.5235088837
143,AT_Pump_Hydro_Open,2050,133,138,856046.2601992397
144,AT_Pump_Hydro_Open,2050,139,144,608611.2960352674
145,AT_Pump_Hydro_Open,2050,145,150,516651.4657741808
146,AT_Pump_Hydro_Open,2050,151,156,657904.3363674224
147,AT_Pump_Hydro_Open,2050,157,162,715995.9592196548
148,AT_Pump_Hydro_Open,2050,163,168,718424.435857424
149,AT_Pump_Hydro_Open,2050,169,174,540781.3662499019
150,AT_Pump_Hydro_Open,2050,175,180,357714.6158528135
151,AT_Pump_Hydro_Open,2050,181,186,0.0
152,AT_Pump_Hydro_Open,2050,187,192,515524.7114258121
153,AT_Pump_Hydro_Open,2050,193,198,157810.0955729986
154,AT_Pump_Hydro_Open,2050,199,204,324039.07608736056
155,AT_Pump_Hydro_Open,2050,205,210,839563.7875131727
156,AT_Pump_Hydro_Open,2050,211,216,831144.9025718096
157,AT_Pump_Hydro_Open,2050,217,222,473430.28671899624
158,AT_Pump_Hydro_Open,2050,223,228,465011.40177763294
159,AT_Pump_Hydro_Open,2050,229,234,456592.5168362695
160,AT_Pump_Hydro_Open,2050,235,240,1146765.0937178067
161,AT_Pump_Hydro_Open,2050,241,246,1087678.5401943324
162,AT_Pump_Hydro_Open,2050,247,252,1428555.3861644194
163,AT_Pump_Hydro_Open,2050,253,258,1732600.0
164,AT_Pump_Hydro_Open,2050,259,264,1426768.017369444
165,AT_Pump_Hydro_Open,2050,265,270,1198761.1508918763
166,AT_Pump_Hydro_Open,2050,271,276,1293405.9930792134
167,AT_Pump_Hydro_Open,2050,277,282,1237966.6661153827
168,AT_Pump_Hydro_Open,2050,283,288,1196362.7755991565
169,AT_Pump_Hydro_Open,2050,289,294,954520.4726739839
170,AT_Pump_Hydro_Open,2050,295,300,581046.9717369648
171,AT_Pump_Hydro_Open,2050,301,306,275214.98910640855
172,AT_Pump_Hydro_Open,2050,307,312,0.0
173,AT_Pump_Hydro_Open,2050,313,318,255172.58730352603
174,AT_Pump_Hydro_Open,2050,319,324,622508.673031913
175,AT_Pump_Hydro_Open,2050,325,330,661208.7363389865
176,AT_Pump_Hydro_Open,2050,331,336,972463.072854943
177,AT_Pump_Hydro_Open,2050,337,342,1003308.6633087471
178,AT_Pump_Hydro_Open,2050,343,348,881123.9639824448
179,AT_Pump_Hydro_Open,2050,349,354,835454.4095461959
180,AT_Pump_Hydro_Open,2050,355,360,866300.0
181,BG_Hydro_Reservoir,2050,1,6,458221.0011522592
182,BG_Hydro_Reservoir,2050,7,12,501243.1460593561
183,BG_Hydro_Reservoir,2050,13,18,543599.6662241323
184,BG_Hydro_Reservoir,2050,19,24,500904.61129483464
185,BG_Hydro_Reservoir,2050,25,30,525877.236880714
186,BG_Hydro_Reservoir,2050,31,36,496533.83096992166
187,BG_Hydro_Reservoir,2050,37,42,532162.2514082124
188,BG_Hydro_Reservoir,2050,43,48,542451.9784909448
189,BG_Hydro_Reservoir,2050,49,54,584620.2114547462
190,BG_Hydro_Reservoir,2050,55,60,603718.6492574355
191,BG_Hydro_Reservoir,2050,61,66,634565.4626265047
192,BG_Hydro_Reservoir,2050,67,72,674498.1525926711
193,BG_Hydro_Reservoir,2050,73,78,666466.3363867017
194,BG_Hydro_Reservoir,2050,79,84,653225.957139863
195,BG_Hydro_Reservoir,2050,85,90,689520.0023204745
196,BG_Hydro_Reservoir,2050,91,96,730168.6985986595
197,BG_Hydro_Reservoir,2050,97,102,764227.2007816358
198,BG_Hydro_Reservoir,2050,103,108,803732.9347761543
199,BG_Hydro_Reservoir,2050,109,114,843000.0
200,BG_Hydro_Reservoir,2050,115,120,821698.4387511299
201,BG_Hydro_Reservoir,2050,121,126,788972.2862600468
202,BG_Hydro_Reservoir,2050,127,132,756577.0879483802
203,BG_Hydro_Reservoir,2050,133,138,723519.9812778797
204,BG_Hydro_Reservoir,2050,139,144,689470.0120691288
205,BG_Hydro_Reservoir,2050,145,150,656081.9512192116
206,BG_Hydro_Reservoir,2050,151,156,623686.752907545
207,BG_Hydro_Reservoir,2050,157,162,596257.7955603747
208,BG_Hydro_Reservoir,2050,163,168,597968.0783797953
209,BG_Hydro_Reservoir,2050,169,174,597524.3435271615
210,BG_Hydro_Reservoir,2050,175,180,602377.803818441
211,BG_Hydro_Reservoir,2050,181,186,599780.0512937529
212,BG_Hydro_Reservoir,2050,187,192,634438.362848903
213,BG_Hydro_Reservoir,2050,193,198,631840.6103242148
214,BG_Hydro_Reservoir,2050,199,204,651596.4962474296
215,BG_Hydro_Reservoir,2050,205,210,686254.8078025801
216,BG_Hydro_Reservoir,2050,211,216,698559.4809098273
217,BG_Hydro_Reservoir,2050,217,222,695961.728385139
218,BG_Hydro_Reservoir,2050,223,228,708266.4014923862
219,BG_Hydro_Reservoir,2050,229,234,720571.0745996335
220,BG_Hydro_Reservoir,2050,235,240,762680.5989707516
221,BG_Hydro_Reservoir,2050,241,246,781922.9635743093
222,BG_Hydro_Reservoir,2050,247,252,809130.0623134918
223,BG_Hydro_Reservoir,2050,253,258,843000.0
224,BG_Hydro_Reservoir,2050,259,264,810960.7399231137
225,BG_Hydro_Reservoir,2050,265,270,731383.9296457395
226,BG_Hydro_Reservoir,2050,271,276,747359.557310687
227,BG_Hydro_Reservoir,2050,277,282,692339.896002199
228,BG_Hydro_Reservoir,2050,283,288,637045.3821447263
229,BG_Hydro_Reservoir,2050,289,294,557743.4244163369
230,BG_Hydro_Reservoir,2050,295,300,526131.1203110984
231,BG_Hydro_Reservoir,2050,301,306,494091.86023421213
232,BG_Hydro_Reservoir,2050,307,312,419980.9723772397
233,BG_Hydro_Reservoir,2050,313,318,443607.68389052595
234,BG_Hydro_Reservoir,2050,319,324,486629.8287976229
235,BG_Hydro_Reservoir,2050,325,330,493042.24232412747
236,BG_Hydro_Reservoir,2050,331,336,526366.670534319
237,BG_Hydro_Reservoir,2050,337,342,511202.5152599838
238,BG_Hydro_Reservoir,2050,343,348,466564.9936943298
239,BG_Hydro_Reservoir,2050,349,354,436664.1552743352
240,BG_Hydro_Reservoir,2050,355,360,421500.0
241,BG_Pump_Hydro_Closed,2050,1,6,6076.671927415557
242,BG_Pump_Hydro_Closed,2050,7,12,8000.358563283373
243,BG_Pump_Hydro_Closed,2050,13,18,9400.0
244,BG_Pump_Hydro_Closed,2050,19,24,5821.592828064581
245,BG_Pump_Hydro_Closed,2050,25,30,4711.156618803256
246,BG_Pump_Hydro_Closed,2050,31,36,0.0
247,BG_Pump_Hydro_Closed,2050,37,42,1549.1660881513917
248,BG_Pump_Hydro_Closed,2050,43,48,523.3889274554701
249,BG_Pump_Hydro_Closed,2050,49,54,3840.1542830966937
250,BG_Pump_Hydro_Closed,2050,55,60,1486.1640054965856
251,BG_Pump_Hydro_Closed,2050,61,66,1619.2818645738178
252,BG_Pump_Hydro_Closed,2050,67,72,2143.327063723593
253,BG_Pump_Hydro_Closed,2050,73,78,2751.3750397459353
254,BG_Pump_Hydro_Closed,2050,79,84,2639.914146584075
255,BG_Pump_Hydro_Closed,2050,85,90,4713.1254338866565
256,BG_Pump_Hydro_Closed,2050,91,96,8898.924310150096
257,BG_Pump_Hydro_Closed,2050,97,102,8179.415440963521
258,BG_Pump_Hydro_Closed,2050,103,108,9400.0
259,BG_Pump_Hydro_Closed,2050,109,114,9400.0
260,BG_Pump_Hydro_Closed,2050,115,120,9400.0
261,BG_Pump_Hydro_Closed,2050,121,126,9287.876713346428
262,BG_Pump_Hydro_Closed,2050,127,132,9400.0
263,BG_Pump_Hydro_Closed,2050,133,138,9063.630140039273
264,BG_Pump_Hydro_Closed,2050,139,144,8054.520560157098
265,BG_Pump_Hydro_Closed,2050,145,150,7493.904126889226
266,BG_Pump_Hydro_Closed,2050,151,156,7606.027413542801
267,BG_Pump_Hydro_Closed,2050,157,162,7155.539219954336
268,BG_Pump_Hydro_Closed,2050,163,168,7263.672412662381
269,BG_Pump_Hydro_Closed,2050,169,174,5685.966211617081
270,BG_Pump_Hydro_Closed,2050,175,180,3769.895103636908
271,BG_Pump_Hydro_Closed,2050,181,186,506.3495088382633
272,BG_Pump_Hydro_Closed,2050,187,192,3980.1763481319585
273,BG_Pump_Hydro_Closed,2050,193,198,716.6307533333138
274,BG_Pump_Hydro_Closed,2050,199,204,1495.508618990079
275,BG_Pump_Hydro_Closed,2050,205,210,4969.335458283785
276,BG_Pump_Hydro_Closed,2050,211,216,4400.738837122076
277,BG_Pump_Hydro_Closed,2050,217,222,1137.1932423234314
278,BG_Pump_Hydro_Closed,2050,223,228,568.5966211617106
279,BG_Pump_Hydro_Closed,2050,229,234,0.0
280,BG_Pump_Hydro_Closed,2050,235,240,4821.301326112163
281,BG_Pump_Hydro_Closed,2050,241,246,4593.198210910348
282,BG_Pump_Hydro_Closed,2050,247,252,6719.550563385572
283,BG_Pump_Hydro_Closed,2050,253,258,9400.0
284,BG_Pump_Hydro_Closed,2050,259,264,8481.195125477389
285,BG_Pump_Hydro_Closed,2050,265,270,6949.853667940642
286,BG_Pump_Hydro_Closed,2050,271,276,9084.754494507943
287,BG_Pump_Hydro_Closed,2050,277,282,8653.058731157527
288,BG_Pump_Hydro_Closed,2050,283,288,8434.966545986426
289,BG_Pump_Hydro_Closed,2050,289,294,6690.021510270367
290,BG_Pump_Hydro_Closed,2050,295,300,5074.677275861051
291,BG_Pump_Hydro_Closed,2050,301,306,4155.872401338438
292,BG_Pump_Hydro_Closed,2050,307,312,2117.076195950637
293,BG_Pump_Hydro_Closed,2050,313,318,3399.533953195849
294,BG_Pump_Hydro_Closed,2050,319,324,5323.220589063665
295,BG_Pump_Hydro_Closed,2050,325,330,4626.024957484344
296,BG_Pump_Hydro_Closed,2050,331,336,6229.097154040854
297,BG_Pump_Hydro_Closed,2050,337,342,6229.097154040854
298,BG_Pump_Hydro_Closed,2050,343,348,5209.699051346951
299,BG_Pump_Hydro_Closed,2050,349,354,4700.0
300,BG_Pump_Hydro_Closed,2050,355,360,4700.0
301,BG_Pump_Hydro_Open,2050,1,6,148833.05988532963
302,BG_Pump_Hydro_Open,2050,7,12,189714.06464935633
303,BG_Pump_Hydro_Open,2050,13,18,224953.7958244327
304,BG_Pump_Hydro_Open,2050,19,24,172139.04677515483
305,BG_Pump_Hydro_Open,2050,25,30,152075.35846607457
306,BG_Pump_Hydro_Open,2050,31,36,79257.71215465192
307,BG_Pump_Hydro_Open,2050,37,42,95724.92766953915
308,BG_Pump_Hydro_Open,2050,43,48,84381.58944470306
309,BG_Pump_Hydro_Open,2050,49,54,127113.45264574554
310,BG_Pump_Hydro_Open,2050,55,60,86426.39023946035
311,BG_Pump_Hydro_Open,2050,61,66,86986.07602758505
312,BG_Pump_Hydro_Open,2050,67,72,106227.41565431838
313,BG_Pump_Hydro_Open,2050,73,78,106471.57699083065
314,BG_Pump_Hydro_Open,2050,79,84,91733.63781908857
315,BG_Pump_Hydro_Open,2050,85,90,113842.12692292611
316,BG_Pump_Hydro_Open,2050,91,96,152783.57497203408
317,BG_Pump_Hydro_Open,2050,97,102,151401.54050156244
318,BG_Pump_Hydro_Open,2050,103,108,171568.30934680364
319,BG_Pump_Hydro_Open,2050,109,114,185168.37538458663
320,BG_Pump_Hydro_Open,2050,115,120,192537.79322754024
321,BG_Pump_Hydro_Open,2050,121,126,201485.46022405365
322,BG_Pump_Hydro_Open,2050,127,132,210541.58122881717
323,BG_Pump_Hydro_Open,2050,133,138,219380.79421708046
324,BG_Pump_Hydro_Open,2050,139,144,227894.64518059348
325,BG_Pump_Hydro_Open,2050,145,150,236625.40416060665
326,BG_Pump_Hydro_Open,2050,151,156,245681.52516537017
327,BG_Pump_Hydro_Open,2050,157,162,252813.9512032077
328,BG_Pump_Hydro_Open,2050,163,168,255300.0
329,BG_Pump_Hydro_Open,2050,169,174,255300.0
330,BG_Pump_Hydro_Open,2050,175,180,253484.75904132414
331,BG_Pump_Hydro_Open,2050,181,186,250998.7102445318
332,BG_Pump_Hydro_Open,2050,187,192,251866.70063832175
333,BG_Pump_Hydro_Open,2050,193,198,249380.6518415294
334,BG_Pump_Hydro_Open,2050,199,204,248907.02655908646
335,BG_Pump_Hydro_Open,2050,205,210,249775.01695287647
336,BG_Pump_Hydro_Open,2050,211,216,248630.58383231703
337,BG_Pump_Hydro_Open,2050,217,222,246144.5350355247
338,BG_Pump_Hydro_Open,2050,223,228,245000.10191496526
339,BG_Pump_Hydro_Open,2050,229,234,243855.66879440582
340,BG_Pump_Hydro_Open,2050,235,240,245394.46702631222
341,BG_Pump_Hydro_Open,2050,241,246,245836.60257693898
342,BG_Pump_Hydro_Open,2050,247,252,246033.78513261248
343,BG_Pump_Hydro_Open,2050,253,258,255300.0
344,BG_Pump_Hydro_Open,2050,259,264,239016.15477468955
345,BG_Pump_Hydro_Open,2050,265,270,202809.70204065024
346,BG_Pump_Hydro_Open,2050,271,276,219581.8699389852
347,BG_Pump_Hydro_Open,2050,277,282,184938.49648571268
348,BG_Pump_Hydro_Open,2050,283,288,157777.58667296817
349,BG_Pump_Hydro_Open,2050,289,294,114088.67029840089
350,BG_Pump_Hydro_Open,2050,295,300,96879.3958545826
351,BG_Pump_Hydro_Open,2050,301,306,80595.5506292722
352,BG_Pump_Hydro_Open,2050,307,312,47086.81095980189
353,BG_Pump_Hydro_Open,2050,313,318,75988.38066359072
354,BG_Pump_Hydro_Open,2050,319,324,116869.38542761741
355,BG_Pump_Hydro_Open,2050,325,330,101826.49387242732
356,BG_Pump_Hydro_Open,2050,331,336,136717.78110633508
357,BG_Pump_Hydro_Open,2050,337,342,141660.4806896482
358,BG_Pump_Hydro_Open,2050,343,348,127377.46064656961
359,BG_Pump_Hydro_Open,2050,349,354,122707.30041668689
360,BG_Pump_Hydro_Open,2050,355,360,127650.0
361,CH_Pump_Hydro_Closed,2050,1,6,48825.61402867043
362,CH_Pump_Hydro_Closed,2050,7,12,63870.909615116805
363,CH_Pump_Hydro_Closed,2050,13,18,69585.7696802775
364,CH_Pump_Hydro_Closed,2050,19,24,52730.12863423085
365,CH_Pump_Hydro_Closed,2050,25,30,59196.74183058139
366,CH_Pump_Hydro_Closed,2050,31,36,49383.03556646308
367,CH_Pump_Hydro_Closed,2050,37,42,56338.03293223299
368,CH_Pump_Hydro_Closed,2050,43,48,37101.84030408361
369,CH_Pump_Hydro_Closed,2050,49,54,57066.77360729801
370,CH_Pump_Hydro_Closed,2050,55,60,59853.88638748883
371,CH_Pump_Hydro_Closed,2050,61,66,70000.0
372,CH_Pump_Hydro_Closed,2050,67,72,50183.37235968723
373,CH_Pump_Hydro_Closed,2050,73,78,41346.43443440516
374,CH_Pump_Hydro_Closed,2050,79,84,38160.43161424891
375,CH_Pump_Hydro_Closed,2050,85,90,54445.86450130336
376,CH_Pump_Hydro_Closed,2050,91,96,70000.0
377,CH_Pump_Hydro_Closed,2050,97,102,46503.8719435273
378,CH_Pump_Hydro_Closed,2050,103,108,29147.06316159857
379,CH_Pump_Hydro_Closed,2050,109,114,0.0
380,CH_Pump_Hydro_Closed,2050,115,120,27880.588787441426
381,CH_Pump_Hydro_Closed,2050,121,126,28810.329259659142
382,CH_Pump_Hydro_Closed,2050,127,132,23494.95158996519
383,CH_Pump_Hydro_Closed,2050,133,138,30669.81020409457
384,CH_Pump_Hydro_Closed,2050,139,144,56580.02324395895
385,CH_Pump_Hydro_Closed,2050,145,150,70000.0
386,CH_Pump_Hydro_Closed,2050,151,156,64684.62233030605
387,CH_Pump_Hydro_Closed,2050,157,162,55044.21430937253
388,CH_Pump_Hydro_Closed,2050,163,168,70000.0
389,CH_Pump_Hydro_Closed,2050,169,174,61845.11295674804
390,CH_Pump_Hydro_Closed,2050,175,180,43120.077420344925
391,CH_Pump_Hydro_Closed,2050,181,186,11854.517643213549
392,CH_Pump_Hydro_Closed,2050,187,192,43291.579069723564
393,CH_Pump_Hydro_Closed,2050,193,198,12026.019292592187
394,CH_Pump_Hydro_Closed,2050,199,204,18382.032237645708
395,CH_Pump_Hydro_Closed,2050,205,210,49819.09366415582
396,CH_Pump_Hydro_Closed,2050,211,216,43634.582368481
397,CH_Pump_Hydro_Closed,2050,217,222,12369.022591349625
398,CH_Pump_Hydro_Closed,2050,223,228,6184.5112956748235
399,CH_Pump_Hydro_Closed,2050,229,234,0.0
400,CH_Pump_Hydro_Closed,2050,235,240,43977.58566723831
401,CH_Pump_Hydro_Closed,2050,241,246,36181.11474420734
402,CH_Pump_Hydro_Closed,2050,247,252,55077.65192998908
403,CH_Pump_Hydro_Closed,2050,253,258,70000.0
404,CH_Pump_Hydro_Closed,2050,259,264,53632.74312337146
405,CH_Pump_Hydro_Closed,2050,265,270,45785.357103389615
406,CH_Pump_Hydro_Closed,2050,271,276,44478.73812945401
407,CH_Pump_Hydro_Closed,2050,277,282,48886.130037647905
408,CH_Pump_Hydro_Closed,2050,283,288,50931.29245742732
409,CH_Pump_Hydro_Closed,2050,289,294,45446.135925860115
410,CH_Pump_Hydro_Closed,2050,295,300,26619.060190847573
411,CH_Pump_Hydro_Closed,2050,301,306,10251.803314218858
412,CH_Pump_Hydro_Closed,2050,307,312,0.0
413,CH_Pump_Hydro_Closed,2050,313,318,10030.197057630918
414,CH_Pump_Hydro_Closed,2050,319,324,25075.49264407729
415,CH_Pump_Hydro_Closed,2050,325,330,30151.106163625496
416,CH_Pump_Hydro_Closed,2050,331,336,42688.852485664145
417,CH_Pump_Hydro_Closed,2050,337,342,42688.852485664145
418,CH_Pump_Hydro_Closed,2050,343,348,37562.95082855471
419,CH_Pump_Hydro_Closed,2050,349,354,35000.0
420,CH_Pump_Hydro_Closed,2050,355,360,35000.0
421,CH_Pump_Hydro_Open,2050,1,6,5347945.768371606
422,CH_Pump_Hydro_Open,2050,7,12,5417816.524932542
423,CH_Pump_Hydro_Open,2050,13,18,5297076.896126204
424,CH_Pump_Hydro_Open,2050,19,24,4990248.919290419
425,CH_Pump_Hydro_Open,2050,25,30,4993194.251420508
426,CH_Pump_Hydro_Open,2050,31,36,4852338.8609731225
427,CH_Pump_Hydro_Open,2050,37,42,4760249.473908883
428,CH_Pump_Hydro_Open,2050,43,48,4216001.448916025
429,CH_Pump_Hydro_Open,2050,49,54,4347022.665339819
430,CH_Pump_Hydro_Open,2050,55,60,4317467.779349151
431,CH_Pump_Hydro_Open,2050,61,66,4352913.329599998
432,CH_Pump_Hydro_Open,2050,67,72,3690917.7746232697
433,CH_Pump_Hydro_Open,2050,73,78,3359992.94578723
434,CH_Pump_Hydro_Open,2050,79,84,3187178.284197706
435,CH_Pump_Hydro_Open,2050,85,90,3285699.282500741
436,CH_Pump_Hydro_Open,2050,91,96,3287260.5734201204
437,CH_Pump_Hydro_Open,2050,97,102,2592764.800322634
438,CH_Pump_Hydro_Open,2050,103,108,1961344.475277335
