id,asset,year,rep_period,time_block_start,time_block_end,solution
2334,PT_Battery,2050,5,11,12,0.0
2335,PT_Battery,2050,5,13,14,0.0
2336,PT_Battery,2050,5,15,16,0.0
2337,PT_Battery,2050,5,17,18,0.0
2338,PT_Battery,2050,5,19,20,0.0
2339,PT_Battery,2050,5,21,22,0.0
2340,PT_Battery,2050,5,23,24,0.0
2341,PT_Battery,2050,6,1,2,0.0
2342,PT_Battery,2050,6,3,4,0.0
2343,PT_Battery,2050,6,5,6,0.0
2344,PT_Battery,2050,6,7,8,0.0
2345,PT_Battery,2050,6,9,10,0.0
2346,PT_Battery,2050,6,11,12,0.0
2347,PT_Battery,2050,6,13,14,0.0
2348,PT_Battery,2050,6,15,16,0.0
2349,PT_Battery,2050,6,17,18,0.0
2350,PT_Battery,2050,6,19,20,0.0
2351,PT_Battery,2050,6,21,22,0.0
2352,PT_Battery,2050,6,23,24,0.0
2353,PT_Battery,2050,7,1,2,0.0
2354,PT_Battery,2050,7,3,4,0.0
2355,PT_Battery,2050,7,5,6,0.0
2356,PT_Battery,2050,7,7,8,0.0
2357,PT_Battery,2050,7,9,10,0.0
2358,PT_Battery,2050,7,11,12,0.0
2359,PT_Battery,2050,7,13,14,0.0
2360,PT_Battery,2050,7,15,16,0.0
2361,PT_Battery,2050,7,17,18,0.0
2362,PT_Battery,2050,7,19,20,0.0
2363,PT_Battery,2050,7,21,22,0.0
2364,PT_Battery,2050,7,23,24,0.0
2365,PT_Battery,2050,8,1,2,0.0
2366,PT_Battery,2050,8,3,4,0.0
2367,PT_Battery,2050,8,5,6,0.0
2368,PT_Battery,2050,8,7,8,0.0
2369,PT_Battery,2050,8,9,10,0.0
2370,PT_Battery,2050,8,11,12,0.0
2371,PT_Battery,2050,8,13,14,0.0
2372,PT_Battery,2050,8,15,16,0.0
2373,PT_Battery,2050,8,17,18,0.0
2374,PT_Battery,2050,8,19,20,0.0
2375,PT_Battery,2050,8,21,22,0.0
2376,PT_Battery,2050,8,23,24,0.0
