id,asset,year,rep_period,time_block_start,time_block_end,dual_balance_hub
1,AT_Balance,2030,1,1,1,0.9381
2,AT_Balance,2030,1,2,2,0.9381
3,AT_Balance,2030,1,3,3,0.9381
4,AT_Balance,2030,1,4,4,0.9381
5,AT_Balance,2030,1,5,5,1.749
6,AT_Balance,2030,1,6,6,1.749
7,AT_Balance,2030,1,7,7,1.9314146791430986
8,AT_Balance,2030,1,8,8,1.9314146791430986
9,AT_Balance,2030,1,9,9,1.7403136675940725
10,AT_Balance,2030,1,10,10,2.1225156906921248
11,AT_Balance,2030,1,11,11,1.9314146791430986
12,AT_Balance,2030,1,12,12,1.9314146791430986
13,AT_Balance,2030,1,13,13,1.749
14,AT_Balance,2030,1,14,14,1.749
15,AT_Balance,2030,1,15,15,0.9380999999999999
16,AT_Balance,2030,1,16,16,1.2243
17,AT_Balance,2030,1,17,17,1.749
18,AT_Balance,2030,1,18,18,1.749
19,AT_Balance,2030,1,19,19,3.6569999999999996
20,AT_Balance,2030,1,20,20,1.749
21,AT_Balance,2030,1,21,21,2.703
22,AT_Balance,2030,1,22,22,0.9381
23,AT_Balance,2030,1,23,23,0.9381
24,AT_Balance,2030,1,24,24,0.9381
25,AT_Balance,2030,2,1,1,0.0
26,AT_Balance,2030,2,2,2,0.0
27,AT_Balance,2030,2,3,3,0.0
28,AT_Balance,2030,2,4,4,0.0
29,AT_Balance,2030,2,5,5,-0.5841000000000001
30,AT_Balance,2030,2,6,6,0.5841000000000001
31,AT_Balance,2030,2,7,7,-0.5841000000000001
32,AT_Balance,2030,2,8,8,0.5841000000000001
33,AT_Balance,2030,2,9,9,-0.28745586622938435
34,AT_Balance,2030,2,10,10,0.5841000000000001
35,AT_Balance,2030,2,11,11,0.009188267541231365
36,AT_Balance,2030,2,12,12,0.5841000000000001
37,AT_Balance,2030,2,13,13,-0.5841000000000001
38,AT_Balance,2030,2,14,14,0.5841000000000001
39,AT_Balance,2030,2,15,15,-0.5841000000000001
40,AT_Balance,2030,2,16,16,0.5841000000000001
41,AT_Balance,2030,2,17,17,-0.5841000000000001
42,AT_Balance,2030,2,18,18,0.5841000000000001
43,AT_Balance,2030,2,19,19,-0.5841000000000001
44,AT_Balance,2030,2,20,20,0.5841000000000001
45,AT_Balance,2030,2,21,21,-0.5841000000000001
46,AT_Balance,2030,2,22,22,0.5841000000000001
47,AT_Balance,2030,2,23,23,-0.5841000000000001
48,AT_Balance,2030,2,24,24,0.5841000000000001
49,AT_Balance,2030,3,1,1,1.9140000000000001
50,AT_Balance,2030,3,2,2,0.0
51,AT_Balance,2030,3,3,3,1.914
52,AT_Balance,2030,3,4,4,0.0
53,AT_Balance,2030,3,5,5,1.9140000000000001
54,AT_Balance,2030,3,6,6,0.0
55,AT_Balance,2030,3,7,7,0.0
56,AT_Balance,2030,3,8,8,4.0680214405773825
57,AT_Balance,2030,3,9,9,2.5473107202886913
58,AT_Balance,2030,3,10,10,0.0
59,AT_Balance,2030,3,11,11,0.0
60,AT_Balance,2030,3,12,12,1.0266
61,AT_Balance,2030,3,13,13,2.9579999999999997
62,AT_Balance,2030,3,14,14,0.0
63,AT_Balance,2030,3,15,15,0.5133
64,AT_Balance,2030,3,16,16,2.6517742898009042
65,AT_Balance,2030,3,17,17,11.150472587039202
66,AT_Balance,2030,3,18,18,0.5133
67,AT_Balance,2030,3,19,19,11.190480791188296
68,AT_Balance,2030,3,20,20,0.5133
69,AT_Balance,2030,3,21,21,0.0
70,AT_Balance,2030,3,22,22,6.700766085651809
71,AT_Balance,2030,3,23,23,1.9140000000000001
72,AT_Balance,2030,3,24,24,0.0
73,AT_Balance,2030,4,1,1,0.4071
74,AT_Balance,2030,4,2,2,0.4071
75,AT_Balance,2030,4,3,3,0.4070999999999999
76,AT_Balance,2030,4,4,4,0.4071
77,AT_Balance,2030,4,5,5,0.4071
78,AT_Balance,2030,4,6,6,0.4071
79,AT_Balance,2030,4,7,7,0.4071
80,AT_Balance,2030,4,8,8,0.4071
81,AT_Balance,2030,4,9,9,0.4071
82,AT_Balance,2030,4,10,10,0.4071
83,AT_Balance,2030,4,11,11,0.4071
84,AT_Balance,2030,4,12,12,0.4071
85,AT_Balance,2030,4,13,13,0.4071
86,AT_Balance,2030,4,14,14,0.4071
87,AT_Balance,2030,4,15,15,0.4071
88,AT_Balance,2030,4,16,16,0.4070999999999999
89,AT_Balance,2030,4,17,17,0.4071
90,AT_Balance,2030,4,18,18,0.4070999999999999
91,AT_Balance,2030,4,19,19,0.4071
92,AT_Balance,2030,4,20,20,0.4070999999999999
93,AT_Balance,2030,4,21,21,0.4071
94,AT_Balance,2030,4,22,22,0.4071000000000001
95,AT_Balance,2030,4,23,23,0.0
96,AT_Balance,2030,4,24,24,0.0
97,AT_Balance,2030,5,1,1,0.0
98,AT_Balance,2030,5,2,2,0.0
99,AT_Balance,2030,5,3,3,0.0
100,AT_Balance,2030,5,4,4,0.0
101,AT_Balance,2030,5,5,5,0.0
102,AT_Balance,2030,5,6,6,0.0
103,AT_Balance,2030,5,7,7,0.0
104,AT_Balance,2030,5,8,8,0.0
105,AT_Balance,2030,5,9,9,0.0
106,AT_Balance,2030,5,10,10,0.0
107,AT_Balance,2030,5,11,11,0.0
108,AT_Balance,2030,5,12,12,0.0
109,AT_Balance,2030,5,13,13,0.0
110,AT_Balance,2030,5,14,14,0.0
111,AT_Balance,2030,5,15,15,0.0
112,AT_Balance,2030,5,16,16,0.0
113,AT_Balance,2030,5,17,17,0.0
114,AT_Balance,2030,5,18,18,0.0
115,AT_Balance,2030,5,19,19,0.0
116,AT_Balance,2030,5,20,20,0.0
117,AT_Balance,2030,5,21,21,0.0
118,AT_Balance,2030,5,22,22,0.0
119,AT_Balance,2030,5,23,23,0.0
120,AT_Balance,2030,5,24,24,0.0
121,AT_Balance,2030,6,1,1,0.3186
122,AT_Balance,2030,6,2,2,0.3186
123,AT_Balance,2030,6,3,3,0.1062
124,AT_Balance,2030,6,4,4,0.3186
125,AT_Balance,2030,6,5,5,-0.10619999999999999
126,AT_Balance,2030,6,6,6,0.3186
127,AT_Balance,2030,6,7,7,-0.3186
128,AT_Balance,2030,6,8,8,0.3186
129,AT_Balance,2030,6,9,9,0.3186
130,AT_Balance,2030,6,10,10,0.3186
131,AT_Balance,2030,6,11,11,0.3186
132,AT_Balance,2030,6,12,12,0.3186
133,AT_Balance,2030,6,13,13,0.3186
134,AT_Balance,2030,6,14,14,0.25032857142857146
135,AT_Balance,2030,6,15,15,-0.31860000000000005
136,AT_Balance,2030,6,16,16,0.31860000000000005
137,AT_Balance,2030,6,17,17,0.25032857142857146
138,AT_Balance,2030,6,18,18,0.3186
139,AT_Balance,2030,6,19,19,0.3186
140,AT_Balance,2030,6,20,20,0.3186
141,AT_Balance,2030,6,21,21,0.3186
142,AT_Balance,2030,6,22,22,0.3186
143,AT_Balance,2030,6,23,23,0.3186
144,AT_Balance,2030,6,24,24,0.3186
145,AT_Balance,2030,7,1,1,0.6549
146,AT_Balance,2030,7,2,2,0.6549
147,AT_Balance,2030,7,3,3,0.6549
148,AT_Balance,2030,7,4,4,0.6549
149,AT_Balance,2030,7,5,5,0.6549
150,AT_Balance,2030,7,6,6,0.6549
151,AT_Balance,2030,7,7,7,-0.39764204498522027
152,AT_Balance,2030,7,8,8,1.7074420449852203
153,AT_Balance,2030,7,9,9,0.08879999999999999
154,AT_Balance,2030,7,10,10,1.221
155,AT_Balance,2030,7,11,11,0.08879999999999999
156,AT_Balance,2030,7,12,12,1.221
157,AT_Balance,2030,7,13,13,0.4537998780508192
158,AT_Balance,2030,7,14,14,0.8560001219491808
159,AT_Balance,2030,7,15,15,0.08879999999999999
160,AT_Balance,2030,7,16,16,1.221
161,AT_Balance,2030,7,17,17,-0.5771999999999997
162,AT_Balance,2030,7,18,18,1.8869999999999998
163,AT_Balance,2030,7,19,19,8.156449988125337
164,AT_Balance,2030,7,20,20,-6.388072806440291
165,AT_Balance,2030,7,21,21,1.221
166,AT_Balance,2030,7,22,22,0.08879999999999999
167,AT_Balance,2030,7,23,23,0.6549
168,AT_Balance,2030,7,24,24,0.6549
169,AT_Balance,2030,8,1,1,1.31688
170,AT_Balance,2030,8,2,2,0.0
171,AT_Balance,2030,8,3,3,0.65844
172,AT_Balance,2030,8,4,4,0.0
173,AT_Balance,2030,8,5,5,1.31688
174,AT_Balance,2030,8,6,6,0.0
175,AT_Balance,2030,8,7,7,0.0
176,AT_Balance,2030,8,8,8,1.4331987093561296
177,AT_Balance,2030,8,9,9,0.0
178,AT_Balance,2030,8,10,10,0.7165993546780649
179,AT_Balance,2030,8,11,11,0.0
180,AT_Balance,2030,8,12,12,0.5487
181,AT_Balance,2030,8,13,13,0.5487
182,AT_Balance,2030,8,14,14,0.0
183,AT_Balance,2030,8,15,15,0.0
184,AT_Balance,2030,8,16,16,0.0
185,AT_Balance,2030,8,17,17,0.5487
186,AT_Balance,2030,8,18,18,0.0
187,AT_Balance,2030,8,19,19,0.5487
188,AT_Balance,2030,8,20,20,0.5487
189,AT_Balance,2030,8,21,21,1.0974
190,AT_Balance,2030,8,22,22,0.0
191,AT_Balance,2030,8,23,23,1.0974
192,AT_Balance,2030,8,24,24,0.0
193,AT_Balance,2030,9,1,1,0.0
194,AT_Balance,2030,9,2,2,0.0
195,AT_Balance,2030,9,3,3,0.0
196,AT_Balance,2030,9,4,4,0.0
197,AT_Balance,2030,9,5,5,0.0
198,AT_Balance,2030,9,6,6,0.0
199,AT_Balance,2030,9,7,7,1.5222
200,AT_Balance,2030,9,8,8,0.0
201,AT_Balance,2030,9,9,9,1.5222
202,AT_Balance,2030,9,10,10,0.0
203,AT_Balance,2030,9,11,11,1.5222
204,AT_Balance,2030,9,12,12,0.0
205,AT_Balance,2030,9,13,13,2.520389348223908
206,AT_Balance,2030,9,14,14,0.0
207,AT_Balance,2030,9,15,15,0.0
208,AT_Balance,2030,9,16,16,0.9627412588844689
209,AT_Balance,2030,9,17,17,0.9627412588844689
210,AT_Balance,2030,9,18,18,0.0
211,AT_Balance,2030,9,19,19,1.3872480723937337
212,AT_Balance,2030,9,20,20,1.3872480723937337
213,AT_Balance,2030,9,21,21,0.7611
214,AT_Balance,2030,9,22,22,0.7611
215,AT_Balance,2030,9,23,23,0.0
216,AT_Balance,2030,9,24,24,0.0
217,AT_Balance,2030,10,1,1,0.8142
218,AT_Balance,2030,10,2,2,0.8142
219,AT_Balance,2030,10,3,3,0.46229999999999993
220,AT_Balance,2030,10,4,4,1.1661000000000001
221,AT_Balance,2030,10,5,5,0.11040000000000005
222,AT_Balance,2030,10,6,6,1.518
223,AT_Balance,2030,10,7,7,-0.7175999999999996
224,AT_Balance,2030,10,8,8,2.3459999999999996
225,AT_Balance,2030,10,9,9,0.6900000000000004
