6.280736727103015e7;2.2261974871239904e6;403981.86793272936;6.058116978390619e7;1.211912375295954e7
6.280770179358637e7;2.2261845768697457e6;403968.95767848444;6.0581517216716625e7;1.208235653349151e7
6.2807805506215304e7;2.2262615344816917e6;404045.9152904303;6.058154397173364e7;1.2106820357366864e7
6.280731413680531e7;2.226245467210692e6;403290.29842926736;6.058106866959466e7;1.2096394496312503e7
6.280773752364548e7;2.2261970254370323e6;403981.4062457713;6.058154049820847e7;1.2092174157030648e7
6.280696104688361e7;2.2262151030712947e6;404330.6840855829;6.058074594381235e7;1.207329912185974e7
6.280720424577562e7;2.226210612911199e6;403994.9937199378;6.058099363286444e7;1.2098969068018183e7
6.280812584313335e7;2.226823061323534e6;403498.11774702754;6.058130278180984e7;1.2107118016552359e7
6.280744969108181e7;2.226862743974689e6;404707.31391505746;6.058058694710715e7;1.210601621021678e7
6.280813380134306e7;2.226984286115275e6;376719.9574568883;6.058114951522781e7;1.2105757700443853e7
