id,asset,year,rep_period,time_block_start,time_block_end,dual_balance_hub
1,AT_Balance,2050,1,1,5,4.6905
2,AT_Balance,2050,1,6,10,8.745000000000001
3,AT_Balance,2050,1,11,15,8.745000000000001
4,AT_Balance,2050,1,16,24,8.745000000000001
5,AT_Balance,2050,2,1,5,0.0
6,AT_Balance,2050,2,6,10,0.0
7,AT_Balance,2050,2,11,15,0.0
8,AT_Balance,2050,2,16,24,0.0
9,AT_Balance,2050,3,1,5,7.395
10,AT_Balance,2050,3,6,10,7.395
11,AT_Balance,2050,3,11,15,7.395
12,AT_Balance,2050,3,16,24,63.06099423399802
13,AT_Balance,2050,4,1,5,2.0355
14,AT_Balance,2050,4,6,10,2.0355
15,AT_Balance,2050,4,11,15,2.0355
16,AT_Balance,2050,4,16,24,3.7950000000000004
17,AT_Balance,2050,5,1,5,0.0
18,AT_Balance,2050,5,6,10,0.0
19,AT_Balance,2050,5,11,15,0.0
20,AT_Balance,2050,5,16,24,4.602
21,AT_Balance,2050,6,1,5,0.0
22,AT_Balance,2050,6,6,10,0.0
23,AT_Balance,2050,6,11,15,0.0
24,AT_Balance,2050,6,16,24,0.0
25,AT_Balance,2050,7,1,5,3.2745
26,AT_Balance,2050,7,6,10,3.2745
27,AT_Balance,2050,7,11,15,3.2745
28,AT_Balance,2050,7,16,24,6.105
29,AT_Balance,2050,8,1,5,2.7435
30,AT_Balance,2050,8,6,10,2.7435
31,AT_Balance,2050,8,11,15,2.7435
32,AT_Balance,2050,8,16,24,2.7435
33,AT_Balance,2050,9,1,5,0.0
34,AT_Balance,2050,9,6,10,3.8055
35,AT_Balance,2050,9,11,15,3.8055
36,AT_Balance,2050,9,16,24,3.8055
37,AT_Balance,2050,10,1,5,4.071
38,AT_Balance,2050,10,6,10,11.729999999999999
39,AT_Balance,2050,10,11,15,7.590000000000001
40,AT_Balance,2050,10,16,24,7.590000000000001
41,BE_Balance,2050,1,1,5,4.6905
42,BE_Balance,2050,1,6,10,8.745000000000001
43,BE_Balance,2050,1,11,15,4.6905
