id,asset,year,rep_period,time_block_start,time_block_end,dual_max_output_flows_limit_simple_method
17073,LT_Wind_Offshore,2030,3,17,18,0.0
17074,LT_Wind_Offshore,2030,3,19,20,0.0
17075,LT_Wind_Offshore,2030,3,21,22,0.0
17076,LT_Wind_Offshore,2030,3,23,24,0.0
17077,LT_Wind_Offshore,2030,4,1,2,-1.518
17078,LT_Wind_Offshore,2030,4,3,4,-0.8142
17079,LT_Wind_Offshore,2030,4,5,6,-0.8142
17080,LT_Wind_Offshore,2030,4,7,8,-6.186978162948389
17081,LT_Wind_Offshore,2030,4,9,10,-0.8142
17082,LT_Wind_Offshore,2030,4,11,12,-0.8142
17083,LT_Wind_Offshore,2030,4,13,14,-1.0465324887282264
17084,LT_Wind_Offshore,2030,4,15,16,-0.8142
17085,LT_Wind_Offshore,2030,4,17,18,-0.8142
17086,LT_Wind_Offshore,2030,4,19,20,-0.8142
17087,LT_Wind_Offshore,2030,4,21,22,-0.8142
17088,LT_Wind_Offshore,2030,4,23,24,-1.518
17089,LT_Wind_Offshore,2030,5,1,2,0.0
17090,LT_Wind_Offshore,2030,5,3,4,0.0
17091,LT_Wind_Offshore,2030,5,5,6,0.0
17092,LT_Wind_Offshore,2030,5,7,8,0.0
17093,LT_Wind_Offshore,2030,5,9,10,0.0
17094,LT_Wind_Offshore,2030,5,11,12,0.0
17095,LT_Wind_Offshore,2030,5,13,14,0.0
17096,LT_Wind_Offshore,2030,5,15,16,0.0
17097,LT_Wind_Offshore,2030,5,17,18,0.0
17098,LT_Wind_Offshore,2030,5,19,20,0.0
17099,LT_Wind_Offshore,2030,5,21,22,0.0
17100,LT_Wind_Offshore,2030,5,23,24,0.0
17101,LT_Wind_Offshore,2030,6,1,2,-0.6372
17102,LT_Wind_Offshore,2030,6,3,4,-0.6372
17103,LT_Wind_Offshore,2030,6,5,6,-4.390800094786691
17104,LT_Wind_Offshore,2030,6,7,8,-0.8168103884542935
17105,LT_Wind_Offshore,2030,6,9,10,-0.8168103884542935
17106,LT_Wind_Offshore,2030,6,11,12,-0.8168103884542935
17107,LT_Wind_Offshore,2030,6,13,14,-0.8168103884542935
17108,LT_Wind_Offshore,2030,6,15,16,-0.8168103884542935
17109,LT_Wind_Offshore,2030,6,17,18,-0.8168103884542935
17110,LT_Wind_Offshore,2030,6,19,20,-1.1880000000000002
17111,LT_Wind_Offshore,2030,6,21,22,-0.6372
17112,LT_Wind_Offshore,2030,6,23,24,-0.6372
17113,LT_Wind_Offshore,2030,7,1,2,-1.3098
17114,LT_Wind_Offshore,2030,7,3,4,0.0
17115,LT_Wind_Offshore,2030,7,5,6,0.0
17116,LT_Wind_Offshore,2030,7,7,8,0.0
17117,LT_Wind_Offshore,2030,7,9,10,0.0
17118,LT_Wind_Offshore,2030,7,11,12,0.0
17119,LT_Wind_Offshore,2030,7,13,14,0.0
17120,LT_Wind_Offshore,2030,7,15,16,-0.386563419390348
17121,LT_Wind_Offshore,2030,7,17,18,-1.3098
17122,LT_Wind_Offshore,2030,7,19,20,-1.3098
17123,LT_Wind_Offshore,2030,7,21,22,-1.3098
17124,LT_Wind_Offshore,2030,7,23,24,-1.3098
17125,LT_Wind_Offshore,2030,8,1,2,0.0
17126,LT_Wind_Offshore,2030,8,3,4,0.0
17127,LT_Wind_Offshore,2030,8,5,6,0.0
17128,LT_Wind_Offshore,2030,8,7,8,0.0
17129,LT_Wind_Offshore,2030,8,9,10,-1.0974
17130,LT_Wind_Offshore,2030,8,11,12,0.0
17131,LT_Wind_Offshore,2030,8,13,14,0.0
17132,LT_Wind_Offshore,2030,8,15,16,0.0
17133,LT_Wind_Offshore,2030,8,17,18,0.0
17134,LT_Wind_Offshore,2030,8,19,20,-1.0974
17135,LT_Wind_Offshore,2030,8,21,22,0.0
17136,LT_Wind_Offshore,2030,8,23,24,0.0
17137,LT_Wind_Offshore,2030,9,1,2,0.0
17138,LT_Wind_Offshore,2030,9,3,4,0.0
17139,LT_Wind_Offshore,2030,9,5,6,0.0
17140,LT_Wind_Offshore,2030,9,7,8,0.0
17141,LT_Wind_Offshore,2030,9,9,10,-1.5222
17142,LT_Wind_Offshore,2030,9,11,12,-4.556873129424284
17143,LT_Wind_Offshore,2030,9,13,14,-1.040271238012295
17144,LT_Wind_Offshore,2030,9,15,16,0.0
17145,LT_Wind_Offshore,2030,9,17,18,0.0
17146,LT_Wind_Offshore,2030,9,19,20,-1.5222
17147,LT_Wind_Offshore,2030,9,21,22,-1.5222
17148,LT_Wind_Offshore,2030,9,23,24,0.0
17149,LT_Wind_Offshore,2030,10,1,2,-1.6284
17150,LT_Wind_Offshore,2030,10,3,4,-1.6284
17151,LT_Wind_Offshore,2030,10,5,6,-3.036
17152,LT_Wind_Offshore,2030,10,7,8,-3.036
17153,LT_Wind_Offshore,2030,10,9,10,-3.036
17154,LT_Wind_Offshore,2030,10,11,12,-3.036
17155,LT_Wind_Offshore,2030,10,13,14,-4.691999999999999
17156,LT_Wind_Offshore,2030,10,15,16,-4.691999999999999
17157,LT_Wind_Offshore,2030,10,17,18,-14.924099034825614
17158,LT_Wind_Offshore,2030,10,19,20,-3.036
17159,LT_Wind_Offshore,2030,10,21,22,-3.036
17160,LT_Wind_Offshore,2030,10,23,24,-1.6284
17161,LT_Wind_Onshore,2030,1,1,2,-3.498
17162,LT_Wind_Onshore,2030,1,3,4,-3.498
17163,LT_Wind_Onshore,2030,1,5,6,-3.498
17164,LT_Wind_Onshore,2030,1,7,8,-5.406
17165,LT_Wind_Onshore,2030,1,9,10,-5.406
17166,LT_Wind_Onshore,2030,1,11,12,-5.406
17167,LT_Wind_Onshore,2030,1,13,14,-3.498
17168,LT_Wind_Onshore,2030,1,15,16,-3.498
17169,LT_Wind_Onshore,2030,1,17,18,-3.498
17170,LT_Wind_Onshore,2030,1,19,20,-5.406
17171,LT_Wind_Onshore,2030,1,21,22,-3.498
17172,LT_Wind_Onshore,2030,1,23,24,-3.498
17173,LT_Wind_Onshore,2030,2,1,2,0.0
17174,LT_Wind_Onshore,2030,2,3,4,0.0
17175,LT_Wind_Onshore,2030,2,5,6,0.0
17176,LT_Wind_Onshore,2030,2,7,8,0.0
17177,LT_Wind_Onshore,2030,2,9,10,-0.7329221053096409
17178,LT_Wind_Onshore,2030,2,11,12,-1.1682000000000001
17179,LT_Wind_Onshore,2030,2,13,14,-1.8912245947400947
17180,LT_Wind_Onshore,2030,2,15,16,-1.8912245947400947
17181,LT_Wind_Onshore,2030,2,17,18,-1.1682000000000001
17182,LT_Wind_Onshore,2030,2,19,20,-1.1682000000000001
17183,LT_Wind_Onshore,2030,2,21,22,0.0
17184,LT_Wind_Onshore,2030,2,23,24,-1.1682000000000001
17185,LT_Wind_Onshore,2030,3,1,2,0.0
17186,LT_Wind_Onshore,2030,3,3,4,0.0
17187,LT_Wind_Onshore,2030,3,5,6,0.0
17188,LT_Wind_Onshore,2030,3,7,8,0.0
17189,LT_Wind_Onshore,2030,3,9,10,0.0
17190,LT_Wind_Onshore,2030,3,11,12,0.0
17191,LT_Wind_Onshore,2030,3,13,14,0.0
17192,LT_Wind_Onshore,2030,3,15,16,0.0
17193,LT_Wind_Onshore,2030,3,17,18,0.0
17194,LT_Wind_Onshore,2030,3,19,20,0.0
17195,LT_Wind_Onshore,2030,3,21,22,0.0
17196,LT_Wind_Onshore,2030,3,23,24,0.0
17197,LT_Wind_Onshore,2030,4,1,2,-1.518
17198,LT_Wind_Onshore,2030,4,3,4,-0.8142
17199,LT_Wind_Onshore,2030,4,5,6,-0.8142
17200,LT_Wind_Onshore,2030,4,7,8,-6.186978162948389
17201,LT_Wind_Onshore,2030,4,9,10,-0.8142
17202,LT_Wind_Onshore,2030,4,11,12,-0.8142
17203,LT_Wind_Onshore,2030,4,13,14,-1.0465324887282264
17204,LT_Wind_Onshore,2030,4,15,16,-0.8142
17205,LT_Wind_Onshore,2030,4,17,18,-0.8142
17206,LT_Wind_Onshore,2030,4,19,20,-0.8142
17207,LT_Wind_Onshore,2030,4,21,22,-0.8142
17208,LT_Wind_Onshore,2030,4,23,24,-1.518
17209,LT_Wind_Onshore,2030,5,1,2,0.0
17210,LT_Wind_Onshore,2030,5,3,4,0.0
17211,LT_Wind_Onshore,2030,5,5,6,0.0
17212,LT_Wind_Onshore,2030,5,7,8,0.0
17213,LT_Wind_Onshore,2030,5,9,10,0.0
17214,LT_Wind_Onshore,2030,5,11,12,0.0
17215,LT_Wind_Onshore,2030,5,13,14,0.0
17216,LT_Wind_Onshore,2030,5,15,16,0.0
17217,LT_Wind_Onshore,2030,5,17,18,0.0
17218,LT_Wind_Onshore,2030,5,19,20,0.0
17219,LT_Wind_Onshore,2030,5,21,22,0.0
17220,LT_Wind_Onshore,2030,5,23,24,0.0
17221,LT_Wind_Onshore,2030,6,1,2,-0.6372
17222,LT_Wind_Onshore,2030,6,3,4,-0.6372
17223,LT_Wind_Onshore,2030,6,5,6,-4.390800094786691
17224,LT_Wind_Onshore,2030,6,7,8,-0.8168103884542935
17225,LT_Wind_Onshore,2030,6,9,10,-0.8168103884542935
17226,LT_Wind_Onshore,2030,6,11,12,-0.8168103884542935
17227,LT_Wind_Onshore,2030,6,13,14,-0.8168103884542935
17228,LT_Wind_Onshore,2030,6,15,16,-0.8168103884542935
17229,LT_Wind_Onshore,2030,6,17,18,-0.8168103884542935
17230,LT_Wind_Onshore,2030,6,19,20,-1.1880000000000002
17231,LT_Wind_Onshore,2030,6,21,22,-0.6372
17232,LT_Wind_Onshore,2030,6,23,24,-0.6372
17233,LT_Wind_Onshore,2030,7,1,2,-1.3098
17234,LT_Wind_Onshore,2030,7,3,4,0.0
17235,LT_Wind_Onshore,2030,7,5,6,0.0
17236,LT_Wind_Onshore,2030,7,7,8,0.0
17237,LT_Wind_Onshore,2030,7,9,10,0.0
17238,LT_Wind_Onshore,2030,7,11,12,0.0
17239,LT_Wind_Onshore,2030,7,13,14,0.0
17240,LT_Wind_Onshore,2030,7,15,16,-0.386563419390348
17241,LT_Wind_Onshore,2030,7,17,18,-1.3098
17242,LT_Wind_Onshore,2030,7,19,20,-1.3098
17243,LT_Wind_Onshore,2030,7,21,22,-1.3098
17244,LT_Wind_Onshore,2030,7,23,24,-1.3098
17245,LT_Wind_Onshore,2030,8,1,2,0.0
17246,LT_Wind_Onshore,2030,8,3,4,0.0
17247,LT_Wind_Onshore,2030,8,5,6,0.0
17248,LT_Wind_Onshore,2030,8,7,8,0.0
17249,LT_Wind_Onshore,2030,8,9,10,-1.0974
17250,LT_Wind_Onshore,2030,8,11,12,0.0
17251,LT_Wind_Onshore,2030,8,13,14,0.0
17252,LT_Wind_Onshore,2030,8,15,16,0.0
17253,LT_Wind_Onshore,2030,8,17,18,0.0
17254,LT_Wind_Onshore,2030,8,19,20,-1.0974
17255,LT_Wind_Onshore,2030,8,21,22,0.0
17256,LT_Wind_Onshore,2030,8,23,24,0.0
17257,LT_Wind_Onshore,2030,9,1,2,0.0
17258,LT_Wind_Onshore,2030,9,3,4,0.0
17259,LT_Wind_Onshore,2030,9,5,6,0.0
