id,asset,year,rep_period,time_block_start,time_block_end,rn,dual_su_sd_eq_units_on_diff
395,CH_Coal,2050,2,11,15,3,0.0
396,CH_Coal,2050,2,16,24,4,0.0
397,CH_Coal,2050,3,6,10,2,0.0
398,CH_Coal,2050,3,11,15,3,0.0
399,CH_Coal,2050,3,16,24,4,0.0
400,CH_Coal,2050,4,6,10,2,0.0
401,CH_Coal,2050,4,11,15,3,0.0
402,CH_Coal,2050,4,16,24,4,0.0
403,CH_Coal,2050,5,6,10,2,0.0
404,CH_Coal,2050,5,11,15,3,0.0
405,CH_Coal,2050,5,16,24,4,0.0
406,CH_Coal,2050,6,6,10,2,0.0
407,CH_Coal,2050,6,11,15,3,0.0
408,CH_Coal,2050,6,16,24,4,0.0
409,CH_Coal,2050,7,6,10,2,0.0
410,CH_Coal,2050,7,11,15,3,0.0
411,CH_Coal,2050,7,16,24,4,0.0
412,CH_Coal,2050,8,6,10,2,0.0
413,CH_Coal,2050,8,11,15,3,0.0
414,CH_Coal,2050,8,16,24,4,0.0
415,CH_Coal,2050,9,6,10,2,0.0
416,CH_Coal,2050,9,11,15,3,0.0
417,CH_Coal,2050,9,16,24,4,0.0
418,CH_Coal,2050,10,6,10,2,0.0
419,CH_Coal,2050,10,11,15,3,0.0
420,CH_Coal,2050,10,16,24,4,0.0
421,CH_Nuclear,2050,1,6,10,2,0.0
422,CH_Nuclear,2050,1,11,15,3,0.0
423,CH_Nuclear,2050,1,16,24,4,0.0
424,CH_Nuclear,2050,2,6,10,2,0.0
425,CH_Nuclear,2050,2,11,15,3,0.0
426,CH_Nuclear,2050,2,16,24,4,0.0
427,CH_Nuclear,2050,3,6,10,2,0.0
428,CH_Nuclear,2050,3,11,15,3,0.0
429,CH_Nuclear,2050,3,16,24,4,0.0
430,CH_Nuclear,2050,4,6,10,2,0.0
431,CH_Nuclear,2050,4,11,15,3,0.0
432,CH_Nuclear,2050,4,16,24,4,0.0
433,CH_Nuclear,2050,5,6,10,2,0.0
434,CH_Nuclear,2050,5,11,15,3,0.0
435,CH_Nuclear,2050,5,16,24,4,0.0
436,CH_Nuclear,2050,6,6,10,2,0.0
437,CH_Nuclear,2050,6,11,15,3,0.0
438,CH_Nuclear,2050,6,16,24,4,0.0
439,CH_Nuclear,2050,7,6,10,2,0.0
440,CH_Nuclear,2050,7,11,15,3,0.0
441,CH_Nuclear,2050,7,16,24,4,0.0
442,CH_Nuclear,2050,8,6,10,2,0.0
443,CH_Nuclear,2050,8,11,15,3,0.0
444,CH_Nuclear,2050,8,16,24,4,0.0
445,CH_Nuclear,2050,9,6,10,2,0.0
446,CH_Nuclear,2050,9,11,15,3,0.0
447,CH_Nuclear,2050,9,16,24,4,0.0
448,CH_Nuclear,2050,10,6,10,2,0.0
449,CH_Nuclear,2050,10,11,15,3,0.0
450,CH_Nuclear,2050,10,16,24,4,0.0
451,CH_OCGT,2050,1,6,10,2,0.0
452,CH_OCGT,2050,1,11,15,3,0.0
453,CH_OCGT,2050,1,16,24,4,0.0
454,CH_OCGT,2050,2,6,10,2,0.0
455,CH_OCGT,2050,2,11,15,3,0.0
456,CH_OCGT,2050,2,16,24,4,0.0
457,CH_OCGT,2050,3,6,10,2,0.0
458,CH_OCGT,2050,3,11,15,3,0.0
459,CH_OCGT,2050,3,16,24,4,0.0
460,CH_OCGT,2050,4,6,10,2,0.0
461,CH_OCGT,2050,4,11,15,3,0.0
462,CH_OCGT,2050,4,16,24,4,0.0
463,CH_OCGT,2050,5,6,10,2,0.0
464,CH_OCGT,2050,5,11,15,3,0.0
465,CH_OCGT,2050,5,16,24,4,0.0
466,CH_OCGT,2050,6,6,10,2,0.0
467,CH_OCGT,2050,6,11,15,3,0.0
468,CH_OCGT,2050,6,16,24,4,0.0
469,CH_OCGT,2050,7,6,10,2,0.0
470,CH_OCGT,2050,7,11,15,3,0.0
471,CH_OCGT,2050,7,16,24,4,0.0
472,CH_OCGT,2050,8,6,10,2,0.0
473,CH_OCGT,2050,8,11,15,3,0.0
474,CH_OCGT,2050,8,16,24,4,0.0
475,CH_OCGT,2050,9,6,10,2,0.0
476,CH_OCGT,2050,9,11,15,3,0.0
477,CH_OCGT,2050,9,16,24,4,0.0
478,CH_OCGT,2050,10,6,10,2,0.0
479,CH_OCGT,2050,10,11,15,3,0.0
480,CH_OCGT,2050,10,16,24,4,0.0
481,CY_CCGT,2050,1,6,10,2,0.0
482,CY_CCGT,2050,1,11,15,3,0.0
483,CY_CCGT,2050,1,16,24,4,0.0
484,CY_CCGT,2050,2,6,10,2,0.0
485,CY_CCGT,2050,2,11,15,3,0.0
486,CY_CCGT,2050,2,16,24,4,0.0
487,CY_CCGT,2050,3,6,10,2,0.0
488,CY_CCGT,2050,3,11,15,3,0.0
489,CY_CCGT,2050,3,16,24,4,0.0
490,CY_CCGT,2050,4,6,10,2,0.0
491,CY_CCGT,2050,4,11,15,3,0.0
492,CY_CCGT,2050,4,16,24,4,0.0
493,CY_CCGT,2050,5,6,10,2,0.0
494,CY_CCGT,2050,5,11,15,3,0.0
495,CY_CCGT,2050,5,16,24,4,0.0
496,CY_CCGT,2050,6,6,10,2,0.0
497,CY_CCGT,2050,6,11,15,3,0.0
498,CY_CCGT,2050,6,16,24,4,0.0
499,CY_CCGT,2050,7,6,10,2,0.0
500,CY_CCGT,2050,7,11,15,3,0.0
501,CY_CCGT,2050,7,16,24,4,0.0
502,CY_CCGT,2050,8,6,10,2,0.0
503,CY_CCGT,2050,8,11,15,3,0.0
504,CY_CCGT,2050,8,16,24,4,0.0
505,CY_CCGT,2050,9,6,10,2,0.0
506,CY_CCGT,2050,9,11,15,3,0.0
507,CY_CCGT,2050,9,16,24,4,0.0
508,CY_CCGT,2050,10,6,10,2,0.0
509,CY_CCGT,2050,10,11,15,3,0.0
510,CY_CCGT,2050,10,16,24,4,0.0
511,CY_Coal,2050,1,6,10,2,0.0
512,CY_Coal,2050,1,11,15,3,0.0
513,CY_Coal,2050,1,16,24,4,0.0
514,CY_Coal,2050,2,6,10,2,0.0
515,CY_Coal,2050,2,11,15,3,0.0
516,CY_Coal,2050,2,16,24,4,0.0
517,CY_Coal,2050,3,6,10,2,0.0
518,CY_Coal,2050,3,11,15,3,0.0
519,CY_Coal,2050,3,16,24,4,0.0
520,CY_Coal,2050,4,6,10,2,0.0
521,CY_Coal,2050,4,11,15,3,0.0
522,CY_Coal,2050,4,16,24,4,0.0
523,CY_Coal,2050,5,6,10,2,0.0
