id,asset,year,rep_period,time_block_start,time_block_end,dual_balance_consumer
1,AT_E_Demand,2030,1,1,3,2.8143000000000002
2,AT_E_Demand,2030,1,4,6,5.247
3,AT_E_Demand,2030,1,7,9,8.109
4,AT_E_Demand,2030,1,10,12,5.247
5,AT_E_Demand,2030,1,13,15,3.200703150464207
6,AT_E_Demand,2030,1,16,18,5.247
7,AT_E_Demand,2030,1,19,21,8.109
8,AT_E_Demand,2030,1,22,24,2.8143000000000002
9,AT_E_Demand,2030,2,1,3,0.0
10,AT_E_Demand,2030,2,4,6,0.0
11,AT_E_Demand,2030,2,7,9,0.0
12,AT_E_Demand,2030,2,10,12,0.0
13,AT_E_Demand,2030,2,13,15,0.0
14,AT_E_Demand,2030,2,16,18,0.0
15,AT_E_Demand,2030,2,19,21,0.0
16,AT_E_Demand,2030,2,22,24,0.0
17,AT_E_Demand,2030,3,1,3,2.871
18,AT_E_Demand,2030,3,4,6,2.871
19,AT_E_Demand,2030,3,7,9,4.436999999999999
20,AT_E_Demand,2030,3,10,12,3.942077185378956
21,AT_E_Demand,2030,3,13,15,2.871
22,AT_E_Demand,2030,3,16,18,21.84166282266535
23,AT_E_Demand,2030,3,19,21,21.84166282266535
24,AT_E_Demand,2030,3,22,24,2.871
25,AT_E_Demand,2030,4,1,3,1.2213
26,AT_E_Demand,2030,4,4,6,0.0
27,AT_E_Demand,2030,4,7,9,1.2213
28,AT_E_Demand,2030,4,10,12,1.2213
29,AT_E_Demand,2030,4,13,15,1.2213
30,AT_E_Demand,2030,4,16,18,1.2213
31,AT_E_Demand,2030,4,19,21,1.2213
32,AT_E_Demand,2030,4,22,24,1.2213
33,AT_E_Demand,2030,5,1,3,0.0
34,AT_E_Demand,2030,5,4,6,0.0
35,AT_E_Demand,2030,5,7,9,0.0
36,AT_E_Demand,2030,5,10,12,0.0
37,AT_E_Demand,2030,5,13,15,0.0
38,AT_E_Demand,2030,5,16,18,0.0
39,AT_E_Demand,2030,5,19,21,0.0
40,AT_E_Demand,2030,5,22,24,0.0
41,AT_E_Demand,2030,6,1,3,0.9558
42,AT_E_Demand,2030,6,4,6,0.0
43,AT_E_Demand,2030,6,7,9,0.9558
44,AT_E_Demand,2030,6,10,12,0.0
45,AT_E_Demand,2030,6,13,15,0.0
46,AT_E_Demand,2030,6,16,18,0.9558
47,AT_E_Demand,2030,6,19,21,0.9558
48,AT_E_Demand,2030,6,22,24,0.18637300945797874
49,AT_E_Demand,2030,7,1,3,1.9647000000000001
50,AT_E_Demand,2030,7,4,6,1.9647000000000001
51,AT_E_Demand,2030,7,7,9,3.6630000000000003
52,AT_E_Demand,2030,7,10,12,1.9647000000000001
53,AT_E_Demand,2030,7,13,15,1.9647000000000001
54,AT_E_Demand,2030,7,16,18,1.9647000000000001
55,AT_E_Demand,2030,7,19,21,3.6630000000000003
56,AT_E_Demand,2030,7,22,24,1.9647000000000001
57,AT_E_Demand,2030,8,1,3,1.6461000000000001
58,AT_E_Demand,2030,8,4,6,0.3644678188855077
59,AT_E_Demand,2030,8,7,9,1.6461000000000001
60,AT_E_Demand,2030,8,10,12,0.0
61,AT_E_Demand,2030,8,13,15,0.0
62,AT_E_Demand,2030,8,16,18,1.6461000000000001
63,AT_E_Demand,2030,8,19,21,1.6461000000000001
64,AT_E_Demand,2030,8,22,24,1.6461000000000001
65,AT_E_Demand,2030,9,1,3,0.0
66,AT_E_Demand,2030,9,4,6,0.0
67,AT_E_Demand,2030,9,7,9,2.2833
68,AT_E_Demand,2030,9,10,12,2.2833
69,AT_E_Demand,2030,9,13,15,0.0
70,AT_E_Demand,2030,9,16,18,1.6843844315138066
