6.2808494019874334e7;2.226937246858525e6;380775.4752327143;6.058155677301584e7;1.2095394371461764e7
6.2807328535773784e7;2.226302755555858e6;404087.1363645968;6.0581025780217946e7;1.2098238505229551e7
6.280798455533507e7;2.22664580459323e6;403690.63581180543;6.0581338750741884e7;1.2109188215716122e7
6.280681801054776e7;2.226185038556704e6;403969.41936544265;6.058063297199108e7;1.210818756805277e7
6.280749294294148e7;2.226941007552402e6;382291.0467623807;6.058055193538909e7;1.2103420353436792e7
6.280751772024807e7;2.226809087159603e6;403853.91837817844;6.058070863308849e7;1.2104599955576183e7
6.28070682955266e7;2.226414712240461e6;405226.8675096323;6.0580653583286166e7;1.210099856460448e7
6.280715090958647e7;2.226496586827577e6;403732.18789470807;6.058065432275892e7;1.21044894363145e7
6.280801050834843e7;2.226901595771135e6;380381.3384516424;6.0581108912577316e7;1.2106042829487536e7
6.280723344083963e7;2.226268197369748e6;404393.3849427362;6.0580965243469924e7;1.2103900459747652e7
