id,asset,year,rep_period,time_block_start,time_block_end,dual_balance_hub
6513,SE_E_Balance,2050,3,1,1,-0.0
6514,SE_E_Balance,2050,3,2,2,-0.0
6515,SE_E_Balance,2050,3,3,3,-0.0
6516,SE_E_Balance,2050,3,4,4,-0.0
6517,SE_E_Balance,2050,3,5,5,-0.0
6518,SE_E_Balance,2050,3,6,6,-0.0
6519,SE_E_Balance,2050,3,7,7,-0.0
6520,SE_E_Balance,2050,3,8,8,-0.0
6521,SE_E_Balance,2050,3,9,9,-0.0
6522,SE_E_Balance,2050,3,10,10,-0.0
6523,SE_E_Balance,2050,3,11,11,-0.0
6524,SE_E_Balance,2050,3,12,12,-0.0
6525,SE_E_Balance,2050,3,13,13,-0.0
6526,SE_E_Balance,2050,3,14,14,-0.0
6527,SE_E_Balance,2050,3,15,15,-0.0
6528,SE_E_Balance,2050,3,16,16,-0.0
6529,SE_E_Balance,2050,3,17,17,-0.0
6530,SE_E_Balance,2050,3,18,18,-0.0
6531,SE_E_Balance,2050,3,19,19,-0.0
6532,SE_E_Balance,2050,3,20,20,-0.0
6533,SE_E_Balance,2050,3,21,21,-0.0
6534,SE_E_Balance,2050,3,22,22,-0.0
6535,SE_E_Balance,2050,3,23,23,-0.0
6536,SE_E_Balance,2050,3,24,24,-0.0
6537,SE_E_Balance,2050,4,1,1,-0.0
6538,SE_E_Balance,2050,4,2,2,-0.0
6539,SE_E_Balance,2050,4,3,3,-0.0
6540,SE_E_Balance,2050,4,4,4,-0.0
6541,SE_E_Balance,2050,4,5,5,-0.0
6542,SE_E_Balance,2050,4,6,6,-0.0
6543,SE_E_Balance,2050,4,7,7,-0.0
6544,SE_E_Balance,2050,4,8,8,-0.0
6545,SE_E_Balance,2050,4,9,9,-0.0
6546,SE_E_Balance,2050,4,10,10,-0.0
6547,SE_E_Balance,2050,4,11,11,-0.0
6548,SE_E_Balance,2050,4,12,12,-0.0
6549,SE_E_Balance,2050,4,13,13,-0.0
6550,SE_E_Balance,2050,4,14,14,-0.0
6551,SE_E_Balance,2050,4,15,15,-0.0
6552,SE_E_Balance,2050,4,16,16,-0.0
6553,SE_E_Balance,2050,4,17,17,-0.0
6554,SE_E_Balance,2050,4,18,18,-0.0
6555,SE_E_Balance,2050,4,19,19,-0.0
6556,SE_E_Balance,2050,4,20,20,-0.0
6557,SE_E_Balance,2050,4,21,21,-0.0
6558,SE_E_Balance,2050,4,22,22,-0.0
6559,SE_E_Balance,2050,4,23,23,-0.0
6560,SE_E_Balance,2050,4,24,24,-0.0
6561,SE_E_Balance,2050,5,1,1,-0.0
6562,SE_E_Balance,2050,5,2,2,-0.0
6563,SE_E_Balance,2050,5,3,3,-0.0
6564,SE_E_Balance,2050,5,4,4,-0.0
6565,SE_E_Balance,2050,5,5,5,-0.0
6566,SE_E_Balance,2050,5,6,6,-0.0
6567,SE_E_Balance,2050,5,7,7,-0.0
6568,SE_E_Balance,2050,5,8,8,-0.0
6569,SE_E_Balance,2050,5,9,9,-0.0
6570,SE_E_Balance,2050,5,10,10,-0.0
6571,SE_E_Balance,2050,5,11,11,-0.0
6572,SE_E_Balance,2050,5,12,12,-0.0
6573,SE_E_Balance,2050,5,13,13,-0.0
6574,SE_E_Balance,2050,5,14,14,-0.0
6575,SE_E_Balance,2050,5,15,15,-0.0
6576,SE_E_Balance,2050,5,16,16,-0.0
6577,SE_E_Balance,2050,5,17,17,-0.0
6578,SE_E_Balance,2050,5,18,18,-0.0
6579,SE_E_Balance,2050,5,19,19,-0.0
6580,SE_E_Balance,2050,5,20,20,-0.0
6581,SE_E_Balance,2050,5,21,21,-0.0
6582,SE_E_Balance,2050,5,22,22,-0.0
6583,SE_E_Balance,2050,5,23,23,-0.0
6584,SE_E_Balance,2050,5,24,24,-0.0
6585,SE_E_Balance,2050,6,1,1,-0.0
6586,SE_E_Balance,2050,6,2,2,-0.0
6587,SE_E_Balance,2050,6,3,3,-0.0
6588,SE_E_Balance,2050,6,4,4,-0.0
