profile_name,year,rep_period,timestep,value
AT_E_Demand,2030,1,1,0.4316989252264151
AT_E_Demand,2030,1,2,0.4110067209622641
AT_E_Demand,2030,1,3,0.3966816444716983
AT_E_Demand,2030,1,4,0.3993794941509433
AT_E_Demand,2030,1,5,0.4437575232452829
AT_E_Demand,2030,1,6,0.482974600018868
AT_E_Demand,2030,1,7,0.552309166735849
AT_E_Demand,2030,1,8,0.595830642716981
AT_E_Demand,2030,1,9,0.6152790261509433
AT_E_Demand,2030,1,10,0.6365699991698114
AT_E_Demand,2030,1,11,0.6527692433962262
AT_E_Demand,2030,1,12,0.6468097133584906
AT_E_Demand,2030,1,13,0.6449858375471699
AT_E_Demand,2030,1,14,0.6387654836603771
AT_E_Demand,2030,1,15,0.6283781307547168
AT_E_Demand,2030,1,16,0.6327021060377358
AT_E_Demand,2030,1,17,0.634518486018868
AT_E_Demand,2030,1,18,0.6301441617924526
AT_E_Demand,2030,1,19,0.6032653051698111
AT_E_Demand,2030,1,20,0.5729118449622644
AT_E_Demand,2030,1,21,0.5467514689245283
AT_E_Demand,2030,1,22,0.5214973176792453
AT_E_Demand,2030,1,23,0.4751054041698113
AT_E_Demand,2030,1,24,0.4350602180566036
AT_E_Demand,2030,2,1,0.5739532258181819
AT_E_Demand,2030,2,2,0.5524393762121212
AT_E_Demand,2030,2,3,0.5397369618787878
AT_E_Demand,2030,2,4,0.5427085668181818
AT_E_Demand,2030,2,5,0.5794961174545454
AT_E_Demand,2030,2,6,0.6164149363030305
AT_E_Demand,2030,2,7,0.684483935181818
AT_E_Demand,2030,2,8,0.7308374844242425
AT_E_Demand,2030,2,9,0.7426510382727273
AT_E_Demand,2030,2,10,0.7550945022121212
AT_E_Demand,2030,2,11,0.7551386493030302
AT_E_Demand,2030,2,12,0.7461238544848483
AT_E_Demand,2030,2,13,0.7355883863636363
AT_E_Demand,2030,2,14,0.7216577886363634
AT_E_Demand,2030,2,15,0.7073072429090907
AT_E_Demand,2030,2,16,0.7169784863636361
AT_E_Demand,2030,2,17,0.7245767376363635
AT_E_Demand,2030,2,18,0.7432888336363637
AT_E_Demand,2030,2,19,0.748599415060606
AT_E_Demand,2030,2,20,0.7253679209999999
AT_E_Demand,2030,2,21,0.6795319464848485
AT_E_Demand,2030,2,22,0.6395449155454547
AT_E_Demand,2030,2,23,0.6012467205757575
AT_E_Demand,2030,2,24,0.5638724237272729
AT_E_Demand,2030,3,1,0.6215655750000002
AT_E_Demand,2030,3,2,0.5917490388965516
AT_E_Demand,2030,3,3,0.5743458443448275
AT_E_Demand,2030,3,4,0.5668279115517242
AT_E_Demand,2030,3,5,0.584831817586207
AT_E_Demand,2030,3,6,0.609361003172414
AT_E_Demand,2030,3,7,0.685492542
AT_E_Demand,2030,3,8,0.7560245182413794
AT_E_Demand,2030,3,9,0.793067985862069
AT_E_Demand,2030,3,10,0.8152984435172413
AT_E_Demand,2030,3,11,0.8212917475172415
AT_E_Demand,2030,3,12,0.8229042985517242
AT_E_Demand,2030,3,13,0.8232830999655174
AT_E_Demand,2030,3,14,0.8113841711724138
AT_E_Demand,2030,3,15,0.8022699590344828
AT_E_Demand,2030,3,16,0.8148043608275862
AT_E_Demand,2030,3,17,0.8299803088620691
AT_E_Demand,2030,3,18,0.8574192278965515
AT_E_Demand,2030,3,19,0.8453086961379312
AT_E_Demand,2030,3,20,0.8046846375862069
AT_E_Demand,2030,3,21,0.7581866203448276
AT_E_Demand,2030,3,22,0.7144149145862071
AT_E_Demand,2030,3,23,0.6782280828275862
AT_E_Demand,2030,3,24,0.6435495021034483
AT_E_Demand,2030,4,1,0.6224892651304347
AT_E_Demand,2030,4,2,0.5961883556521739
AT_E_Demand,2030,4,3,0.5805138143043479
AT_E_Demand,2030,4,4,0.5770079172608695
AT_E_Demand,2030,4,5,0.6020621451304349
AT_E_Demand,2030,4,6,0.6301870535652173
AT_E_Demand,2030,4,7,0.7123680756956523
AT_E_Demand,2030,4,8,0.781291213173913
AT_E_Demand,2030,4,9,0.8077666398695653
AT_E_Demand,2030,4,10,0.8263830021304348
AT_E_Demand,2030,4,11,0.8292535327826086
AT_E_Demand,2030,4,12,0.8267405967391303
AT_E_Demand,2030,4,13,0.8220839608695654
AT_E_Demand,2030,4,14,0.8053638315652173
AT_E_Demand,2030,4,15,0.7897666518695653
AT_E_Demand,2030,4,16,0.7984695538695652
AT_E_Demand,2030,4,17,0.8040158533043479
AT_E_Demand,2030,4,18,0.8308169870000002
AT_E_Demand,2030,4,19,0.8374085537391305
AT_E_Demand,2030,4,20,0.805448047
AT_E_Demand,2030,4,21,0.7558707163913043
AT_E_Demand,2030,4,22,0.7065450653043479
AT_E_Demand,2030,4,23,0.6666463524347825
AT_E_Demand,2030,4,24,0.6323729620434783
AT_E_Demand,2030,5,1,0.6058594495769232
AT_E_Demand,2030,5,2,0.5793966844038462
AT_E_Demand,2030,5,3,0.5620322210192308
AT_E_Demand,2030,5,4,0.5554660708653847
AT_E_Demand,2030,5,5,0.5738901138076922
AT_E_Demand,2030,5,6,0.5970529111153847
AT_E_Demand,2030,5,7,0.6706112924615385
AT_E_Demand,2030,5,8,0.7347979899230772
AT_E_Demand,2030,5,9,0.7628307648269234
AT_E_Demand,2030,5,10,0.7797159826923079
AT_E_Demand,2030,5,11,0.7807827170961541
AT_E_Demand,2030,5,12,0.7794411063076925
AT_E_Demand,2030,5,13,0.7745478002499999
AT_E_Demand,2030,5,14,0.7575241019230768
AT_E_Demand,2030,5,15,0.7457749481346152
AT_E_Demand,2030,5,16,0.7594606000384617
AT_E_Demand,2030,5,17,0.7761184417115387
AT_E_Demand,2030,5,18,0.8089913215769234
AT_E_Demand,2030,5,19,0.8107350438076926
AT_E_Demand,2030,5,20,0.7779767145961537
AT_E_Demand,2030,5,21,0.7318452278653846
AT_E_Demand,2030,5,22,0.6888684350192308
AT_E_Demand,2030,5,23,0.6534502372307691
AT_E_Demand,2030,5,24,0.6186550581923076
AT_E_Demand,2030,6,1,0.421439279
AT_E_Demand,2030,6,2,0.4000796018888888
AT_E_Demand,2030,6,3,0.3871141372777777
AT_E_Demand,2030,6,4,0.3898934139444445
AT_E_Demand,2030,6,5,0.4309087488333333
AT_E_Demand,2030,6,6,0.4679355419444444
AT_E_Demand,2030,6,7,0.5257505951111111
AT_E_Demand,2030,6,8,0.5590123906666666
AT_E_Demand,2030,6,9,0.5733675646111113
AT_E_Demand,2030,6,10,0.5899826361666666
AT_E_Demand,2030,6,11,0.6029939798333335
AT_E_Demand,2030,6,12,0.5948380003888888
AT_E_Demand,2030,6,13,0.5829073005555555
AT_E_Demand,2030,6,14,0.5723664493888889
AT_E_Demand,2030,6,15,0.5606026759444444
AT_E_Demand,2030,6,16,0.5665002020555555
AT_E_Demand,2030,6,17,0.5786969200000001
AT_E_Demand,2030,6,18,0.587958456
AT_E_Demand,2030,6,19,0.5681517145555556
AT_E_Demand,2030,6,20,0.5485657541111112
AT_E_Demand,2030,6,21,0.5282574147777778
AT_E_Demand,2030,6,22,0.5066883265555555
AT_E_Demand,2030,6,23,0.4688416519444445
AT_E_Demand,2030,6,24,0.4242609606666667
AT_E_Demand,2030,7,1,0.5291819522162162
AT_E_Demand,2030,7,2,0.5085562806756757
AT_E_Demand,2030,7,3,0.4967643590270272
AT_E_Demand,2030,7,4,0.501003568189189
AT_E_Demand,2030,7,5,0.5422908494594595
AT_E_Demand,2030,7,6,0.5820381728648648
AT_E_Demand,2030,7,7,0.6505500678378379
AT_E_Demand,2030,7,8,0.6953655293783785
AT_E_Demand,2030,7,9,0.7060417222162162
AT_E_Demand,2030,7,10,0.7180602361621622
AT_E_Demand,2030,7,11,0.7217189823243242
AT_E_Demand,2030,7,12,0.7132890183783783
AT_E_Demand,2030,7,13,0.7031488024054054
AT_E_Demand,2030,7,14,0.6897927033513515
AT_E_Demand,2030,7,15,0.6763746734324324
AT_E_Demand,2030,7,16,0.6843195304594593
AT_E_Demand,2030,7,17,0.694046879081081
AT_E_Demand,2030,7,18,0.7123257786216215
AT_E_Demand,2030,7,19,0.7144646233783783
AT_E_Demand,2030,7,20,0.6937835322972974
AT_E_Demand,2030,7,21,0.6506569934054054
AT_E_Demand,2030,7,22,0.6135901561081082
AT_E_Demand,2030,7,23,0.5754112988918919
AT_E_Demand,2030,7,24,0.5378455175405406
AT_E_Demand,2030,8,1,0.4225002598387096
AT_E_Demand,2030,8,2,0.4008664237741936
AT_E_Demand,2030,8,3,0.3868734271290323
AT_E_Demand,2030,8,4,0.3894693238387096
AT_E_Demand,2030,8,5,0.4329803825806452
AT_E_Demand,2030,8,6,0.4760166562258063
AT_E_Demand,2030,8,7,0.5424921917419355
AT_E_Demand,2030,8,8,0.5795625964838709
AT_E_Demand,2030,8,9,0.5932610034516129
AT_E_Demand,2030,8,10,0.6088870959032258
AT_E_Demand,2030,8,11,0.6202479032258065
AT_E_Demand,2030,8,12,0.6114290805806452
AT_E_Demand,2030,8,13,0.6037003224193547
AT_E_Demand,2030,8,14,0.5944179247741936
AT_E_Demand,2030,8,15,0.5840427736774193
AT_E_Demand,2030,8,16,0.5879341190967744
AT_E_Demand,2030,8,17,0.5976263697419354
AT_E_Demand,2030,8,18,0.6046025362903227
AT_E_Demand,2030,8,19,0.5844403248709678
AT_E_Demand,2030,8,20,0.5621752173548387
AT_E_Demand,2030,8,21,0.5396869430322581
AT_E_Demand,2030,8,22,0.5188268220967741
AT_E_Demand,2030,8,23,0.4746705293225807
AT_E_Demand,2030,8,24,0.4322745226451612
AT_E_Demand,2030,9,1,0.4257968042093024
AT_E_Demand,2030,9,2,0.4060330927209302
AT_E_Demand,2030,9,3,0.392616924372093
AT_E_Demand,2030,9,4,0.3957423309069768
AT_E_Demand,2030,9,5,0.437137493744186
AT_E_Demand,2030,9,6,0.47911037972093
AT_E_Demand,2030,9,7,0.5429862204883722
AT_E_Demand,2030,9,8,0.5819900269534883
AT_E_Demand,2030,9,9,0.5997084293488373
AT_E_Demand,2030,9,10,0.6197369922093025
AT_E_Demand,2030,9,11,0.6336773901162791
AT_E_Demand,2030,9,12,0.6263370645348837
AT_E_Demand,2030,9,13,0.6197152227674417
AT_E_Demand,2030,9,14,0.6116358483255816
AT_E_Demand,2030,9,15,0.6005721199767441
AT_E_Demand,2030,9,16,0.6063871751395348
AT_E_Demand,2030,9,17,0.6125864935813953
AT_E_Demand,2030,9,18,0.613569153511628
AT_E_Demand,2030,9,19,0.5936131403255814
AT_E_Demand,2030,9,20,0.5681551157209302
AT_E_Demand,2030,9,21,0.5354712779069767
AT_E_Demand,2030,9,22,0.5092141977906975
AT_E_Demand,2030,9,23,0.4665030972325582
AT_E_Demand,2030,9,24,0.4290929088372094
AT_E_Demand,2030,10,1,0.5193222415217391
AT_E_Demand,2030,10,2,0.4985596995652174
AT_E_Demand,2030,10,3,0.4854812627608696
AT_E_Demand,2030,10,4,0.4876508175434784
AT_E_Demand,2030,10,5,0.5247638611956522
AT_E_Demand,2030,10,6,0.5667542112391304
AT_E_Demand,2030,10,7,0.6369982287391303
AT_E_Demand,2030,10,8,0.6804047667173913
AT_E_Demand,2030,10,9,0.6948630594782609
AT_E_Demand,2030,10,10,0.7073623167173914
AT_E_Demand,2030,10,11,0.7096105830869566
AT_E_Demand,2030,10,12,0.7015515639782608
AT_E_Demand,2030,10,13,0.6918330288913043
AT_E_Demand,2030,10,14,0.6779131301304347
AT_E_Demand,2030,10,15,0.6675730032391306
AT_E_Demand,2030,10,16,0.6807322904130434
AT_E_Demand,2030,10,17,0.6973498115652174
AT_E_Demand,2030,10,18,0.7252295815434782
AT_E_Demand,2030,10,19,0.7267780990217392
AT_E_Demand,2030,10,20,0.6931735734130436
AT_E_Demand,2030,10,21,0.6444411935869564
AT_E_Demand,2030,10,22,0.6062659516956522
AT_E_Demand,2030,10,23,0.5664043104565216
AT_E_Demand,2030,10,24,0.5276325078913043
AT_Hydro,2030,1,1,0.658469862226415
AT_Hydro,2030,1,2,0.658469862226415
AT_Hydro,2030,1,3,0.658469862226415
AT_Hydro,2030,1,4,0.658469862226415
AT_Hydro,2030,1,5,0.658469862226415
AT_Hydro,2030,1,6,0.658469862226415
AT_Hydro,2030,1,7,0.658469862226415
AT_Hydro,2030,1,8,0.658469862226415
AT_Hydro,2030,1,9,0.658469862226415
AT_Hydro,2030,1,10,0.658469862226415
AT_Hydro,2030,1,11,0.658469862226415
AT_Hydro,2030,1,12,0.658469862226415
AT_Hydro,2030,1,13,0.658469862226415
AT_Hydro,2030,1,14,0.658469862226415
AT_Hydro,2030,1,15,0.658469862226415
AT_Hydro,2030,1,16,0.658469862226415
AT_Hydro,2030,1,17,0.658469862226415
AT_Hydro,2030,1,18,0.658469862226415
AT_Hydro,2030,1,19,0.658469862226415
AT_Hydro,2030,1,20,0.658469862226415
AT_Hydro,2030,1,21,0.658469862226415
AT_Hydro,2030,1,22,0.658469862226415
AT_Hydro,2030,1,23,0.658469862226415
AT_Hydro,2030,1,24,0.658469862226415
AT_Hydro,2030,2,1,0.5240107626969697
AT_Hydro,2030,2,2,0.5240107626969697
AT_Hydro,2030,2,3,0.5240107626969697
AT_Hydro,2030,2,4,0.5240107626969697
AT_Hydro,2030,2,5,0.5240107626969697
AT_Hydro,2030,2,6,0.5240107626969697
AT_Hydro,2030,2,7,0.5240107626969697
AT_Hydro,2030,2,8,0.5240107626969697
AT_Hydro,2030,2,9,0.5240107626969697
AT_Hydro,2030,2,10,0.5240107626969697
AT_Hydro,2030,2,11,0.5240107626969697
AT_Hydro,2030,2,12,0.5240107626969697
AT_Hydro,2030,2,13,0.5240107626969697
AT_Hydro,2030,2,14,0.5240107626969697
AT_Hydro,2030,2,15,0.5240107626969697
AT_Hydro,2030,2,16,0.5240107626969697
AT_Hydro,2030,2,17,0.5240107626969697
AT_Hydro,2030,2,18,0.5240107626969697
AT_Hydro,2030,2,19,0.5240107626969697
AT_Hydro,2030,2,20,0.5240107626969697
AT_Hydro,2030,2,21,0.5240107626969697
AT_Hydro,2030,2,22,0.5240107626969697
AT_Hydro,2030,2,23,0.5240107626969697
AT_Hydro,2030,2,24,0.5240107626969697
AT_Hydro,2030,3,1,0.4554540680689656
AT_Hydro,2030,3,2,0.4554540680689656
AT_Hydro,2030,3,3,0.4554540680689656
AT_Hydro,2030,3,4,0.4554540680689656
AT_Hydro,2030,3,5,0.4554540680689656
AT_Hydro,2030,3,6,0.4554540680689656
AT_Hydro,2030,3,7,0.4554540680689656
AT_Hydro,2030,3,8,0.4554540680689656
AT_Hydro,2030,3,9,0.4554540680689656
AT_Hydro,2030,3,10,0.4554540680689656
AT_Hydro,2030,3,11,0.4554540680689656
AT_Hydro,2030,3,12,0.4554540680689656
AT_Hydro,2030,3,13,0.4554540680689656
AT_Hydro,2030,3,14,0.4554540680689656
AT_Hydro,2030,3,15,0.4554540680689656
AT_Hydro,2030,3,16,0.4554540680689656
AT_Hydro,2030,3,17,0.4554540680689656
AT_Hydro,2030,3,18,0.4554540680689656
AT_Hydro,2030,3,19,0.4554540680689656
AT_Hydro,2030,3,20,0.4554540680689656
AT_Hydro,2030,3,21,0.4554540680689656
AT_Hydro,2030,3,22,0.4554540680689656
AT_Hydro,2030,3,23,0.4554540680689656
AT_Hydro,2030,3,24,0.4554540680689656
AT_Hydro,2030,4,1,0.5174734515652173
AT_Hydro,2030,4,2,0.5174734515652173
AT_Hydro,2030,4,3,0.5174734515652173
AT_Hydro,2030,4,4,0.5174734515652173
AT_Hydro,2030,4,5,0.5174734515652173
AT_Hydro,2030,4,6,0.5174734515652173
AT_Hydro,2030,4,7,0.5174734515652173
AT_Hydro,2030,4,8,0.5174734515652173
AT_Hydro,2030,4,9,0.5174734515652173
AT_Hydro,2030,4,10,0.5174734515652173
AT_Hydro,2030,4,11,0.5174734515652173
AT_Hydro,2030,4,12,0.5174734515652173
AT_Hydro,2030,4,13,0.5174734515652173
AT_Hydro,2030,4,14,0.5174734515652173
AT_Hydro,2030,4,15,0.5174734515652173
AT_Hydro,2030,4,16,0.5174734515652173
AT_Hydro,2030,4,17,0.5174734515652173
AT_Hydro,2030,4,18,0.5174734515652173
AT_Hydro,2030,4,19,0.5174734515652173
AT_Hydro,2030,4,20,0.5174734515652173
AT_Hydro,2030,4,21,0.5174734515652173
AT_Hydro,2030,4,22,0.5174734515652173
AT_Hydro,2030,4,23,0.5174734515652173
AT_Hydro,2030,4,24,0.5174734515652173
AT_Hydro,2030,5,1,0.4633060095769232
AT_Hydro,2030,5,2,0.4633060095769232
AT_Hydro,2030,5,3,0.4633060095769232
AT_Hydro,2030,5,4,0.4633060095769232
AT_Hydro,2030,5,5,0.4633060095769232
AT_Hydro,2030,5,6,0.4633060095769232
AT_Hydro,2030,5,7,0.4633060095769232
AT_Hydro,2030,5,8,0.4633060095769232
AT_Hydro,2030,5,9,0.4633060095769232
AT_Hydro,2030,5,10,0.4633060095769232
AT_Hydro,2030,5,11,0.4633060095769232
AT_Hydro,2030,5,12,0.4633060095769232
AT_Hydro,2030,5,13,0.4633060095769232
AT_Hydro,2030,5,14,0.4633060095769232
AT_Hydro,2030,5,15,0.4633060095769232
AT_Hydro,2030,5,16,0.4633060095769232
AT_Hydro,2030,5,17,0.4633060095769232
AT_Hydro,2030,5,18,0.4633060095769232
AT_Hydro,2030,5,19,0.4633060095769232
AT_Hydro,2030,5,20,0.4633060095769232
AT_Hydro,2030,5,21,0.4633060095769232
AT_Hydro,2030,5,22,0.4633060095769232
AT_Hydro,2030,5,23,0.4633060095769232
AT_Hydro,2030,5,24,0.4633060095769232
AT_Hydro,2030,6,1,0.6578213155555557
AT_Hydro,2030,6,2,0.6578213155555557
AT_Hydro,2030,6,3,0.6578213155555557
AT_Hydro,2030,6,4,0.6578213155555557
AT_Hydro,2030,6,5,0.6578213155555557
AT_Hydro,2030,6,6,0.6578213155555557
AT_Hydro,2030,6,7,0.6578213155555557
AT_Hydro,2030,6,8,0.6578213155555557
AT_Hydro,2030,6,9,0.6578213155555557
AT_Hydro,2030,6,10,0.6578213155555557
AT_Hydro,2030,6,11,0.6578213155555557
AT_Hydro,2030,6,12,0.6578213155555557
AT_Hydro,2030,6,13,0.6578213155555557
AT_Hydro,2030,6,14,0.6578213155555557
AT_Hydro,2030,6,15,0.6578213155555557
AT_Hydro,2030,6,16,0.6578213155555557
AT_Hydro,2030,6,17,0.6578213155555557
AT_Hydro,2030,6,18,0.6578213155555557
AT_Hydro,2030,6,19,0.6578213155555557
AT_Hydro,2030,6,20,0.6578213155555557
AT_Hydro,2030,6,21,0.6578213155555557
AT_Hydro,2030,6,22,0.6578213155555557
AT_Hydro,2030,6,23,0.6578213155555557
AT_Hydro,2030,6,24,0.6578213155555557
AT_Hydro,2030,7,1,0.5579154304324324
AT_Hydro,2030,7,2,0.5579154304324324
AT_Hydro,2030,7,3,0.5579154304324324
AT_Hydro,2030,7,4,0.5579154304324324
AT_Hydro,2030,7,5,0.5579154304324324
AT_Hydro,2030,7,6,0.5579154304324324
AT_Hydro,2030,7,7,0.5579154304324324
AT_Hydro,2030,7,8,0.5579154304324324
AT_Hydro,2030,7,9,0.5579154304324324
AT_Hydro,2030,7,10,0.5579154304324324
AT_Hydro,2030,7,11,0.5579154304324324
AT_Hydro,2030,7,12,0.5579154304324324
AT_Hydro,2030,7,13,0.5579154304324324
AT_Hydro,2030,7,14,0.5579154304324324
AT_Hydro,2030,7,15,0.5579154304324324
AT_Hydro,2030,7,16,0.5579154304324324
AT_Hydro,2030,7,17,0.5579154304324324
AT_Hydro,2030,7,18,0.5579154304324324
AT_Hydro,2030,7,19,0.5579154304324324
AT_Hydro,2030,7,20,0.5579154304324324
AT_Hydro,2030,7,21,0.5579154304324324
AT_Hydro,2030,7,22,0.5579154304324324
AT_Hydro,2030,7,23,0.5579154304324324
AT_Hydro,2030,7,24,0.5579154304324324
AT_Hydro,2030,8,1,0.6904815892258066
AT_Hydro,2030,8,2,0.6904815892258066
AT_Hydro,2030,8,3,0.6904815892258066
AT_Hydro,2030,8,4,0.6904815892258066
AT_Hydro,2030,8,5,0.6904815892258066
AT_Hydro,2030,8,6,0.6904815892258066
AT_Hydro,2030,8,7,0.6904815892258066
AT_Hydro,2030,8,8,0.6904815892258066
AT_Hydro,2030,8,9,0.6904815892258066
AT_Hydro,2030,8,10,0.6904815892258066
AT_Hydro,2030,8,11,0.6904815892258066
AT_Hydro,2030,8,12,0.6904815892258066
AT_Hydro,2030,8,13,0.6904815892258066
AT_Hydro,2030,8,14,0.6904815892258066
AT_Hydro,2030,8,15,0.6904815892258066
AT_Hydro,2030,8,16,0.6904815892258066
AT_Hydro,2030,8,17,0.6904815892258066
AT_Hydro,2030,8,18,0.6904815892258066
AT_Hydro,2030,8,19,0.6904815892258066
AT_Hydro,2030,8,20,0.6904815892258066
AT_Hydro,2030,8,21,0.6904815892258066
AT_Hydro,2030,8,22,0.6904815892258066
AT_Hydro,2030,8,23,0.6904815892258066
AT_Hydro,2030,8,24,0.6904815892258066
AT_Hydro,2030,9,1,0.6290414866744187
AT_Hydro,2030,9,2,0.6290414866744187
AT_Hydro,2030,9,3,0.6290414866744187
AT_Hydro,2030,9,4,0.6290414866744187
AT_Hydro,2030,9,5,0.6290414866744187
AT_Hydro,2030,9,6,0.6290414866744187
AT_Hydro,2030,9,7,0.6290414866744187
AT_Hydro,2030,9,8,0.6290414866744187
AT_Hydro,2030,9,9,0.6290414866744187
AT_Hydro,2030,9,10,0.6290414866744187
AT_Hydro,2030,9,11,0.6290414866744187
AT_Hydro,2030,9,12,0.6290414866744187
AT_Hydro,2030,9,13,0.6290414866744187
AT_Hydro,2030,9,14,0.6290414866744187
AT_Hydro,2030,9,15,0.6290414866744187
AT_Hydro,2030,9,16,0.6290414866744187
AT_Hydro,2030,9,17,0.6290414866744187
AT_Hydro,2030,9,18,0.6290414866744187
AT_Hydro,2030,9,19,0.6290414866744187
AT_Hydro,2030,9,20,0.6290414866744187
AT_Hydro,2030,9,21,0.6290414866744187
AT_Hydro,2030,9,22,0.6290414866744187
AT_Hydro,2030,9,23,0.6290414866744187
AT_Hydro,2030,9,24,0.6290414866744187
AT_Hydro,2030,10,1,0.4508018638043479
AT_Hydro,2030,10,2,0.4508018638043479
AT_Hydro,2030,10,3,0.4508018638043479
AT_Hydro,2030,10,4,0.4508018638043479
AT_Hydro,2030,10,5,0.4508018638043479
AT_Hydro,2030,10,6,0.4508018638043479
AT_Hydro,2030,10,7,0.4508018638043479
AT_Hydro,2030,10,8,0.4508018638043479
AT_Hydro,2030,10,9,0.4508018638043479
AT_Hydro,2030,10,10,0.4508018638043479
AT_Hydro,2030,10,11,0.4508018638043479
AT_Hydro,2030,10,12,0.4508018638043479
AT_Hydro,2030,10,13,0.4508018638043479
AT_Hydro,2030,10,14,0.4508018638043479
AT_Hydro,2030,10,15,0.4508018638043479
AT_Hydro,2030,10,16,0.4508018638043479
AT_Hydro,2030,10,17,0.4508018638043479
AT_Hydro,2030,10,18,0.4508018638043479
AT_Hydro,2030,10,19,0.4508018638043479
AT_Hydro,2030,10,20,0.4508018638043479
AT_Hydro,2030,10,21,0.4508018638043479
AT_Hydro,2030,10,22,0.4508018638043479
AT_Hydro,2030,10,23,0.4508018638043479
AT_Hydro,2030,10,24,0.4508018638043479
AT_Hydro_Reservoir_Inflow,2030,1,1,0.2138488779433963
AT_Hydro_Reservoir_Inflow,2030,1,2,0.2138488779433963
AT_Hydro_Reservoir_Inflow,2030,1,3,0.2138488779433963
AT_Hydro_Reservoir_Inflow,2030,1,4,0.2138488779433963
AT_Hydro_Reservoir_Inflow,2030,1,5,0.2138488779433963
AT_Hydro_Reservoir_Inflow,2030,1,6,0.2138488779433963
AT_Hydro_Reservoir_Inflow,2030,1,7,0.2138488779433963
AT_Hydro_Reservoir_Inflow,2030,1,8,0.2138488779433963
AT_Hydro_Reservoir_Inflow,2030,1,9,0.2138488779433963
AT_Hydro_Reservoir_Inflow,2030,1,10,0.2138488779433963
AT_Hydro_Reservoir_Inflow,2030,1,11,0.2138488779433963
AT_Hydro_Reservoir_Inflow,2030,1,12,0.2138488779433963
AT_Hydro_Reservoir_Inflow,2030,1,13,0.2138488779433963
AT_Hydro_Reservoir_Inflow,2030,1,14,0.2138488779433963
AT_Hydro_Reservoir_Inflow,2030,1,15,0.2138488779433963
AT_Hydro_Reservoir_Inflow,2030,1,16,0.2138488779433963
AT_Hydro_Reservoir_Inflow,2030,1,17,0.2138488779433963
AT_Hydro_Reservoir_Inflow,2030,1,18,0.2138488779433963
AT_Hydro_Reservoir_Inflow,2030,1,19,0.2138488779433963
AT_Hydro_Reservoir_Inflow,2030,1,20,0.2138488779433963
AT_Hydro_Reservoir_Inflow,2030,1,21,0.2138488779433963
AT_Hydro_Reservoir_Inflow,2030,1,22,0.2138488779433963
AT_Hydro_Reservoir_Inflow,2030,1,23,0.2138488779433963
AT_Hydro_Reservoir_Inflow,2030,1,24,0.2138488779433963
AT_Hydro_Reservoir_Inflow,2030,2,1,0.0550235583333333
AT_Hydro_Reservoir_Inflow,2030,2,2,0.0550235583333333
AT_Hydro_Reservoir_Inflow,2030,2,3,0.0550235583333333
AT_Hydro_Reservoir_Inflow,2030,2,4,0.0550235583333333
AT_Hydro_Reservoir_Inflow,2030,2,5,0.0550235583333333
AT_Hydro_Reservoir_Inflow,2030,2,6,0.0550235583333333
AT_Hydro_Reservoir_Inflow,2030,2,7,0.0550235583333333
AT_Hydro_Reservoir_Inflow,2030,2,8,0.0550235583333333
AT_Hydro_Reservoir_Inflow,2030,2,9,0.0550235583333333
AT_Hydro_Reservoir_Inflow,2030,2,10,0.0550235583333333
AT_Hydro_Reservoir_Inflow,2030,2,11,0.0550235583333333
AT_Hydro_Reservoir_Inflow,2030,2,12,0.0550235583333333
AT_Hydro_Reservoir_Inflow,2030,2,13,0.0550235583333333
AT_Hydro_Reservoir_Inflow,2030,2,14,0.0550235583333333
AT_Hydro_Reservoir_Inflow,2030,2,15,0.0550235583333333
AT_Hydro_Reservoir_Inflow,2030,2,16,0.0550235583333333
AT_Hydro_Reservoir_Inflow,2030,2,17,0.0550235583333333
AT_Hydro_Reservoir_Inflow,2030,2,18,0.0550235583333333
AT_Hydro_Reservoir_Inflow,2030,2,19,0.0550235583333333
AT_Hydro_Reservoir_Inflow,2030,2,20,0.0550235583333333
AT_Hydro_Reservoir_Inflow,2030,2,21,0.0550235583333333
AT_Hydro_Reservoir_Inflow,2030,2,22,0.0550235583333333
AT_Hydro_Reservoir_Inflow,2030,2,23,0.0550235583333333
AT_Hydro_Reservoir_Inflow,2030,2,24,0.0550235583333333
AT_Hydro_Reservoir_Inflow,2030,3,1,0.039616340137931
AT_Hydro_Reservoir_Inflow,2030,3,2,0.039616340137931
AT_Hydro_Reservoir_Inflow,2030,3,3,0.039616340137931
AT_Hydro_Reservoir_Inflow,2030,3,4,0.039616340137931
AT_Hydro_Reservoir_Inflow,2030,3,5,0.039616340137931
AT_Hydro_Reservoir_Inflow,2030,3,6,0.039616340137931
AT_Hydro_Reservoir_Inflow,2030,3,7,0.039616340137931
AT_Hydro_Reservoir_Inflow,2030,3,8,0.039616340137931
AT_Hydro_Reservoir_Inflow,2030,3,9,0.039616340137931
AT_Hydro_Reservoir_Inflow,2030,3,10,0.039616340137931
AT_Hydro_Reservoir_Inflow,2030,3,11,0.039616340137931
AT_Hydro_Reservoir_Inflow,2030,3,12,0.039616340137931
AT_Hydro_Reservoir_Inflow,2030,3,13,0.039616340137931
AT_Hydro_Reservoir_Inflow,2030,3,14,0.039616340137931
AT_Hydro_Reservoir_Inflow,2030,3,15,0.039616340137931
AT_Hydro_Reservoir_Inflow,2030,3,16,0.039616340137931
AT_Hydro_Reservoir_Inflow,2030,3,17,0.039616340137931
