id,asset,year,rep_period,time_block_start,time_block_end,dual_balance_hub
1412,DK_Balance,2030,3,14,14,0.0
1413,DK_Balance,2030,3,15,15,0.0
1414,DK_Balance,2030,3,16,16,0.0
1415,DK_Balance,2030,3,17,17,0.0
1416,DK_Balance,2030,3,18,18,0.0
1417,DK_Balance,2030,3,19,19,0.0
1418,DK_Balance,2030,3,20,20,0.0
1419,DK_Balance,2030,3,21,21,0.0
1420,DK_Balance,2030,3,22,22,0.0
1421,DK_Balance,2030,3,23,23,0.0
1422,DK_Balance,2030,3,24,24,0.0
1423,DK_Balance,2030,4,1,1,0.0
1424,DK_Balance,2030,4,2,2,0.0
1425,DK_Balance,2030,4,3,3,0.0
1426,DK_Balance,2030,4,4,4,0.0
1427,DK_Balance,2030,4,5,5,0.0
1428,DK_Balance,2030,4,6,6,0.0
1429,DK_Balance,2030,4,7,7,0.4071
1430,DK_Balance,2030,4,8,8,0.4071
1431,DK_Balance,2030,4,9,9,0.40709999999999996
1432,DK_Balance,2030,4,10,10,0.4071
1433,DK_Balance,2030,4,11,11,0.4071
1434,DK_Balance,2030,4,12,12,0.40709999999999996
1435,DK_Balance,2030,4,13,13,0.4071
1436,DK_Balance,2030,4,14,14,0.4071
1437,DK_Balance,2030,4,15,15,0.4071
1438,DK_Balance,2030,4,16,16,0.4071
1439,DK_Balance,2030,4,17,17,0.4071
1440,DK_Balance,2030,4,18,18,0.4071000000000001
1441,DK_Balance,2030,4,19,19,0.24923696636599169
1442,DK_Balance,2030,4,20,20,0.0
1443,DK_Balance,2030,4,21,21,0.0
1444,DK_Balance,2030,4,22,22,0.0
1445,DK_Balance,2030,4,23,23,0.0
1446,DK_Balance,2030,4,24,24,0.0
1447,DK_Balance,2030,5,1,1,0.0
1448,DK_Balance,2030,5,2,2,0.0
1449,DK_Balance,2030,5,3,3,0.0
1450,DK_Balance,2030,5,4,4,0.0
1451,DK_Balance,2030,5,5,5,0.0
1452,DK_Balance,2030,5,6,6,0.0
1453,DK_Balance,2030,5,7,7,0.0
1454,DK_Balance,2030,5,8,8,0.0
1455,DK_Balance,2030,5,9,9,0.0
1456,DK_Balance,2030,5,10,10,0.0
1457,DK_Balance,2030,5,11,11,0.0
1458,DK_Balance,2030,5,12,12,0.0
1459,DK_Balance,2030,5,13,13,0.0
1460,DK_Balance,2030,5,14,14,0.0
1461,DK_Balance,2030,5,15,15,0.0
1462,DK_Balance,2030,5,16,16,0.0
1463,DK_Balance,2030,5,17,17,0.0
1464,DK_Balance,2030,5,18,18,0.0
1465,DK_Balance,2030,5,19,19,0.0
1466,DK_Balance,2030,5,20,20,0.0
1467,DK_Balance,2030,5,21,21,0.0
1468,DK_Balance,2030,5,22,22,0.0
1469,DK_Balance,2030,5,23,23,0.0
1470,DK_Balance,2030,5,24,24,0.0
1471,DK_Balance,2030,6,1,1,0.3186
1472,DK_Balance,2030,6,2,2,0.3186
1473,DK_Balance,2030,6,3,3,0.3186
1474,DK_Balance,2030,6,4,4,0.3186
1475,DK_Balance,2030,6,5,5,0.3186
1476,DK_Balance,2030,6,6,6,0.3186
1477,DK_Balance,2030,6,7,7,0.3186
1478,DK_Balance,2030,6,8,8,0.3186
1479,DK_Balance,2030,6,9,9,0.3186
1480,DK_Balance,2030,6,10,10,0.3186
1481,DK_Balance,2030,6,11,11,0.3186
1482,DK_Balance,2030,6,12,12,0.3186
1483,DK_Balance,2030,6,13,13,0.3186
1484,DK_Balance,2030,6,14,14,0.3186
1485,DK_Balance,2030,6,15,15,0.3186
1486,DK_Balance,2030,6,16,16,0.3186
1487,DK_Balance,2030,6,17,17,0.3186
1488,DK_Balance,2030,6,18,18,0.3186
1489,DK_Balance,2030,6,19,19,0.3186
1490,DK_Balance,2030,6,20,20,0.3186
1491,DK_Balance,2030,6,21,21,0.3186
1492,DK_Balance,2030,6,22,22,0.3186
1493,DK_Balance,2030,6,23,23,0.3186
1494,DK_Balance,2030,6,24,24,0.3186
1495,DK_Balance,2030,7,1,1,0.0
1496,DK_Balance,2030,7,2,2,0.0
1497,DK_Balance,2030,7,3,3,0.0
1498,DK_Balance,2030,7,4,4,0.0
1499,DK_Balance,2030,7,5,5,0.0
1500,DK_Balance,2030,7,6,6,0.0
1501,DK_Balance,2030,7,7,7,0.0
1502,DK_Balance,2030,7,8,8,0.0
1503,DK_Balance,2030,7,9,9,0.0
1504,DK_Balance,2030,7,10,10,0.6549
1505,DK_Balance,2030,7,11,11,0.08879999999999999
1506,DK_Balance,2030,7,12,12,1.221
1507,DK_Balance,2030,7,13,13,0.9594645380689861
1508,DK_Balance,2030,7,14,14,0.9594645380689861
1509,DK_Balance,2030,7,15,15,0.9594645380689861
1510,DK_Balance,2030,7,16,16,0.9594645380689861
1511,DK_Balance,2030,7,17,17,1.8869999999999998
1512,DK_Balance,2030,7,18,18,1.8869999999999998
1513,DK_Balance,2030,7,19,19,0.7305821249006671
1514,DK_Balance,2030,7,20,20,0.579217875099333
1515,DK_Balance,2030,7,21,21,0.6549
1516,DK_Balance,2030,7,22,22,0.6549
1517,DK_Balance,2030,7,23,23,0.0
1518,DK_Balance,2030,7,24,24,0.0
1519,DK_Balance,2030,8,1,1,0.0
1520,DK_Balance,2030,8,2,2,0.0
1521,DK_Balance,2030,8,3,3,0.0
1522,DK_Balance,2030,8,4,4,0.0
1523,DK_Balance,2030,8,5,5,0.0
1524,DK_Balance,2030,8,6,6,0.0
1525,DK_Balance,2030,8,7,7,0.0
1526,DK_Balance,2030,8,8,8,0.0
1527,DK_Balance,2030,8,9,9,0.0
1528,DK_Balance,2030,8,10,10,0.0
1529,DK_Balance,2030,8,11,11,0.0
1530,DK_Balance,2030,8,12,12,0.0
1531,DK_Balance,2030,8,13,13,0.0
1532,DK_Balance,2030,8,14,14,0.0
1533,DK_Balance,2030,8,15,15,0.0
1534,DK_Balance,2030,8,16,16,0.0
1535,DK_Balance,2030,8,17,17,0.0
1536,DK_Balance,2030,8,18,18,0.0
1537,DK_Balance,2030,8,19,19,0.0
1538,DK_Balance,2030,8,20,20,0.0
1539,DK_Balance,2030,8,21,21,0.0
1540,DK_Balance,2030,8,22,22,0.0
1541,DK_Balance,2030,8,23,23,0.0
1542,DK_Balance,2030,8,24,24,0.0
1543,DK_Balance,2030,9,1,1,0.0
1544,DK_Balance,2030,9,2,2,0.0
1545,DK_Balance,2030,9,3,3,0.0
1546,DK_Balance,2030,9,4,4,0.0
1547,DK_Balance,2030,9,5,5,0.0
1548,DK_Balance,2030,9,6,6,0.0
1549,DK_Balance,2030,9,7,7,0.0
1550,DK_Balance,2030,9,8,8,0.0
1551,DK_Balance,2030,9,9,9,0.0
1552,DK_Balance,2030,9,10,10,0.0
1553,DK_Balance,2030,9,11,11,0.0
1554,DK_Balance,2030,9,12,12,0.0
1555,DK_Balance,2030,9,13,13,0.0
1556,DK_Balance,2030,9,14,14,0.0
1557,DK_Balance,2030,9,15,15,0.0
1558,DK_Balance,2030,9,16,16,0.0
1559,DK_Balance,2030,9,17,17,0.0
1560,DK_Balance,2030,9,18,18,0.0
1561,DK_Balance,2030,9,19,19,0.0
1562,DK_Balance,2030,9,20,20,0.0
1563,DK_Balance,2030,9,21,21,0.0
1564,DK_Balance,2030,9,22,22,0.0
1565,DK_Balance,2030,9,23,23,0.0
1566,DK_Balance,2030,9,24,24,0.0
1567,DK_Balance,2030,10,1,1,0.8142
1568,DK_Balance,2030,10,2,2,0.8141999999999996
1569,DK_Balance,2030,10,3,3,1.1661000000000001
1570,DK_Balance,2030,10,4,4,1.1661
1571,DK_Balance,2030,10,5,5,1.5180000000000002
1572,DK_Balance,2030,10,6,6,1.5180000000000002
1573,DK_Balance,2030,10,7,7,1.518
1574,DK_Balance,2030,10,8,8,1.518
1575,DK_Balance,2030,10,9,9,1.932
1576,DK_Balance,2030,10,10,10,1.932
1577,DK_Balance,2030,10,11,11,2.3459999999999996
