id,asset,year,rep_period,time_block_start,time_block_end,dual_max_output_flows_limit_simple_method
116,AT_Hydro,2050,9,19,24,-5.099114338762262
117,AT_Hydro,2050,10,1,6,-58.65187499999999
118,AT_Hydro,2050,10,7,12,-53.82000000000002
119,AT_Hydro,2050,10,13,18,-53.82000000000002
120,AT_Hydro,2050,10,19,24,-62.03178351059456
121,AT_Hydro_Reservoir,2050,1,1,6,-0.0
122,AT_Hydro_Reservoir,2050,1,7,12,0.0
123,AT_Hydro_Reservoir,2050,1,13,18,0.0
124,AT_Hydro_Reservoir,2050,1,19,24,0.0
125,AT_Hydro_Reservoir,2050,2,1,6,0.0
126,AT_Hydro_Reservoir,2050,2,7,12,0.0
127,AT_Hydro_Reservoir,2050,2,13,18,0.0
128,AT_Hydro_Reservoir,2050,2,19,24,0.0
129,AT_Hydro_Reservoir,2050,3,1,6,0.0
130,AT_Hydro_Reservoir,2050,3,7,12,0.0
131,AT_Hydro_Reservoir,2050,3,13,18,0.0
132,AT_Hydro_Reservoir,2050,3,19,24,0.0
133,AT_Hydro_Reservoir,2050,4,1,6,0.0
134,AT_Hydro_Reservoir,2050,4,7,12,0.0
135,AT_Hydro_Reservoir,2050,4,13,18,0.0
136,AT_Hydro_Reservoir,2050,4,19,24,0.0
137,AT_Hydro_Reservoir,2050,5,1,6,0.0
138,AT_Hydro_Reservoir,2050,5,7,12,0.0
139,AT_Hydro_Reservoir,2050,5,13,18,0.0
140,AT_Hydro_Reservoir,2050,5,19,24,0.0
141,AT_Hydro_Reservoir,2050,6,1,6,-0.0
142,AT_Hydro_Reservoir,2050,6,7,12,0.0
143,AT_Hydro_Reservoir,2050,6,13,18,0.0
144,AT_Hydro_Reservoir,2050,6,19,24,0.0
145,AT_Hydro_Reservoir,2050,7,1,6,0.0
146,AT_Hydro_Reservoir,2050,7,7,12,0.0
147,AT_Hydro_Reservoir,2050,7,13,18,0.0
148,AT_Hydro_Reservoir,2050,7,19,24,0.0
149,AT_Hydro_Reservoir,2050,8,1,6,0.0
150,AT_Hydro_Reservoir,2050,8,7,12,0.0
151,AT_Hydro_Reservoir,2050,8,13,18,0.0
152,AT_Hydro_Reservoir,2050,8,19,24,0.0
153,AT_Hydro_Reservoir,2050,9,1,6,0.0
154,AT_Hydro_Reservoir,2050,9,7,12,0.0
155,AT_Hydro_Reservoir,2050,9,13,18,0.0
156,AT_Hydro_Reservoir,2050,9,19,24,0.0
157,AT_Hydro_Reservoir,2050,10,1,6,0.0
158,AT_Hydro_Reservoir,2050,10,7,12,0.0
159,AT_Hydro_Reservoir,2050,10,13,18,0.0
160,AT_Hydro_Reservoir,2050,10,19,24,-3.3517835105945455
161,AT_Pump_Hydro_Closed,2050,1,1,6,-0.0
162,AT_Pump_Hydro_Closed,2050,1,7,12,0.0
163,AT_Pump_Hydro_Closed,2050,1,13,18,0.0
164,AT_Pump_Hydro_Closed,2050,1,19,24,0.0
165,AT_Pump_Hydro_Closed,2050,2,1,6,0.0
166,AT_Pump_Hydro_Closed,2050,2,7,12,0.0
167,AT_Pump_Hydro_Closed,2050,2,13,18,0.0
168,AT_Pump_Hydro_Closed,2050,2,19,24,0.0
169,AT_Pump_Hydro_Closed,2050,3,1,6,0.0
170,AT_Pump_Hydro_Closed,2050,3,7,12,0.0
171,AT_Pump_Hydro_Closed,2050,3,13,18,0.0
172,AT_Pump_Hydro_Closed,2050,3,19,24,0.0
173,AT_Pump_Hydro_Closed,2050,4,1,6,0.0
174,AT_Pump_Hydro_Closed,2050,4,7,12,0.0
175,AT_Pump_Hydro_Closed,2050,4,13,18,0.0
176,AT_Pump_Hydro_Closed,2050,4,19,24,0.0
177,AT_Pump_Hydro_Closed,2050,5,1,6,0.0
178,AT_Pump_Hydro_Closed,2050,5,7,12,0.0
179,AT_Pump_Hydro_Closed,2050,5,13,18,0.0
180,AT_Pump_Hydro_Closed,2050,5,19,24,0.0
181,AT_Pump_Hydro_Closed,2050,6,1,6,-0.0
182,AT_Pump_Hydro_Closed,2050,6,7,12,0.0
183,AT_Pump_Hydro_Closed,2050,6,13,18,0.0
184,AT_Pump_Hydro_Closed,2050,6,19,24,0.0
185,AT_Pump_Hydro_Closed,2050,7,1,6,0.0
186,AT_Pump_Hydro_Closed,2050,7,7,12,0.0
187,AT_Pump_Hydro_Closed,2050,7,13,18,0.0
188,AT_Pump_Hydro_Closed,2050,7,19,24,-3.552713678800501e-14
189,AT_Pump_Hydro_Closed,2050,8,1,6,0.0
190,AT_Pump_Hydro_Closed,2050,8,7,12,0.0
191,AT_Pump_Hydro_Closed,2050,8,13,18,0.0
192,AT_Pump_Hydro_Closed,2050,8,19,24,0.0
193,AT_Pump_Hydro_Closed,2050,9,1,6,-0.0
194,AT_Pump_Hydro_Closed,2050,9,7,12,0.0
195,AT_Pump_Hydro_Closed,2050,9,13,18,0.0
196,AT_Pump_Hydro_Closed,2050,9,19,24,0.0
197,AT_Pump_Hydro_Closed,2050,10,1,6,0.0
198,AT_Pump_Hydro_Closed,2050,10,7,12,0.0
199,AT_Pump_Hydro_Closed,2050,10,13,18,0.0
200,AT_Pump_Hydro_Closed,2050,10,19,24,0.0
201,AT_Solar,2050,1,1,6,-62.01000000000002
202,AT_Solar,2050,1,7,12,-0.0
203,AT_Solar,2050,1,13,18,-0.0
204,AT_Solar,2050,1,19,24,-62.01000000000002
205,AT_Solar,2050,2,1,6,0.0
206,AT_Solar,2050,2,7,12,-0.0
207,AT_Solar,2050,2,13,18,-0.0
208,AT_Solar,2050,2,19,24,-0.0
209,AT_Solar,2050,3,1,6,-33.93000000000001
210,AT_Solar,2050,3,7,12,-33.93000000000001
211,AT_Solar,2050,3,13,18,-30.420000000000016
212,AT_Solar,2050,3,19,24,-33.93000000000001
213,AT_Solar,2050,4,1,6,0.0
214,AT_Solar,2050,4,7,12,-0.0
215,AT_Solar,2050,4,13,18,-0.0
216,AT_Solar,2050,4,19,24,-0.0
217,AT_Solar,2050,5,1,6,0.0
218,AT_Solar,2050,5,7,12,-0.0
219,AT_Solar,2050,5,13,18,-0.0
220,AT_Solar,2050,5,19,24,-0.0
221,AT_Solar,2050,6,1,6,-21.060000000000006
222,AT_Solar,2050,6,7,12,-0.0
223,AT_Solar,2050,6,13,18,-0.0
224,AT_Solar,2050,6,19,24,-21.06000000000001
225,AT_Solar,2050,7,1,6,-43.289999999999964
226,AT_Solar,2050,7,7,12,-15.318000000000001
227,AT_Solar,2050,7,13,18,-8.501456678905296
228,AT_Solar,2050,7,19,24,-43.29000000000001
229,AT_Solar,2050,8,1,6,-0.0
230,AT_Solar,2050,8,7,12,-0.0
231,AT_Solar,2050,8,13,18,-0.0
232,AT_Solar,2050,8,19,24,-0.0
233,AT_Solar,2050,9,1,6,-5.099114338762262
234,AT_Solar,2050,9,7,12,-0.0
235,AT_Solar,2050,9,13,18,-0.0
236,AT_Solar,2050,9,19,24,-5.099114338762262
237,AT_Solar,2050,10,1,6,-58.65187499999999
238,AT_Solar,2050,10,7,12,-53.82000000000002
239,AT_Solar,2050,10,13,18,-53.82000000000002
240,AT_Solar,2050,10,19,24,-62.03178351059456
241,AT_electrolyzer,2050,1,1,6,0.0
242,AT_electrolyzer,2050,1,7,12,0.0
243,AT_electrolyzer,2050,1,13,18,0.0
244,AT_electrolyzer,2050,1,19,24,0.0
245,AT_electrolyzer,2050,2,1,6,-0.0
246,AT_electrolyzer,2050,2,7,12,-0.0
247,AT_electrolyzer,2050,2,13,18,-0.0
248,AT_electrolyzer,2050,2,19,24,0.0
249,AT_electrolyzer,2050,3,1,6,0.0
250,AT_electrolyzer,2050,3,7,12,0.0
251,AT_electrolyzer,2050,3,13,18,0.0
252,AT_electrolyzer,2050,3,19,24,0.0
253,AT_electrolyzer,2050,4,1,6,0.0
254,AT_electrolyzer,2050,4,7,12,0.0
255,AT_electrolyzer,2050,4,13,18,0.0
256,AT_electrolyzer,2050,4,19,24,0.0
257,AT_electrolyzer,2050,5,1,6,0.0
258,AT_electrolyzer,2050,5,7,12,-0.0
259,AT_electrolyzer,2050,5,13,18,-0.0
260,AT_electrolyzer,2050,5,19,24,0.0
261,AT_electrolyzer,2050,6,1,6,0.0
262,AT_electrolyzer,2050,6,7,12,0.0
263,AT_electrolyzer,2050,6,13,18,-0.0
264,AT_electrolyzer,2050,6,19,24,0.0
265,AT_electrolyzer,2050,7,1,6,0.0
266,AT_electrolyzer,2050,7,7,12,0.0
267,AT_electrolyzer,2050,7,13,18,0.0
268,AT_electrolyzer,2050,7,19,24,0.0
269,AT_electrolyzer,2050,8,1,6,0.0
270,AT_electrolyzer,2050,8,7,12,-0.0
271,AT_electrolyzer,2050,8,13,18,-0.0
272,AT_electrolyzer,2050,8,19,24,0.0
273,AT_electrolyzer,2050,9,1,6,0.0
274,AT_electrolyzer,2050,9,7,12,-0.0
275,AT_electrolyzer,2050,9,13,18,-0.0
276,AT_electrolyzer,2050,9,19,24,0.0
277,AT_electrolyzer,2050,10,1,6,0.0
278,AT_electrolyzer,2050,10,7,12,0.0
279,AT_electrolyzer,2050,10,13,18,0.0
280,AT_electrolyzer,2050,10,19,24,0.0
281,BE_Battery,2050,1,1,6,0.0
282,BE_Battery,2050,1,7,12,0.0
283,BE_Battery,2050,1,13,18,0.0
284,BE_Battery,2050,1,19,24,0.0
285,BE_Battery,2050,2,1,6,0.0
286,BE_Battery,2050,2,7,12,0.0
287,BE_Battery,2050,2,13,18,0.0
288,BE_Battery,2050,2,19,24,0.0
289,BE_Battery,2050,3,1,6,0.0
290,BE_Battery,2050,3,7,12,0.0
291,BE_Battery,2050,3,13,18,0.0
292,BE_Battery,2050,3,19,24,0.0
293,BE_Battery,2050,4,1,6,0.0
294,BE_Battery,2050,4,7,12,0.0
295,BE_Battery,2050,4,13,18,0.0
296,BE_Battery,2050,4,19,24,0.0
297,BE_Battery,2050,5,1,6,0.0
298,BE_Battery,2050,5,7,12,0.0
299,BE_Battery,2050,5,13,18,0.0
300,BE_Battery,2050,5,19,24,0.0
301,BE_Battery,2050,6,1,6,0.0
302,BE_Battery,2050,6,7,12,0.0
303,BE_Battery,2050,6,13,18,0.0
304,BE_Battery,2050,6,19,24,0.0
305,BE_Battery,2050,7,1,6,0.0
306,BE_Battery,2050,7,7,12,0.0
307,BE_Battery,2050,7,13,18,0.0
308,BE_Battery,2050,7,19,24,0.0
309,BE_Battery,2050,8,1,6,0.0
310,BE_Battery,2050,8,7,12,0.0
311,BE_Battery,2050,8,13,18,0.0
312,BE_Battery,2050,8,19,24,0.0
313,BE_Battery,2050,9,1,6,0.0
314,BE_Battery,2050,9,7,12,0.0
315,BE_Battery,2050,9,13,18,0.0
316,BE_Battery,2050,9,19,24,0.0
317,BE_Battery,2050,10,1,6,0.0
318,BE_Battery,2050,10,7,12,0.0
319,BE_Battery,2050,10,13,18,0.0
320,BE_Battery,2050,10,19,24,0.0
321,BE_E_ENS,2050,1,1,6,0.0
322,BE_E_ENS,2050,1,7,12,0.0
323,BE_E_ENS,2050,1,13,18,0.0
324,BE_E_ENS,2050,1,19,24,0.0
325,BE_E_ENS,2050,2,1,6,0.0
326,BE_E_ENS,2050,2,7,12,0.0
327,BE_E_ENS,2050,2,13,18,0.0
328,BE_E_ENS,2050,2,19,24,0.0
329,BE_E_ENS,2050,3,1,6,0.0
330,BE_E_ENS,2050,3,7,12,0.0
331,BE_E_ENS,2050,3,13,18,0.0
332,BE_E_ENS,2050,3,19,24,0.0
333,BE_E_ENS,2050,4,1,6,0.0
334,BE_E_ENS,2050,4,7,12,0.0
335,BE_E_ENS,2050,4,13,18,0.0
336,BE_E_ENS,2050,4,19,24,0.0
337,BE_E_ENS,2050,5,1,6,0.0
338,BE_E_ENS,2050,5,7,12,0.0
339,BE_E_ENS,2050,5,13,18,0.0
340,BE_E_ENS,2050,5,19,24,0.0
341,BE_E_ENS,2050,6,1,6,0.0
342,BE_E_ENS,2050,6,7,12,0.0
343,BE_E_ENS,2050,6,13,18,0.0
344,BE_E_ENS,2050,6,19,24,0.0
345,BE_E_ENS,2050,7,1,6,0.0
346,BE_E_ENS,2050,7,7,12,-407.75510204081615
347,BE_E_ENS,2050,7,13,18,0.0
348,BE_E_ENS,2050,7,19,24,-0.0
349,BE_E_ENS,2050,8,1,6,0.0
350,BE_E_ENS,2050,8,7,12,0.0
351,BE_E_ENS,2050,8,13,18,0.0
352,BE_E_ENS,2050,8,19,24,0.0
353,BE_E_ENS,2050,9,1,6,0.0
354,BE_E_ENS,2050,9,7,12,0.0
355,BE_E_ENS,2050,9,13,18,0.0
356,BE_E_ENS,2050,9,19,24,0.0
357,BE_E_ENS,2050,10,1,6,0.0
358,BE_E_ENS,2050,10,7,12,0.0
359,BE_E_ENS,2050,10,13,18,0.0
360,BE_E_ENS,2050,10,19,24,-0.0
361,BE_Hydro,2050,1,1,6,-1908.0
362,BE_Hydro,2050,1,7,12,-1908.0
363,BE_Hydro,2050,1,13,18,-0.0
364,BE_Hydro,2050,1,19,24,-1908.0
365,BE_Hydro,2050,2,1,6,-0.0
366,BE_Hydro,2050,2,7,12,-0.0
367,BE_Hydro,2050,2,13,18,-0.0
368,BE_Hydro,2050,2,19,24,-38.61000000000001
369,BE_Hydro,2050,3,1,6,-0.0
370,BE_Hydro,2050,3,7,12,-0.0
371,BE_Hydro,2050,3,13,18,-0.0
372,BE_Hydro,2050,3,19,24,-0.0
373,BE_Hydro,2050,4,1,6,-0.0
374,BE_Hydro,2050,4,7,12,-0.0
375,BE_Hydro,2050,4,13,18,-0.0
376,BE_Hydro,2050,4,19,24,-0.0
377,BE_Hydro,2050,5,1,6,-0.0
378,BE_Hydro,2050,5,7,12,-0.0
379,BE_Hydro,2050,5,13,18,-0.0
380,BE_Hydro,2050,5,19,24,-0.0
381,BE_Hydro,2050,6,1,6,-648.0
382,BE_Hydro,2050,6,7,12,-21.060000000000002
383,BE_Hydro,2050,6,13,18,-0.0
384,BE_Hydro,2050,6,19,24,-648.0
385,BE_Hydro,2050,7,1,6,-1332.0
386,BE_Hydro,2050,7,7,12,-1739.7551020408162
387,BE_Hydro,2050,7,13,18,-43.29000000000001
388,BE_Hydro,2050,7,19,24,-1332.0
389,BE_Hydro,2050,8,1,6,-0.0
390,BE_Hydro,2050,8,7,12,-0.0
391,BE_Hydro,2050,8,13,18,-0.0
392,BE_Hydro,2050,8,19,24,-0.0
393,BE_Hydro,2050,9,1,6,-0.0
394,BE_Hydro,2050,9,7,12,-0.0
