id,asset,milestone_year,investment_integer_storage_energy,capacity_storage_energy,investment_limit_storage_energy,solution
1,NL_Battery,2030,false,10.0,,0.0
2,BE_Battery,2030,false,10.0,,7.070974328594275
3,DE_Battery,2030,false,10.0,,472.1414404687286
4,FR_Battery,2030,false,10.0,,311.64682541062393
5,LU_Battery,2030,false,10.0,,60.84245956049563
6,CH_Battery,2030,false,10.0,,130.7908534254905
7,UK_Battery,2030,false,10.0,,319.43106080892466
8,DK_Battery,2030,false,10.0,,0.0
9,NO_Battery,2030,false,10.0,,0.0
10,IE_Battery,2030,false,10.0,,0.0
11,SE_Battery,2030,false,10.0,,16.425144645546627
12,AT_Battery,2030,false,10.0,,44.050629894083976
13,CZ_Battery,2030,false,10.0,,55.98408049537447
14,PL_Battery,2030,false,10.0,,46.097577428326986
15,ES_Battery,2030,false,10.0,,416.4267640769525
16,IT_Battery,2030,false,10.0,,867.6018810286278
17,LT_Battery,2030,false,10.0,,94.46081142310504
18,FI_Battery,2030,false,10.0,,52.920773835412284
19,SI_Battery,2030,false,10.0,,41.18493923672595
20,HU_Battery,2030,false,10.0,,0.0
21,SK_Battery,2030,false,10.0,,27.52710030403391
22,PT_Battery,2030,false,10.0,,75.5623442053514
23,HR_Battery,2030,false,10.0,,30.758612853548005
24,RO_Battery,2030,false,10.0,,0.0
25,GR_Battery,2030,false,10.0,,17.89170303738287
26,LV_Battery,2030,false,10.0,,0.0
27,EE_Battery,2030,false,10.0,,21.548594259193877
28,MT_Battery,2030,false,10.0,,268.1581385460069
29,CY_Battery,2030,false,10.0,,50.71792504950079
30,BG_Battery,2030,false,10.0,,101.1144844314703
