id,asset,milestone_year,investment_integer_storage_energy,capacity_storage_energy,investment_limit_storage_energy,solution
1,NL_Battery,2030,false,10.0,,0.0
2,BE_Battery,2030,false,10.0,,36.39558452012352
3,DE_Battery,2030,false,10.0,,406.33734068658157
4,FR_Battery,2030,false,10.0,,293.8747878218186
5,LU_Battery,2030,false,10.0,,47.649283837548275
6,CH_Battery,2030,false,10.0,,68.79199847063629
7,UK_Battery,2030,false,10.0,,314.6721246664909
8,DK_Battery,2030,false,10.0,,0.0
9,NO_Battery,2030,false,10.0,,0.0
10,IE_Battery,2030,false,10.0,,0.0
11,SE_Battery,2030,false,10.0,,32.16479076852784
12,AT_Battery,2030,false,10.0,,0.0
13,CZ_Battery,2030,false,10.0,,57.40420566867924
14,PL_Battery,2030,false,10.0,,21.32139334166368
15,ES_Battery,2030,false,10.0,,313.8190193235554
16,IT_Battery,2030,false,10.0,,540.8928791475486
17,LT_Battery,2030,false,10.0,,4.035447764893975
18,FI_Battery,2030,false,10.0,,48.16788587115248
19,SI_Battery,2030,false,10.0,,0.0
20,HU_Battery,2030,false,10.0,,17.37521275022225
21,SK_Battery,2030,false,10.0,,0.0
22,PT_Battery,2030,false,10.0,,70.38516604143126
23,HR_Battery,2030,false,10.0,,30.60069695718503
24,RO_Battery,2030,false,10.0,,18.285110778015678
25,GR_Battery,2030,false,10.0,,11.432538563751553
26,LV_Battery,2030,false,10.0,,0.0
27,EE_Battery,2030,false,10.0,,88.19113538866668
28,MT_Battery,2030,false,10.0,,236.96631945461996
29,CY_Battery,2030,false,10.0,,1.774090728824285
30,BG_Battery,2030,false,10.0,,0.0
