id,asset,year,rep_period,time_block_start,time_block_end,solution
2914,PT_Battery,2050,3,19,20,0.0
2915,PT_Battery,2050,3,21,22,0.0
2916,PT_Battery,2050,3,23,24,0.0
2917,PT_Battery,2050,4,1,2,0.0
2918,PT_Battery,2050,4,3,4,0.0
2919,PT_Battery,2050,4,5,6,0.0
2920,PT_Battery,2050,4,7,8,0.0
2921,PT_Battery,2050,4,9,10,0.0
2922,PT_Battery,2050,4,11,12,0.0
2923,PT_Battery,2050,4,13,14,0.0
2924,PT_Battery,2050,4,15,16,0.0
2925,PT_Battery,2050,4,17,18,501.4646107739154
2926,PT_Battery,2050,4,19,20,0.0
2927,PT_Battery,2050,4,21,22,0.0
2928,PT_Battery,2050,4,23,24,0.0
2929,PT_Battery,2050,5,1,2,0.0
2930,PT_Battery,2050,5,3,4,353.2018096108477
2931,PT_Battery,2050,5,5,6,353.2018096108477
2932,PT_Battery,2050,5,7,8,353.2018096108477
2933,PT_Battery,2050,5,9,10,0.0
2934,PT_Battery,2050,5,11,12,0.0
2935,PT_Battery,2050,5,13,14,0.0
2936,PT_Battery,2050,5,15,16,895.4618190246911
2937,PT_Battery,2050,5,17,18,895.4618190246911
2938,PT_Battery,2050,5,19,20,428.11643646246375
2939,PT_Battery,2050,5,21,22,0.0
2940,PT_Battery,2050,5,23,24,0.0
2941,PT_Battery,2050,6,1,2,0.0
2942,PT_Battery,2050,6,3,4,0.0
2943,PT_Battery,2050,6,5,6,0.0
2944,PT_Battery,2050,6,7,8,0.0
2945,PT_Battery,2050,6,9,10,0.0
2946,PT_Battery,2050,6,11,12,0.0
2947,PT_Battery,2050,6,13,14,0.0
2948,PT_Battery,2050,6,15,16,0.0
2949,PT_Battery,2050,6,17,18,0.0
2950,PT_Battery,2050,6,19,20,0.0
2951,PT_Battery,2050,6,21,22,0.0
2952,PT_Battery,2050,6,23,24,0.0
2953,PT_Battery,2050,7,1,2,188.77123489102996
2954,PT_Battery,2050,7,3,4,188.77123489102996
2955,PT_Battery,2050,7,5,6,0.0
2956,PT_Battery,2050,7,7,8,0.0
2957,PT_Battery,2050,7,9,10,0.0
2958,PT_Battery,2050,7,11,12,0.0
2959,PT_Battery,2050,7,13,14,0.0
2960,PT_Battery,2050,7,15,16,895.4618190246911
2961,PT_Battery,2050,7,17,18,840.1564677080569
2962,PT_Battery,2050,7,19,20,224.20839067827
2963,PT_Battery,2050,7,21,22,670.630318789461
2964,PT_Battery,2050,7,23,24,0.0
2965,PT_Battery,2050,8,1,2,895.4618190246911
2966,PT_Battery,2050,8,3,4,0.0
2967,PT_Battery,2050,8,5,6,0.0
2968,PT_Battery,2050,8,7,8,0.0
2969,PT_Battery,2050,8,9,10,0.0
2970,PT_Battery,2050,8,11,12,0.0
2971,PT_Battery,2050,8,13,14,0.0
2972,PT_Battery,2050,8,15,16,466.07042075999925
2973,PT_Battery,2050,8,17,18,895.4618190246911
2974,PT_Battery,2050,8,19,20,554.3266154970752
2975,PT_Battery,2050,8,21,22,761.7637664868398
2976,PT_Battery,2050,8,23,24,0.0
2977,PT_Battery,2050,9,1,2,895.4618190246911
2978,PT_Battery,2050,9,3,4,895.4618190246911
2979,PT_Battery,2050,9,5,6,208.91349555847046
2980,PT_Battery,2050,9,7,8,202.5456749211644
