id,asset,year,rep_period,time_block_start,time_block_end,dual_min_output_flow_with_unit_commitment
64,BE_OCGT,2050,1,13,16,0.0
65,BE_OCGT,2050,1,17,20,0.0
66,BE_OCGT,2050,1,21,24,0.0
67,BE_OCGT,2050,2,1,4,0.0
68,BE_OCGT,2050,2,5,8,0.0
69,BE_OCGT,2050,2,9,12,0.0
70,BE_OCGT,2050,2,13,16,0.0
71,BE_OCGT,2050,2,17,20,0.0
72,BE_OCGT,2050,2,21,24,0.0
73,BE_OCGT,2050,3,1,4,0.0
74,BE_OCGT,2050,3,5,8,0.0
75,BE_OCGT,2050,3,9,12,0.0
76,BE_OCGT,2050,3,13,16,0.0
77,BE_OCGT,2050,3,17,20,0.0
78,BE_OCGT,2050,3,21,24,0.0
79,BE_OCGT,2050,4,1,4,0.0
80,BE_OCGT,2050,4,5,8,0.0
81,BE_OCGT,2050,4,9,12,0.0
82,BE_OCGT,2050,4,13,16,0.0
83,BE_OCGT,2050,4,17,20,0.0
84,BE_OCGT,2050,4,21,24,0.0
85,BE_OCGT,2050,5,1,4,0.0
86,BE_OCGT,2050,5,5,8,0.0
87,BE_OCGT,2050,5,9,12,0.0
88,BE_OCGT,2050,5,13,16,0.0
89,BE_OCGT,2050,5,17,20,0.0
90,BE_OCGT,2050,5,21,24,0.0
91,BE_OCGT,2050,6,1,4,0.0
92,BE_OCGT,2050,6,5,8,0.0
93,BE_OCGT,2050,6,9,12,0.0
94,BE_OCGT,2050,6,13,16,0.0
95,BE_OCGT,2050,6,17,20,0.0
96,BE_OCGT,2050,6,21,24,0.0
97,BE_OCGT,2050,7,1,4,0.0
98,BE_OCGT,2050,7,5,8,0.0
99,BE_OCGT,2050,7,9,12,0.0
100,BE_OCGT,2050,7,13,16,0.0
101,BE_OCGT,2050,7,17,20,0.0
102,BE_OCGT,2050,7,21,24,0.0
103,BE_OCGT,2050,8,1,4,0.0
104,BE_OCGT,2050,8,5,8,0.0
105,BE_OCGT,2050,8,9,12,0.0
106,BE_OCGT,2050,8,13,16,0.0
107,BE_OCGT,2050,8,17,20,0.0
108,BE_OCGT,2050,8,21,24,0.0
109,BE_OCGT,2050,9,1,4,0.0
110,BE_OCGT,2050,9,5,8,0.0
111,BE_OCGT,2050,9,9,12,0.0
112,BE_OCGT,2050,9,13,16,0.0
113,BE_OCGT,2050,9,17,20,0.0
114,BE_OCGT,2050,9,21,24,0.0
115,BE_OCGT,2050,10,1,4,0.0
116,BE_OCGT,2050,10,5,8,0.0
117,BE_OCGT,2050,10,9,12,0.0
118,BE_OCGT,2050,10,13,16,0.0
119,BE_OCGT,2050,10,17,20,0.0
120,BE_OCGT,2050,10,21,24,0.0
121,BG_Coal,2050,1,1,4,0.0
122,BG_Coal,2050,1,5,8,0.0
123,BG_Coal,2050,1,9,12,0.0
124,BG_Coal,2050,1,13,16,0.0
125,BG_Coal,2050,1,17,20,0.0
126,BG_Coal,2050,1,21,24,0.0
127,BG_Coal,2050,2,1,4,0.0
128,BG_Coal,2050,2,5,8,0.0
129,BG_Coal,2050,2,9,12,0.0
130,BG_Coal,2050,2,13,16,0.0
131,BG_Coal,2050,2,17,20,0.0
132,BG_Coal,2050,2,21,24,0.0
133,BG_Coal,2050,3,1,4,0.0
134,BG_Coal,2050,3,5,8,0.0
135,BG_Coal,2050,3,9,12,0.0
136,BG_Coal,2050,3,13,16,0.0
137,BG_Coal,2050,3,17,20,0.0
138,BG_Coal,2050,3,21,24,0.0
139,BG_Coal,2050,4,1,4,0.0
140,BG_Coal,2050,4,5,8,0.0
141,BG_Coal,2050,4,9,12,0.0
142,BG_Coal,2050,4,13,16,0.0
143,BG_Coal,2050,4,17,20,0.0
144,BG_Coal,2050,4,21,24,0.0
145,BG_Coal,2050,5,1,4,0.0
146,BG_Coal,2050,5,5,8,0.0
147,BG_Coal,2050,5,9,12,0.0
148,BG_Coal,2050,5,13,16,0.0
149,BG_Coal,2050,5,17,20,0.0
150,BG_Coal,2050,5,21,24,0.0
151,BG_Coal,2050,6,1,4,0.0
152,BG_Coal,2050,6,5,8,0.0
153,BG_Coal,2050,6,9,12,0.0
154,BG_Coal,2050,6,13,16,0.0
155,BG_Coal,2050,6,17,20,0.0
156,BG_Coal,2050,6,21,24,0.0
157,BG_Coal,2050,7,1,4,0.0
158,BG_Coal,2050,7,5,8,0.0
159,BG_Coal,2050,7,9,12,0.0
160,BG_Coal,2050,7,13,16,0.0
161,BG_Coal,2050,7,17,20,0.0
162,BG_Coal,2050,7,21,24,0.0
163,BG_Coal,2050,8,1,4,0.0
164,BG_Coal,2050,8,5,8,0.0
165,BG_Coal,2050,8,9,12,0.0
166,BG_Coal,2050,8,13,16,0.0
167,BG_Coal,2050,8,17,20,0.0
168,BG_Coal,2050,8,21,24,0.0
169,BG_Coal,2050,9,1,4,0.0
170,BG_Coal,2050,9,5,8,0.0
171,BG_Coal,2050,9,9,12,0.0
172,BG_Coal,2050,9,13,16,0.0
173,BG_Coal,2050,9,17,20,0.0
174,BG_Coal,2050,9,21,24,0.0
175,BG_Coal,2050,10,1,4,0.0
176,BG_Coal,2050,10,5,8,0.0
177,BG_Coal,2050,10,9,12,0.0
178,BG_Coal,2050,10,13,16,0.0
179,BG_Coal,2050,10,17,20,0.0
180,BG_Coal,2050,10,21,24,0.0
181,BG_Gas,2050,1,1,4,0.0
182,BG_Gas,2050,1,5,8,0.0
183,BG_Gas,2050,1,9,12,0.0
184,BG_Gas,2050,1,13,16,0.0
185,BG_Gas,2050,1,17,20,0.0
186,BG_Gas,2050,1,21,24,0.0
187,BG_Gas,2050,2,1,4,0.0
188,BG_Gas,2050,2,5,8,0.0
189,BG_Gas,2050,2,9,12,0.0
190,BG_Gas,2050,2,13,16,0.0
191,BG_Gas,2050,2,17,20,0.0
192,BG_Gas,2050,2,21,24,0.0
193,BG_Gas,2050,3,1,4,0.0
194,BG_Gas,2050,3,5,8,0.0
195,BG_Gas,2050,3,9,12,0.0
196,BG_Gas,2050,3,13,16,0.0
197,BG_Gas,2050,3,17,20,0.0
198,BG_Gas,2050,3,21,24,0.0
199,BG_Gas,2050,4,1,4,0.0
200,BG_Gas,2050,4,5,8,0.0
201,BG_Gas,2050,4,9,12,0.0
202,BG_Gas,2050,4,13,16,0.0
203,BG_Gas,2050,4,17,20,0.0
204,BG_Gas,2050,4,21,24,0.0
205,BG_Gas,2050,5,1,4,0.0
206,BG_Gas,2050,5,5,8,0.0
207,BG_Gas,2050,5,9,12,0.0
208,BG_Gas,2050,5,13,16,0.0
209,BG_Gas,2050,5,17,20,0.0
210,BG_Gas,2050,5,21,24,0.0
211,BG_Gas,2050,6,1,4,0.0
212,BG_Gas,2050,6,5,8,0.0
213,BG_Gas,2050,6,9,12,0.0
214,BG_Gas,2050,6,13,16,0.0
215,BG_Gas,2050,6,17,20,0.0
216,BG_Gas,2050,6,21,24,0.0
217,BG_Gas,2050,7,1,4,0.0
218,BG_Gas,2050,7,5,8,0.0
219,BG_Gas,2050,7,9,12,0.0
220,BG_Gas,2050,7,13,16,0.0
221,BG_Gas,2050,7,17,20,0.0
222,BG_Gas,2050,7,21,24,0.0
223,BG_Gas,2050,8,1,4,0.0
224,BG_Gas,2050,8,5,8,0.0
225,BG_Gas,2050,8,9,12,0.0
226,BG_Gas,2050,8,13,16,0.0
227,BG_Gas,2050,8,17,20,0.0
228,BG_Gas,2050,8,21,24,0.0
229,BG_Gas,2050,9,1,4,0.0
230,BG_Gas,2050,9,5,8,0.0
231,BG_Gas,2050,9,9,12,0.0
232,BG_Gas,2050,9,13,16,0.0
233,BG_Gas,2050,9,17,20,0.0
234,BG_Gas,2050,9,21,24,0.0
235,BG_Gas,2050,10,1,4,0.0
236,BG_Gas,2050,10,5,8,0.0
237,BG_Gas,2050,10,9,12,0.0
238,BG_Gas,2050,10,13,16,0.0
239,BG_Gas,2050,10,17,20,0.0
240,BG_Gas,2050,10,21,24,0.0
241,BG_Nuclear,2050,1,1,4,0.0
242,BG_Nuclear,2050,1,5,8,0.0
243,BG_Nuclear,2050,1,9,12,0.0
244,BG_Nuclear,2050,1,13,16,0.0
245,BG_Nuclear,2050,1,17,20,0.0
246,BG_Nuclear,2050,1,21,24,0.0
247,BG_Nuclear,2050,2,1,4,0.0
248,BG_Nuclear,2050,2,5,8,0.0
249,BE_Gas,2050,1,1,4,0.0
250,BE_Gas,2050,1,5,8,0.0
251,BE_Gas,2050,1,9,12,0.0
252,BE_Gas,2050,1,13,16,0.0
253,BE_Gas,2050,1,17,20,0.0
254,BE_Gas,2050,1,21,24,0.0
255,BE_Gas,2050,2,1,4,0.0
256,BE_Gas,2050,2,5,8,0.0
257,BE_Gas,2050,2,9,12,0.0
258,BE_Gas,2050,2,13,16,0.0
259,BE_Gas,2050,2,17,20,0.0
260,BE_Gas,2050,2,21,24,0.0
261,BE_Gas,2050,3,1,4,0.0
262,BE_Gas,2050,3,5,8,0.0
263,BE_Gas,2050,3,9,12,0.0
264,BE_Gas,2050,3,13,16,0.0
265,BE_Gas,2050,3,17,20,0.0
266,BE_Gas,2050,3,21,24,0.0
267,BE_Gas,2050,4,1,4,0.0
268,BE_Gas,2050,4,5,8,0.0
269,BE_Gas,2050,4,9,12,0.0
270,BE_Gas,2050,4,13,16,0.0
271,BE_Gas,2050,4,17,20,0.0
272,BE_Gas,2050,4,21,24,0.0
273,BE_Gas,2050,5,1,4,0.0
274,BE_Gas,2050,5,5,8,0.0
275,BE_Gas,2050,5,9,12,0.0
276,BE_Gas,2050,5,13,16,0.0
277,BE_Gas,2050,5,17,20,0.0
278,BE_Gas,2050,5,21,24,0.0
279,BE_Gas,2050,6,1,4,0.0
280,BE_Gas,2050,6,5,8,0.0
281,BE_Gas,2050,6,9,12,0.0
282,BE_Gas,2050,6,13,16,0.0
283,BE_Gas,2050,6,17,20,0.0
284,BE_Gas,2050,6,21,24,0.0
285,BE_Gas,2050,7,1,4,0.0
286,BE_Gas,2050,7,5,8,0.0
287,BE_Gas,2050,7,9,12,0.0
288,BE_Gas,2050,7,13,16,0.0
289,BE_Gas,2050,7,17,20,0.0
290,BE_Gas,2050,7,21,24,0.0
291,BE_Gas,2050,8,1,4,0.0
292,BE_Gas,2050,8,5,8,0.0
293,BE_Gas,2050,8,9,12,0.0
294,BE_Gas,2050,8,13,16,0.0
295,BE_Gas,2050,8,17,20,0.0
296,BE_Gas,2050,8,21,24,0.0
297,BE_Gas,2050,9,1,4,0.0
298,BE_Gas,2050,9,5,8,0.0
299,BE_Gas,2050,9,9,12,0.0
300,BE_Gas,2050,9,13,16,0.0
301,BE_Gas,2050,9,17,20,0.0
302,BE_Gas,2050,9,21,24,0.0
303,BE_Gas,2050,10,1,4,0.0
304,BE_Gas,2050,10,5,8,0.0
305,BE_Gas,2050,10,9,12,0.0
306,BE_Gas,2050,10,13,16,0.0
307,BE_Gas,2050,10,17,20,0.0
308,BE_Gas,2050,10,21,24,0.0
309,BG_Nuclear,2050,2,9,12,0.0
310,BG_Nuclear,2050,2,13,16,0.0
311,BG_Nuclear,2050,2,17,20,0.0
312,BG_Nuclear,2050,2,21,24,0.0
313,BG_Nuclear,2050,3,1,4,0.0
314,BG_Nuclear,2050,3,5,8,0.0
315,BG_Nuclear,2050,3,9,12,0.0
316,BG_Nuclear,2050,3,13,16,0.0
317,BG_Nuclear,2050,3,17,20,0.0
318,BG_Nuclear,2050,3,21,24,0.0
319,BG_Nuclear,2050,4,1,4,0.0
320,BG_Nuclear,2050,4,5,8,0.0
321,BG_Nuclear,2050,4,9,12,0.0
322,BG_Nuclear,2050,4,13,16,0.0
323,BG_Nuclear,2050,4,17,20,0.0
324,BG_Nuclear,2050,4,21,24,0.0
325,BG_Nuclear,2050,5,1,4,0.0
326,BG_Nuclear,2050,5,5,8,0.0
327,BG_Nuclear,2050,5,9,12,-0.0
328,BG_Nuclear,2050,5,13,16,-0.0
329,BG_Nuclear,2050,5,17,20,0.0
330,BG_Nuclear,2050,5,21,24,0.0
331,BG_Nuclear,2050,6,1,4,0.0
332,BG_Nuclear,2050,6,5,8,0.0
333,BG_Nuclear,2050,6,9,12,0.0
334,BG_Nuclear,2050,6,13,16,0.0
335,BG_Nuclear,2050,6,17,20,0.0
336,BG_Nuclear,2050,6,21,24,0.0
337,BG_Nuclear,2050,7,1,4,0.0
338,BG_Nuclear,2050,7,5,8,0.0
339,BG_Nuclear,2050,7,9,12,0.0
340,BG_Nuclear,2050,7,13,16,0.0
341,BG_Nuclear,2050,7,17,20,0.0
342,BG_Nuclear,2050,7,21,24,0.0
343,BG_Nuclear,2050,8,1,4,0.0
344,BG_Nuclear,2050,8,5,8,0.0
345,BG_Nuclear,2050,8,9,12,0.0
346,BG_Nuclear,2050,8,13,16,0.0
347,BG_Nuclear,2050,8,17,20,0.0
348,BG_Nuclear,2050,8,21,24,0.0
349,BG_Nuclear,2050,9,1,4,0.0
350,BG_Nuclear,2050,9,5,8,0.0
351,BG_Nuclear,2050,9,9,12,0.0
352,BG_Nuclear,2050,9,13,16,0.0
353,BG_Nuclear,2050,9,17,20,0.0
354,BG_Nuclear,2050,9,21,24,0.0
355,BG_Nuclear,2050,10,1,4,0.0
356,BG_Nuclear,2050,10,5,8,0.0
357,BG_Nuclear,2050,10,9,12,0.0
358,BG_Nuclear,2050,10,13,16,0.0
359,BG_Nuclear,2050,10,17,20,0.0
360,BG_Nuclear,2050,10,21,24,0.0
361,BG_OCGT,2050,1,1,4,0.0
362,BG_OCGT,2050,1,5,8,0.0
363,BG_OCGT,2050,1,9,12,0.0
364,BG_OCGT,2050,1,13,16,0.0
365,BG_OCGT,2050,1,17,20,0.0
366,BG_OCGT,2050,1,21,24,0.0
367,BG_OCGT,2050,2,1,4,0.0
368,BG_OCGT,2050,2,5,8,0.0
369,BG_OCGT,2050,2,9,12,0.0
370,BG_OCGT,2050,2,13,16,0.0
371,BG_OCGT,2050,2,17,20,0.0
372,BG_OCGT,2050,2,21,24,0.0
373,BG_OCGT,2050,3,1,4,0.0
374,BG_OCGT,2050,3,5,8,0.0
375,BG_OCGT,2050,3,9,12,0.0
376,BG_OCGT,2050,3,13,16,0.0
377,BG_OCGT,2050,3,17,20,0.0
378,BG_OCGT,2050,3,21,24,0.0
379,BG_OCGT,2050,4,1,4,0.0
380,BG_OCGT,2050,4,5,8,0.0
381,BG_OCGT,2050,4,9,12,0.0
382,BG_OCGT,2050,4,13,16,0.0
383,BG_OCGT,2050,4,17,20,0.0
384,BG_OCGT,2050,4,21,24,0.0
385,BG_OCGT,2050,5,1,4,0.0
386,BG_OCGT,2050,5,5,8,0.0
387,BG_OCGT,2050,5,9,12,0.0
388,BG_OCGT,2050,5,13,16,0.0
389,BG_OCGT,2050,5,17,20,0.0
390,BG_OCGT,2050,5,21,24,0.0
391,BG_OCGT,2050,6,1,4,0.0
392,BG_OCGT,2050,6,5,8,0.0
393,BG_OCGT,2050,6,9,12,0.0
394,BG_OCGT,2050,6,13,16,0.0
395,BG_OCGT,2050,6,17,20,0.0
396,BG_OCGT,2050,6,21,24,0.0
397,BG_OCGT,2050,7,1,4,0.0
398,BG_OCGT,2050,7,5,8,0.0
399,BG_OCGT,2050,7,9,12,0.0
400,BG_OCGT,2050,7,13,16,0.0
401,BG_OCGT,2050,7,17,20,0.0
402,BG_OCGT,2050,7,21,24,0.0
403,BG_OCGT,2050,8,1,4,0.0
404,BG_OCGT,2050,8,5,8,0.0
405,BG_OCGT,2050,8,9,12,0.0
406,BG_OCGT,2050,8,13,16,0.0
407,BG_OCGT,2050,8,17,20,0.0
408,BG_OCGT,2050,8,21,24,0.0
409,BG_OCGT,2050,9,1,4,0.0
410,BG_OCGT,2050,9,5,8,0.0
411,BG_OCGT,2050,9,9,12,0.0
412,BG_OCGT,2050,9,13,16,0.0
413,BG_OCGT,2050,9,17,20,0.0
414,BG_OCGT,2050,9,21,24,0.0
415,BG_OCGT,2050,10,1,4,0.0
416,BG_OCGT,2050,10,5,8,0.0
417,BG_OCGT,2050,10,9,12,0.0
418,BG_OCGT,2050,10,13,16,0.0
419,BG_OCGT,2050,10,17,20,0.0
420,BG_OCGT,2050,10,21,24,0.0
421,CH_Nuclear,2050,1,1,4,0.0
422,CH_Nuclear,2050,1,5,8,0.0
423,CH_Nuclear,2050,1,9,12,0.0
424,CH_Nuclear,2050,1,13,16,0.0
425,CH_Nuclear,2050,1,17,20,0.0
426,CH_Nuclear,2050,1,21,24,0.0
427,CH_Nuclear,2050,2,1,4,0.0
428,CH_Nuclear,2050,2,5,8,0.0
429,CH_Nuclear,2050,2,9,12,0.0
430,CH_Nuclear,2050,2,13,16,0.0
431,CH_Nuclear,2050,2,17,20,0.0
432,CH_Nuclear,2050,2,21,24,0.0
433,CH_Nuclear,2050,3,1,4,0.0
434,CH_Nuclear,2050,3,5,8,0.0
435,CH_Nuclear,2050,3,9,12,0.0
436,CH_Nuclear,2050,3,13,16,0.0
437,CH_Nuclear,2050,3,17,20,0.0
438,CH_Nuclear,2050,3,21,24,0.0
439,CH_Nuclear,2050,4,1,4,0.0
440,CH_Nuclear,2050,4,5,8,0.0
441,CH_Nuclear,2050,4,9,12,0.0
442,CH_Nuclear,2050,4,13,16,0.0
443,CH_Nuclear,2050,4,17,20,0.0
444,CH_Nuclear,2050,4,21,24,0.0
445,CH_Nuclear,2050,5,1,4,0.0
446,CH_Nuclear,2050,5,5,8,0.0
447,CH_Nuclear,2050,5,9,12,0.0
448,CH_Nuclear,2050,5,13,16,0.0
449,CH_Nuclear,2050,5,17,20,0.0
450,CH_Nuclear,2050,5,21,24,0.0
451,CH_Nuclear,2050,6,1,4,0.0
452,CH_Nuclear,2050,6,5,8,0.0
453,CH_Nuclear,2050,6,9,12,0.0
454,CH_Nuclear,2050,6,13,16,0.0
455,CH_Nuclear,2050,6,17,20,0.0
456,CH_Nuclear,2050,6,21,24,0.0
457,CH_Nuclear,2050,7,1,4,0.0
458,CH_Nuclear,2050,7,5,8,0.0
459,CH_Nuclear,2050,7,9,12,0.0
460,CH_Nuclear,2050,7,13,16,0.0
461,CH_Nuclear,2050,7,17,20,0.0
462,CH_Nuclear,2050,7,21,24,0.0
463,CH_Nuclear,2050,8,1,4,0.0
464,CH_Nuclear,2050,8,5,8,0.0
465,CH_Nuclear,2050,8,9,12,0.0
466,CH_Nuclear,2050,8,13,16,0.0
467,CH_Nuclear,2050,8,17,20,0.0
468,CH_Nuclear,2050,8,21,24,0.0
469,CH_Nuclear,2050,9,1,4,0.0
470,CH_Nuclear,2050,9,5,8,0.0
471,CH_Nuclear,2050,9,9,12,0.0
472,CH_Nuclear,2050,9,13,16,0.0
473,CH_Nuclear,2050,9,17,20,0.0
474,CH_Nuclear,2050,9,21,24,0.0
475,CH_Nuclear,2050,10,1,4,0.0
476,CH_Nuclear,2050,10,5,8,0.0
477,CH_Nuclear,2050,10,9,12,0.0
478,CH_Nuclear,2050,10,13,16,0.0
479,CH_Nuclear,2050,10,17,20,0.0
480,CH_Nuclear,2050,10,21,24,0.0
481,CY_Gas,2050,1,1,4,0.0
482,CY_Gas,2050,1,5,8,0.0
483,CY_Gas,2050,1,9,12,0.0
484,CY_Gas,2050,1,13,16,0.0
485,CY_Gas,2050,1,17,20,0.0
486,CY_Gas,2050,1,21,24,0.0
487,CY_Gas,2050,2,1,4,0.0
488,CY_Gas,2050,2,5,8,0.0
489,CY_Gas,2050,2,9,12,0.0
490,CY_Gas,2050,2,13,16,0.0
491,CY_Gas,2050,2,17,20,0.0
492,CY_Gas,2050,2,21,24,0.0
493,CY_Gas,2050,3,1,4,0.0
494,CY_Gas,2050,3,5,8,0.0
495,CY_Gas,2050,3,9,12,0.0
496,CY_Gas,2050,3,13,16,0.0
497,CY_Gas,2050,3,17,20,0.0
498,CY_Gas,2050,3,21,24,0.0
499,CY_Gas,2050,4,1,4,0.0
500,CY_Gas,2050,4,5,8,0.0
501,CY_Gas,2050,4,9,12,0.0
502,CY_Gas,2050,4,13,16,0.0
503,CY_Gas,2050,4,17,20,0.0
504,CY_Gas,2050,4,21,24,0.0
505,CY_Gas,2050,5,1,4,0.0
506,CY_Gas,2050,5,5,8,0.0
507,CY_Gas,2050,5,9,12,0.0
508,CY_Gas,2050,5,13,16,0.0
509,CY_Gas,2050,5,17,20,0.0
510,CY_Gas,2050,5,21,24,0.0
511,CY_Gas,2050,6,1,4,0.0
512,CY_Gas,2050,6,5,8,0.0
513,CY_Gas,2050,6,9,12,0.0
514,CY_Gas,2050,6,13,16,0.0
515,CY_Gas,2050,6,17,20,0.0
516,CY_Gas,2050,6,21,24,0.0
517,CY_Gas,2050,7,1,4,0.0
518,CY_Gas,2050,7,5,8,0.0
519,CY_Gas,2050,7,9,12,0.0
520,CY_Gas,2050,7,13,16,0.0
521,CY_Gas,2050,7,17,20,0.0
522,CY_Gas,2050,7,21,24,0.0
523,CY_Gas,2050,8,1,4,0.0
524,CY_Gas,2050,8,5,8,0.0
525,CY_Gas,2050,8,9,12,0.0
526,CY_Gas,2050,8,13,16,0.0
527,CY_Gas,2050,8,17,20,0.0
528,CY_Gas,2050,8,21,24,0.0
529,CY_Gas,2050,9,1,4,0.0
530,CY_Gas,2050,9,5,8,0.0
531,CY_Gas,2050,9,9,12,0.0
532,CY_Gas,2050,9,13,16,0.0
533,CY_Gas,2050,9,17,20,0.0
534,CY_Gas,2050,9,21,24,0.0
535,CY_Gas,2050,10,1,4,0.0
536,CY_Gas,2050,10,5,8,0.0
537,CY_Gas,2050,10,9,12,0.0
538,CY_Gas,2050,10,13,16,0.0
539,CY_Gas,2050,10,17,20,0.0
540,CY_Gas,2050,10,21,24,0.0
541,CZ_Coal,2050,1,1,4,0.0
542,CZ_Coal,2050,1,5,8,0.0
543,CZ_Coal,2050,1,9,12,0.0
544,CZ_Coal,2050,1,13,16,0.0
545,CZ_Coal,2050,1,17,20,0.0
546,CZ_Coal,2050,1,21,24,0.0
547,CZ_Coal,2050,2,1,4,0.0
548,CZ_Coal,2050,2,5,8,0.0
549,CZ_Coal,2050,2,9,12,0.0
550,CZ_Coal,2050,2,13,16,0.0
551,CZ_Coal,2050,2,17,20,0.0
552,CZ_Coal,2050,2,21,24,0.0
553,CZ_Coal,2050,3,1,4,0.0
554,CZ_Coal,2050,3,5,8,0.0
555,CZ_Coal,2050,3,9,12,0.0
556,CZ_Coal,2050,3,13,16,0.0
557,CZ_Coal,2050,3,17,20,0.0
558,CZ_Coal,2050,3,21,24,0.0
559,CZ_Coal,2050,4,1,4,0.0
560,CZ_Coal,2050,4,5,8,0.0
561,CZ_Coal,2050,4,9,12,0.0
562,CZ_Coal,2050,4,13,16,0.0
563,CZ_Coal,2050,4,17,20,0.0
564,CZ_Coal,2050,4,21,24,0.0
565,CZ_Coal,2050,5,1,4,0.0
566,CZ_Coal,2050,5,5,8,0.0
567,CZ_Coal,2050,5,9,12,0.0
568,CZ_Coal,2050,5,13,16,0.0
569,CZ_Coal,2050,5,17,20,0.0
570,CZ_Coal,2050,5,21,24,0.0
571,CZ_Coal,2050,6,1,4,0.0
572,CZ_Coal,2050,6,5,8,0.0
573,CZ_Coal,2050,6,9,12,0.0
574,CZ_Coal,2050,6,13,16,0.0
575,CZ_Coal,2050,6,17,20,0.0
576,CZ_Coal,2050,6,21,24,0.0
577,CZ_Coal,2050,7,1,4,0.0
578,CZ_Coal,2050,7,5,8,0.0
579,CZ_Coal,2050,7,9,12,0.0
580,CZ_Coal,2050,7,13,16,0.0
581,CZ_Coal,2050,7,17,20,0.0
582,CZ_Coal,2050,7,21,24,0.0
583,CZ_Coal,2050,8,1,4,0.0
584,CZ_Coal,2050,8,5,8,0.0
585,CZ_Coal,2050,8,9,12,0.0
586,CZ_Coal,2050,8,13,16,0.0
587,CZ_Coal,2050,8,17,20,0.0
588,CZ_Coal,2050,8,21,24,0.0
589,CZ_Coal,2050,9,1,4,0.0
590,CZ_Coal,2050,9,5,8,0.0
591,CZ_Coal,2050,9,9,12,0.0
592,CZ_Coal,2050,9,13,16,0.0
593,CZ_Coal,2050,9,17,20,0.0
594,CZ_Coal,2050,9,21,24,0.0
595,CZ_Coal,2050,10,1,4,0.0
596,CZ_Coal,2050,10,5,8,0.0
597,CZ_Coal,2050,10,9,12,0.0
598,CZ_Coal,2050,10,13,16,0.0
599,CZ_Coal,2050,10,17,20,0.0
600,CZ_Coal,2050,10,21,24,0.0
601,CZ_Gas,2050,1,1,4,0.0
602,CZ_Gas,2050,1,5,8,0.0
603,CZ_Gas,2050,1,9,12,0.0
604,CZ_Gas,2050,1,13,16,0.0
605,CZ_Gas,2050,1,17,20,0.0
606,CZ_Gas,2050,1,21,24,0.0
607,CZ_Gas,2050,2,1,4,0.0
608,CZ_Gas,2050,2,5,8,0.0
609,CZ_Gas,2050,2,9,12,0.0
610,CZ_Gas,2050,2,13,16,0.0
611,CZ_Gas,2050,2,17,20,0.0
612,CZ_Gas,2050,2,21,24,0.0
