id,asset,year,rep_period,time_block_start,time_block_end,dual_balance_hub
1,AT_Balance,2030,1,1,4,3.7524
2,AT_Balance,2030,1,5,8,6.996
3,AT_Balance,2030,1,9,12,5.350954685080065
4,AT_Balance,2030,1,13,16,4.281902711681525
5,AT_Balance,2030,1,17,20,10.812
6,AT_Balance,2030,1,21,24,3.7524
7,AT_Balance,2030,2,1,4,0.0
8,AT_Balance,2030,2,5,8,0.0
9,AT_Balance,2030,2,9,12,0.0
10,AT_Balance,2030,2,13,16,0.0
11,AT_Balance,2030,2,17,20,0.0
12,AT_Balance,2030,2,21,24,0.0
13,AT_Balance,2030,3,1,4,2.9316505739787204
14,AT_Balance,2030,3,5,8,5.9159999999999995
15,AT_Balance,2030,3,9,12,3.8280000000000003
16,AT_Balance,2030,3,13,16,7.566602391151477
17,AT_Balance,2030,3,17,20,26.007786026936166
18,AT_Balance,2030,3,21,24,5.9159999999999995
19,AT_Balance,2030,4,1,4,1.6184702671980298
20,AT_Balance,2030,4,5,8,1.6284
21,AT_Balance,2030,4,9,12,1.6284
22,AT_Balance,2030,4,13,16,1.6284
23,AT_Balance,2030,4,17,20,3.036
24,AT_Balance,2030,4,21,24,1.6284
25,AT_Balance,2030,5,1,4,0.0
26,AT_Balance,2030,5,5,8,0.0
27,AT_Balance,2030,5,9,12,0.0
28,AT_Balance,2030,5,13,16,0.0
29,AT_Balance,2030,5,17,20,0.0
30,AT_Balance,2030,5,21,24,0.0
31,AT_Balance,2030,6,1,4,1.2744
32,AT_Balance,2030,6,5,8,1.2744
33,AT_Balance,2030,6,9,12,1.2744
34,AT_Balance,2030,6,13,16,0.0
35,AT_Balance,2030,6,17,20,1.2744
36,AT_Balance,2030,6,21,24,1.2744
37,AT_Balance,2030,7,1,4,2.6196
38,AT_Balance,2030,7,5,8,2.6196
39,AT_Balance,2030,7,9,12,2.6196
40,AT_Balance,2030,7,13,16,2.6196
41,AT_Balance,2030,7,17,20,4.884
42,AT_Balance,2030,7,21,24,2.6196
43,AT_Balance,2030,8,1,4,2.1948
44,AT_Balance,2030,8,5,8,2.1948
45,AT_Balance,2030,8,9,12,2.3839005036678835
46,AT_Balance,2030,8,13,16,0.0
47,AT_Balance,2030,8,17,20,2.1948
48,AT_Balance,2030,8,21,24,2.1948
49,AT_Balance,2030,9,1,4,0.0
50,AT_Balance,2030,9,5,8,0.6992800637828798
51,AT_Balance,2030,9,9,12,3.0444
52,AT_Balance,2030,9,13,16,3.0444
53,AT_Balance,2030,9,17,20,4.901316076525898
54,AT_Balance,2030,9,21,24,0.0
55,AT_Balance,2030,10,1,4,3.2568
56,AT_Balance,2030,10,5,8,6.072
57,AT_Balance,2030,10,9,12,6.750257201074393
58,AT_Balance,2030,10,13,16,3.2568
59,AT_Balance,2030,10,17,20,9.383999999999999
60,AT_Balance,2030,10,21,24,3.2568
61,BE_Balance,2030,1,1,4,3.7524
62,BE_Balance,2030,1,5,8,6.996
63,BE_Balance,2030,1,9,12,10.812
64,BE_Balance,2030,1,13,16,6.996
65,BE_Balance,2030,1,17,20,6.996
66,BE_Balance,2030,1,21,24,3.7524
67,BE_Balance,2030,2,1,4,0.0
68,BE_Balance,2030,2,5,8,0.0
69,BE_Balance,2030,2,9,12,2.3364000000000003
70,BE_Balance,2030,2,13,16,2.3364000000000003
71,BE_Balance,2030,2,17,20,2.3364000000000003
72,BE_Balance,2030,2,21,24,0.0
73,BE_Balance,2030,3,1,4,0.0
74,BE_Balance,2030,3,5,8,0.0
75,BE_Balance,2030,3,9,12,0.0
76,BE_Balance,2030,3,13,16,0.0
77,BE_Balance,2030,3,17,20,0.0
78,BE_Balance,2030,3,21,24,0.0
79,BE_Balance,2030,4,1,4,0.0
80,BE_Balance,2030,4,5,8,0.0
81,BE_Balance,2030,4,9,12,1.6284
82,BE_Balance,2030,4,13,16,0.0
83,BE_Balance,2030,4,17,20,2.2152092895357898
84,BE_Balance,2030,4,21,24,1.6284
85,BE_Balance,2030,5,1,4,0.0
86,BE_Balance,2030,5,5,8,0.0
87,BE_Balance,2030,5,9,12,0.0
88,BE_Balance,2030,5,13,16,0.0
89,BE_Balance,2030,5,17,20,0.0
90,BE_Balance,2030,5,21,24,0.0
91,BE_Balance,2030,6,1,4,1.2744
92,BE_Balance,2030,6,5,8,1.2744
93,BE_Balance,2030,6,9,12,1.2744
94,BE_Balance,2030,6,13,16,0.0
95,BE_Balance,2030,6,17,20,1.2744
96,BE_Balance,2030,6,21,24,1.2744
97,BE_Balance,2030,7,1,4,2.6196
98,BE_Balance,2030,7,5,8,4.884
99,BE_Balance,2030,7,9,12,5.140360334823588
100,BE_Balance,2030,7,13,16,4.884
101,BE_Balance,2030,7,17,20,7.547999999999999
102,BE_Balance,2030,7,21,24,6.159858397589616
103,BE_Balance,2030,8,1,4,0.0
104,BE_Balance,2030,8,5,8,0.0
105,BE_Balance,2030,8,9,12,0.0
106,BE_Balance,2030,8,13,16,0.0
107,BE_Balance,2030,8,17,20,0.0
108,BE_Balance,2030,8,21,24,0.0
