id,asset,year,rep_period,time_block_start,time_block_end,dual_balance_consumer
42,AT_E_Demand,2030,4,11,12,0.8142
43,AT_E_Demand,2030,4,13,14,0.8142
44,AT_E_Demand,2030,4,15,16,0.8142
45,AT_E_Demand,2030,4,17,18,0.8142
46,AT_E_Demand,2030,4,19,20,1.1299260672680167
47,AT_E_Demand,2030,4,21,22,0.8142
48,AT_E_Demand,2030,4,23,24,0.49847393273198337
49,AT_E_Demand,2030,5,1,2,0.0
50,AT_E_Demand,2030,5,3,4,0.0
51,AT_E_Demand,2030,5,5,6,0.0
52,AT_E_Demand,2030,5,7,8,0.0
53,AT_E_Demand,2030,5,9,10,0.0
54,AT_E_Demand,2030,5,11,12,0.0
55,AT_E_Demand,2030,5,13,14,0.0
56,AT_E_Demand,2030,5,15,16,0.0
57,AT_E_Demand,2030,5,17,18,0.0
58,AT_E_Demand,2030,5,19,20,0.0
59,AT_E_Demand,2030,5,21,22,0.0
60,AT_E_Demand,2030,5,23,24,0.0
61,AT_E_Demand,2030,6,1,2,0.6372
62,AT_E_Demand,2030,6,3,4,0.6372
63,AT_E_Demand,2030,6,5,6,0.6372
64,AT_E_Demand,2030,6,7,8,0.0
65,AT_E_Demand,2030,6,9,10,0.6372
66,AT_E_Demand,2030,6,11,12,0.40542952589777803
67,AT_E_Demand,2030,6,13,14,0.4248
68,AT_E_Demand,2030,6,15,16,0.531
69,AT_E_Demand,2030,6,17,18,0.6372
70,AT_E_Demand,2030,6,19,20,0.6372
71,AT_E_Demand,2030,6,21,22,0.6372
72,AT_E_Demand,2030,6,23,24,0.6372
73,AT_E_Demand,2030,7,1,2,1.3098
74,AT_E_Demand,2030,7,3,4,1.3098
75,AT_E_Demand,2030,7,5,6,1.3098
76,AT_E_Demand,2030,7,7,8,1.3098
77,AT_E_Demand,2030,7,9,10,1.3098
78,AT_E_Demand,2030,7,11,12,1.3098
79,AT_E_Demand,2030,7,13,14,1.3098
80,AT_E_Demand,2030,7,15,16,1.3098
81,AT_E_Demand,2030,7,17,18,1.3098
82,AT_E_Demand,2030,7,19,20,1.9647000000000001
83,AT_E_Demand,2030,7,21,22,1.3098
84,AT_E_Demand,2030,7,23,24,1.3098
85,AT_E_Demand,2030,8,1,2,1.0974
86,AT_E_Demand,2030,8,3,4,0.5487000000000001
87,AT_E_Demand,2030,8,5,6,1.0974
88,AT_E_Demand,2030,8,7,8,1.0974
89,AT_E_Demand,2030,8,9,10,0.5487000000000002
90,AT_E_Demand,2030,8,11,12,0.38779989481780897
91,AT_E_Demand,2030,8,13,14,1.1061403427144767
92,AT_E_Demand,2030,8,15,16,0.0
93,AT_E_Demand,2030,8,17,18,3.0511474222170807
94,AT_E_Demand,2030,8,19,20,3.0511474222170807
95,AT_E_Demand,2030,8,21,22,2.0742737111085408
96,AT_E_Demand,2030,8,23,24,1.0973999999999997
97,AT_E_Demand,2030,9,1,2,0.0
98,AT_E_Demand,2030,9,3,4,0.0
99,AT_E_Demand,2030,9,5,6,0.0
100,AT_E_Demand,2030,9,7,8,1.5222000000000002
101,AT_E_Demand,2030,9,9,10,1.7903703085473008
102,AT_E_Demand,2030,9,11,12,1.2540296914526992
103,AT_E_Demand,2030,9,13,14,1.2540296914526992
104,AT_E_Demand,2030,9,15,16,1.2540296914526992
105,AT_E_Demand,2030,9,17,18,1.2540296914526992
106,AT_E_Demand,2030,9,19,20,1.6477663856922633
107,AT_E_Demand,2030,9,21,22,1.5222
108,AT_E_Demand,2030,9,23,24,0.0
109,AT_E_Demand,2030,10,1,2,1.6284
110,AT_E_Demand,2030,10,3,4,1.6284
111,AT_E_Demand,2030,10,5,6,1.6284
112,AT_E_Demand,2030,10,7,8,1.6284
113,AT_E_Demand,2030,10,9,10,2.065973939405377
114,AT_E_Demand,2030,10,11,12,2.5035478788107546
115,AT_E_Demand,2030,10,13,14,4.590802585205999
116,AT_E_Demand,2030,10,15,16,2.7695332643636292
117,AT_E_Demand,2030,10,17,18,4.205071699139258
118,AT_E_Demand,2030,10,19,20,4.205071699139257
