id,asset,year,rep_period,time_block_start,time_block_end,dual_balance_consumer
1,AT_E_Demand,2050,1,1,2,6.8900000000000015
2,AT_E_Demand,2050,1,3,4,6.8900000000000015
3,AT_E_Demand,2050,1,5,6,6.8900000000000015
4,AT_E_Demand,2050,1,7,8,6.890000000000002
5,AT_E_Demand,2050,1,9,10,-0.0
6,AT_E_Demand,2050,1,11,12,0.0
7,AT_E_Demand,2050,1,13,14,0.0
8,AT_E_Demand,2050,1,15,16,-0.0
9,AT_E_Demand,2050,1,17,18,6.89
10,AT_E_Demand,2050,1,19,20,6.8900000000000015
11,AT_E_Demand,2050,1,21,22,6.8900000000000015
12,AT_E_Demand,2050,1,23,24,6.8900000000000015
13,AT_E_Demand,2050,2,1,2,0.0
14,AT_E_Demand,2050,2,3,4,0.0
15,AT_E_Demand,2050,2,5,6,-0.0
16,AT_E_Demand,2050,2,7,8,-0.0
17,AT_E_Demand,2050,2,9,10,-0.0
18,AT_E_Demand,2050,2,11,12,0.0
19,AT_E_Demand,2050,2,13,14,0.0
20,AT_E_Demand,2050,2,15,16,0.0
21,AT_E_Demand,2050,2,17,18,-0.0
22,AT_E_Demand,2050,2,19,20,-0.0
23,AT_E_Demand,2050,2,21,22,-0.0
24,AT_E_Demand,2050,2,23,24,0.0
25,AT_E_Demand,2050,3,1,2,3.770000000000001
26,AT_E_Demand,2050,3,3,4,3.7700000000000005
27,AT_E_Demand,2050,3,5,6,3.7700000000000027
28,AT_E_Demand,2050,3,7,8,3.770000000000001
29,AT_E_Demand,2050,3,9,10,3.770000000000001
30,AT_E_Demand,2050,3,11,12,0.0
31,AT_E_Demand,2050,3,13,14,0.0
32,AT_E_Demand,2050,3,15,16,2.8864062500000016
33,AT_E_Demand,2050,3,17,18,3.770000000000001
34,AT_E_Demand,2050,3,19,20,3.770000000000001
35,AT_E_Demand,2050,3,21,22,3.770000000000001
36,AT_E_Demand,2050,3,23,24,3.770000000000001
37,AT_E_Demand,2050,4,1,2,-0.0
38,AT_E_Demand,2050,4,3,4,-0.0
39,AT_E_Demand,2050,4,5,6,-0.0
40,AT_E_Demand,2050,4,7,8,-0.0
41,AT_E_Demand,2050,4,9,10,-0.0
42,AT_E_Demand,2050,4,11,12,0.0
43,AT_E_Demand,2050,4,13,14,0.0
44,AT_E_Demand,2050,4,15,16,0.0
45,AT_E_Demand,2050,4,17,18,-0.0
46,AT_E_Demand,2050,4,19,20,-0.0
47,AT_E_Demand,2050,4,21,22,-0.0
48,AT_E_Demand,2050,4,23,24,0.0
49,AT_E_Demand,2050,5,1,2,0.0
50,AT_E_Demand,2050,5,3,4,0.0
51,AT_E_Demand,2050,5,5,6,-0.0
52,AT_E_Demand,2050,5,7,8,0.0
53,AT_E_Demand,2050,5,9,10,0.0
54,AT_E_Demand,2050,5,11,12,0.0
55,AT_E_Demand,2050,5,13,14,0.0
56,AT_E_Demand,2050,5,15,16,0.0
57,AT_E_Demand,2050,5,17,18,0.0
58,AT_E_Demand,2050,5,19,20,-0.0
59,AT_E_Demand,2050,5,21,22,0.0
60,AT_E_Demand,2050,5,23,24,0.0
61,AT_E_Demand,2050,6,1,2,2.34
62,AT_E_Demand,2050,6,3,4,1.9829551020408163
63,AT_E_Demand,2050,6,5,6,1.5182
64,AT_E_Demand,2050,6,7,8,0.1378
65,AT_E_Demand,2050,6,9,10,0.0
66,AT_E_Demand,2050,6,11,12,0.0
67,AT_E_Demand,2050,6,13,14,0.0
68,AT_E_Demand,2050,6,15,16,0.0
69,AT_E_Demand,2050,6,17,18,-0.0
70,AT_E_Demand,2050,6,19,20,2.34
71,AT_E_Demand,2050,6,21,22,2.34
72,AT_E_Demand,2050,6,23,24,2.1341384999999997
73,AT_E_Demand,2050,7,1,2,4.3868402500000006
74,AT_E_Demand,2050,7,3,4,4.8100000000000005
75,AT_E_Demand,2050,7,5,6,4.8100000000000005
76,AT_E_Demand,2050,7,7,8,4.8100000000000005
77,AT_E_Demand,2050,7,9,10,1.3528241101584833
78,AT_E_Demand,2050,7,11,12,0.0
79,AT_E_Demand,2050,7,13,14,0.0
80,AT_E_Demand,2050,7,15,16,1.0357559593400887
81,AT_E_Demand,2050,7,17,18,4.809999999999997
82,AT_E_Demand,2050,7,19,20,4.8100000000000005
83,AT_E_Demand,2050,7,21,22,4.8100000000000005
84,AT_E_Demand,2050,7,23,24,4.8100000000000005
85,AT_E_Demand,2050,8,1,2,-0.0
86,AT_E_Demand,2050,8,3,4,-0.0
87,AT_E_Demand,2050,8,5,6,-0.0
88,AT_E_Demand,2050,8,7,8,0.0
89,AT_E_Demand,2050,8,9,10,0.0
90,AT_E_Demand,2050,8,11,12,0.0
91,AT_E_Demand,2050,8,13,14,0.0
92,AT_E_Demand,2050,8,15,16,0.0
93,AT_E_Demand,2050,8,17,18,0.0
94,AT_E_Demand,2050,8,19,20,-0.0
95,AT_E_Demand,2050,8,21,22,-0.0
96,AT_E_Demand,2050,8,23,24,-0.0
97,AT_E_Demand,2050,9,1,2,0.5438662639646663
98,AT_E_Demand,2050,9,3,4,0.5438662639646663
99,AT_E_Demand,2050,9,5,6,0.5438662639646663
100,AT_E_Demand,2050,9,7,8,0.5438662639646663
101,AT_E_Demand,2050,9,9,10,0.0
102,AT_E_Demand,2050,9,11,12,0.0
103,AT_E_Demand,2050,9,13,14,0.0
104,AT_E_Demand,2050,9,15,16,0.0
105,AT_E_Demand,2050,9,17,18,0.0
106,AT_E_Demand,2050,9,19,20,0.5438662639646663
107,AT_E_Demand,2050,9,21,22,0.5438662639646663
108,AT_E_Demand,2050,9,23,24,0.5438662639646663
109,AT_E_Demand,2050,10,1,2,5.980000000000001
110,AT_E_Demand,2050,10,3,4,5.980000000000001
111,AT_E_Demand,2050,10,5,6,5.980000000000001
112,AT_E_Demand,2050,10,7,8,5.980000000000001
113,AT_E_Demand,2050,10,9,10,5.980000000000001
114,AT_E_Demand,2050,10,11,12,5.453909500000001
115,AT_E_Demand,2050,10,13,14,5.453909500000001
116,AT_E_Demand,2050,10,15,16,5.980000000000001
117,AT_E_Demand,2050,10,17,18,5.980000000000001
118,AT_E_Demand,2050,10,19,20,5.9799999999999995
119,AT_E_Demand,2050,10,21,22,5.980000000000001
120,AT_E_Demand,2050,10,23,24,5.980000000000001
121,AT_H_Demand,2050,1,1,2,10.600000000000001
122,AT_H_Demand,2050,1,3,4,10.600000000000001
123,AT_H_Demand,2050,1,5,6,10.600000000000001
124,AT_H_Demand,2050,1,7,8,10.600000000000001
125,AT_H_Demand,2050,1,9,10,-0.0
126,AT_H_Demand,2050,1,11,12,-0.0
127,AT_H_Demand,2050,1,13,14,-0.0
128,AT_H_Demand,2050,1,15,16,-0.0
129,AT_H_Demand,2050,1,17,18,10.599999999999998
130,AT_H_Demand,2050,1,19,20,10.600000000000001
131,AT_H_Demand,2050,1,21,22,10.600000000000001
132,AT_H_Demand,2050,1,23,24,10.600000000000001
133,AT_H_Demand,2050,2,1,2,0.0
134,AT_H_Demand,2050,2,3,4,0.0
135,AT_H_Demand,2050,2,5,6,-0.0
136,AT_H_Demand,2050,2,7,8,-0.0
137,AT_H_Demand,2050,2,9,10,-0.0
138,AT_H_Demand,2050,2,11,12,-0.0
139,AT_H_Demand,2050,2,13,14,0.0
140,AT_H_Demand,2050,2,15,16,0.0
141,AT_H_Demand,2050,2,17,18,-0.0
142,AT_H_Demand,2050,2,19,20,-0.0
143,AT_H_Demand,2050,2,21,22,-0.0
144,AT_H_Demand,2050,2,23,24,-0.0
145,AT_H_Demand,2050,3,1,2,5.800000000000001
146,AT_H_Demand,2050,3,3,4,5.8
147,AT_H_Demand,2050,3,5,6,5.800000000000003
148,AT_H_Demand,2050,3,7,8,5.800000000000001
149,AT_H_Demand,2050,3,9,10,5.800000000000001
150,AT_H_Demand,2050,3,11,12,-0.0
151,AT_H_Demand,2050,3,13,14,-0.0
152,AT_H_Demand,2050,3,15,16,4.4406250000000025
153,AT_H_Demand,2050,3,17,18,5.800000000000001
154,AT_H_Demand,2050,3,19,20,5.800000000000001
155,AT_H_Demand,2050,3,21,22,5.800000000000001
156,AT_H_Demand,2050,3,23,24,5.800000000000001
157,AT_H_Demand,2050,4,1,2,-0.0
158,AT_H_Demand,2050,4,3,4,-0.0
159,AT_H_Demand,2050,4,5,6,-0.0
160,AT_H_Demand,2050,4,7,8,-0.0
161,AT_H_Demand,2050,4,9,10,-0.0
162,AT_H_Demand,2050,4,11,12,0.0
163,AT_H_Demand,2050,4,13,14,0.0
164,AT_H_Demand,2050,4,15,16,0.0
165,AT_H_Demand,2050,4,17,18,-0.0
166,AT_H_Demand,2050,4,19,20,-0.0
167,AT_H_Demand,2050,4,21,22,-0.0
168,AT_H_Demand,2050,4,23,24,-0.0
169,AT_H_Demand,2050,5,1,2,-0.0
170,AT_H_Demand,2050,5,3,4,-0.0
171,AT_H_Demand,2050,5,5,6,-0.0
172,AT_H_Demand,2050,5,7,8,-0.0
173,AT_H_Demand,2050,5,9,10,0.0
174,AT_H_Demand,2050,5,11,12,0.0
175,AT_H_Demand,2050,5,13,14,0.0
176,AT_H_Demand,2050,5,15,16,0.0
177,AT_H_Demand,2050,5,17,18,-0.0
178,AT_H_Demand,2050,5,19,20,-0.0
179,AT_H_Demand,2050,5,21,22,-0.0
180,AT_H_Demand,2050,5,23,24,-0.0
181,AT_H_Demand,2050,6,1,2,3.5999999999999996
182,AT_H_Demand,2050,6,3,4,3.050700156985871
183,AT_H_Demand,2050,6,5,6,2.3356923076923075
184,AT_H_Demand,2050,6,7,8,0.212
185,AT_H_Demand,2050,6,9,10,-0.0
186,AT_H_Demand,2050,6,11,12,-0.0
187,AT_H_Demand,2050,6,13,14,-0.0
188,AT_H_Demand,2050,6,15,16,0.0
189,AT_H_Demand,2050,6,17,18,-0.0
190,AT_H_Demand,2050,6,19,20,3.5999999999999996
191,AT_H_Demand,2050,6,21,22,3.5999999999999996
192,AT_H_Demand,2050,6,23,24,3.283289999999999
193,AT_H_Demand,2050,7,1,2,6.748985
194,AT_H_Demand,2050,7,3,4,7.4
195,AT_H_Demand,2050,7,5,6,7.4
196,AT_H_Demand,2050,7,7,8,7.4
197,AT_H_Demand,2050,7,9,10,2.081267861782282
198,AT_H_Demand,2050,7,11,12,-0.0
199,AT_H_Demand,2050,7,13,14,-0.0
200,AT_H_Demand,2050,7,15,16,1.5934707066770595
201,AT_H_Demand,2050,7,17,18,7.399999999999995
202,AT_H_Demand,2050,7,19,20,7.4
203,AT_H_Demand,2050,7,21,22,7.4
204,AT_H_Demand,2050,7,23,24,7.4
205,AT_H_Demand,2050,8,1,2,-0.0
206,AT_H_Demand,2050,8,3,4,-0.0
207,AT_H_Demand,2050,8,5,6,-0.0
208,AT_H_Demand,2050,8,7,8,-0.0
209,AT_H_Demand,2050,8,9,10,0.0
210,AT_H_Demand,2050,8,11,12,0.0
211,AT_H_Demand,2050,8,13,14,0.0
212,AT_H_Demand,2050,8,15,16,0.0
213,AT_H_Demand,2050,8,17,18,-0.0
214,AT_H_Demand,2050,8,19,20,-0.0
215,AT_H_Demand,2050,8,21,22,-0.0
216,AT_H_Demand,2050,8,23,24,-0.0
217,AT_H_Demand,2050,9,1,2,0.8367173291764096
218,AT_H_Demand,2050,9,3,4,0.8367173291764096
219,AT_H_Demand,2050,9,5,6,0.8367173291764096
220,AT_H_Demand,2050,9,7,8,0.8367173291764096
221,AT_H_Demand,2050,9,9,10,0.0
222,AT_H_Demand,2050,9,11,12,0.0
223,AT_H_Demand,2050,9,13,14,0.0
224,AT_H_Demand,2050,9,15,16,0.0
225,AT_H_Demand,2050,9,17,18,0.0
226,AT_H_Demand,2050,9,19,20,0.8367173291764096
227,AT_H_Demand,2050,9,21,22,0.8367173291764096
228,AT_H_Demand,2050,9,23,24,0.8367173291764096
229,AT_H_Demand,2050,10,1,2,9.200000000000001
230,AT_H_Demand,2050,10,3,4,9.200000000000001
231,AT_H_Demand,2050,10,5,6,9.200000000000001
232,AT_H_Demand,2050,10,7,8,9.200000000000001
233,AT_H_Demand,2050,10,9,10,9.200000000000001
234,AT_H_Demand,2050,10,11,12,9.200000000000001
235,AT_H_Demand,2050,10,13,14,8.39063
236,AT_H_Demand,2050,10,15,16,9.200000000000001
237,AT_H_Demand,2050,10,17,18,9.200000000000001
238,AT_H_Demand,2050,10,19,20,9.200000000000001
239,AT_H_Demand,2050,10,21,22,9.200000000000001
240,AT_H_Demand,2050,10,23,24,9.200000000000001
241,BE_E_Demand,2050,1,1,2,0.0
242,BE_E_Demand,2050,1,3,4,0.0
243,BE_E_Demand,2050,1,5,6,6.8900000000000015
244,BE_E_Demand,2050,1,7,8,30.31670645466667
245,BE_E_Demand,2050,1,9,10,30.31670645466667
246,BE_E_Demand,2050,1,11,12,6.8900000000000015
247,BE_E_Demand,2050,1,13,14,6.8900000000000015
248,BE_E_Demand,2050,1,15,16,0.0
249,BE_E_Demand,2050,1,17,18,6.8900000000000015
250,BE_E_Demand,2050,1,19,20,7.554617472108771
251,BE_E_Demand,2050,1,21,22,6.8900000000000015
252,BE_E_Demand,2050,1,23,24,0.0
253,BE_E_Demand,2050,2,1,2,0.0
254,BE_E_Demand,2050,2,3,4,0.0
255,BE_E_Demand,2050,2,5,6,0.0
256,BE_E_Demand,2050,2,7,8,0.0
257,BE_E_Demand,2050,2,9,10,0.0
258,BE_E_Demand,2050,2,11,12,0.0
259,BE_E_Demand,2050,2,13,14,0.0
260,BE_E_Demand,2050,2,15,16,0.0
261,BE_E_Demand,2050,2,17,18,0.0
262,BE_E_Demand,2050,2,19,20,-0.0
263,BE_E_Demand,2050,2,21,22,0.0
264,BE_E_Demand,2050,2,23,24,0.0
265,BE_E_Demand,2050,3,1,2,0.0
266,BE_E_Demand,2050,3,3,4,0.0
267,BE_E_Demand,2050,3,5,6,0.0
268,BE_E_Demand,2050,3,7,8,0.0
269,BE_E_Demand,2050,3,9,10,0.0
270,BE_E_Demand,2050,3,11,12,0.0
271,BE_E_Demand,2050,3,13,14,0.0
272,BE_E_Demand,2050,3,15,16,0.0
273,BE_E_Demand,2050,3,17,18,0.0
274,BE_E_Demand,2050,3,19,20,0.0
275,BE_E_Demand,2050,3,21,22,0.0
276,BE_E_Demand,2050,3,23,24,0.0
277,BE_E_Demand,2050,4,1,2,0.0
278,BE_E_Demand,2050,4,3,4,0.0
279,BE_E_Demand,2050,4,5,6,0.0
280,BE_E_Demand,2050,4,7,8,0.0
281,BE_E_Demand,2050,4,9,10,0.0
282,BE_E_Demand,2050,4,11,12,0.0
283,BE_E_Demand,2050,4,13,14,0.0
284,BE_E_Demand,2050,4,15,16,0.0
285,BE_E_Demand,2050,4,17,18,0.0
286,BE_E_Demand,2050,4,19,20,0.0
287,BE_E_Demand,2050,4,21,22,0.0
288,BE_E_Demand,2050,4,23,24,0.0
289,BE_E_Demand,2050,5,1,2,0.0
290,BE_E_Demand,2050,5,3,4,0.0
291,BE_E_Demand,2050,5,5,6,0.0
292,BE_E_Demand,2050,5,7,8,0.0
293,BE_E_Demand,2050,5,9,10,0.0
294,BE_E_Demand,2050,5,11,12,0.0
295,BE_E_Demand,2050,5,13,14,0.0
296,BE_E_Demand,2050,5,15,16,0.0
297,BE_E_Demand,2050,5,17,18,0.0
298,BE_E_Demand,2050,5,19,20,0.0
299,BE_E_Demand,2050,5,21,22,0.0
300,BE_E_Demand,2050,5,23,24,0.0
301,BE_E_Demand,2050,6,1,2,2.3400000000000003
302,BE_E_Demand,2050,6,3,4,2.3400000000000003
303,BE_E_Demand,2050,6,5,6,2.3400000000000003
304,BE_E_Demand,2050,6,7,8,2.565719141470903
305,BE_E_Demand,2050,6,9,10,2.3400000000000003
306,BE_E_Demand,2050,6,11,12,-0.0
307,BE_E_Demand,2050,6,13,14,0.0
308,BE_E_Demand,2050,6,15,16,0.0
309,BE_E_Demand,2050,6,17,18,0.0
310,BE_E_Demand,2050,6,19,20,2.3400000000000003
311,BE_E_Demand,2050,6,21,22,2.565719141470903
312,BE_E_Demand,2050,6,23,24,2.3400000000000003
313,BE_E_Demand,2050,7,1,2,0.0
314,BE_E_Demand,2050,7,3,4,4.8100000000000005
315,BE_E_Demand,2050,7,5,6,148.0
316,BE_E_Demand,2050,7,7,8,162.27625339217676
317,BE_E_Demand,2050,7,9,10,148.0
318,BE_E_Demand,2050,7,11,12,162.27625339217676
319,BE_E_Demand,2050,7,13,14,148.0
320,BE_E_Demand,2050,7,15,16,148.0
321,BE_E_Demand,2050,7,17,18,148.0
322,BE_E_Demand,2050,7,19,20,162.27625339217676
323,BE_E_Demand,2050,7,21,22,4.8100000000000005
324,BE_E_Demand,2050,7,23,24,0.0
325,BE_E_Demand,2050,8,1,2,0.0
326,BE_E_Demand,2050,8,3,4,0.0
327,BE_E_Demand,2050,8,5,6,0.0
328,BE_E_Demand,2050,8,7,8,0.0
329,BE_E_Demand,2050,8,9,10,0.0
330,BE_E_Demand,2050,8,11,12,0.0
331,BE_E_Demand,2050,8,13,14,0.0
332,BE_E_Demand,2050,8,15,16,0.0
333,BE_E_Demand,2050,8,17,18,0.0
334,BE_E_Demand,2050,8,19,20,0.0
335,BE_E_Demand,2050,8,21,22,0.0
336,BE_E_Demand,2050,8,23,24,0.0
337,BE_E_Demand,2050,9,1,2,0.0
338,BE_E_Demand,2050,9,3,4,0.0
339,BE_E_Demand,2050,9,5,6,0.0
