id,asset,year,rep_period,time_block_start,time_block_end,dual_balance_conversion
102,AT_electrolyzer,2050,9,11,12,-0.0
103,AT_electrolyzer,2050,9,13,14,-0.0
104,AT_electrolyzer,2050,9,15,16,-0.0
105,AT_electrolyzer,2050,9,17,18,-0.0
106,AT_electrolyzer,2050,9,19,20,0.13596656599116658
107,AT_electrolyzer,2050,9,21,22,0.13596656599116658
108,AT_electrolyzer,2050,9,23,24,0.13596656599116658
109,AT_electrolyzer,2050,10,1,2,1.4950000000000003
110,AT_electrolyzer,2050,10,3,4,1.4950000000000003
111,AT_electrolyzer,2050,10,5,6,1.4950000000000003
112,AT_electrolyzer,2050,10,7,8,1.4950000000000003
113,AT_electrolyzer,2050,10,9,10,1.4950000000000003
114,AT_electrolyzer,2050,10,11,12,1.3634773750000002
115,AT_electrolyzer,2050,10,13,14,1.3634773750000002
116,AT_electrolyzer,2050,10,15,16,1.4950000000000003
117,AT_electrolyzer,2050,10,17,18,1.4950000000000003
118,AT_electrolyzer,2050,10,19,20,1.4949999999999999
119,AT_electrolyzer,2050,10,21,22,1.4950000000000003
120,AT_electrolyzer,2050,10,23,24,1.4950000000000003
121,BE_electrolyzer,2050,1,1,2,-0.0
122,BE_electrolyzer,2050,1,3,4,-0.0
123,BE_electrolyzer,2050,1,5,6,1.7225000000000004
124,BE_electrolyzer,2050,1,7,8,7.579176613666667
125,BE_electrolyzer,2050,1,9,10,7.579176613666667
126,BE_electrolyzer,2050,1,11,12,1.7225000000000004
127,BE_electrolyzer,2050,1,13,14,1.7225000000000004
128,BE_electrolyzer,2050,1,15,16,-0.0
129,BE_electrolyzer,2050,1,17,18,1.7225000000000004
130,BE_electrolyzer,2050,1,19,20,1.8886543680271928
131,BE_electrolyzer,2050,1,21,22,1.7225000000000004
132,BE_electrolyzer,2050,1,23,24,-0.0
133,BE_electrolyzer,2050,2,1,2,-0.0
134,BE_electrolyzer,2050,2,3,4,-0.0
135,BE_electrolyzer,2050,2,5,6,-0.0
136,BE_electrolyzer,2050,2,7,8,-0.0
137,BE_electrolyzer,2050,2,9,10,-0.0
138,BE_electrolyzer,2050,2,11,12,-0.0
139,BE_electrolyzer,2050,2,13,14,-0.0
140,BE_electrolyzer,2050,2,15,16,-0.0
141,BE_electrolyzer,2050,2,17,18,-0.0
142,BE_electrolyzer,2050,2,19,20,-0.0
143,BE_electrolyzer,2050,2,21,22,-0.0
144,BE_electrolyzer,2050,2,23,24,-0.0
145,BE_electrolyzer,2050,3,1,2,-0.0
146,BE_electrolyzer,2050,3,3,4,-0.0
147,BE_electrolyzer,2050,3,5,6,-0.0
148,BE_electrolyzer,2050,3,7,8,-0.0
149,BE_electrolyzer,2050,3,9,10,-0.0
150,BE_electrolyzer,2050,3,11,12,-0.0
151,BE_electrolyzer,2050,3,13,14,-0.0
152,BE_electrolyzer,2050,3,15,16,-0.0
153,BE_electrolyzer,2050,3,17,18,-0.0
154,BE_electrolyzer,2050,3,19,20,-0.0
155,BE_electrolyzer,2050,3,21,22,-0.0
156,BE_electrolyzer,2050,3,23,24,-0.0
157,BE_electrolyzer,2050,4,1,2,-0.0
158,BE_electrolyzer,2050,4,3,4,-0.0
159,BE_electrolyzer,2050,4,5,6,-0.0
160,BE_electrolyzer,2050,4,7,8,-0.0
161,BE_electrolyzer,2050,4,9,10,-0.0
162,BE_electrolyzer,2050,4,11,12,-0.0
163,BE_electrolyzer,2050,4,13,14,-0.0
164,BE_electrolyzer,2050,4,15,16,-0.0
165,BE_electrolyzer,2050,4,17,18,-0.0
166,BE_electrolyzer,2050,4,19,20,-0.0
167,BE_electrolyzer,2050,4,21,22,-0.0
168,BE_electrolyzer,2050,4,23,24,-0.0
169,BE_electrolyzer,2050,5,1,2,-0.0
170,BE_electrolyzer,2050,5,3,4,-0.0
171,BE_electrolyzer,2050,5,5,6,-0.0
172,BE_electrolyzer,2050,5,7,8,-0.0
173,BE_electrolyzer,2050,5,9,10,-0.0
174,BE_electrolyzer,2050,5,11,12,-0.0
175,BE_electrolyzer,2050,5,13,14,-0.0
176,BE_electrolyzer,2050,5,15,16,-0.0
177,BE_electrolyzer,2050,5,17,18,-0.0
178,BE_electrolyzer,2050,5,19,20,-0.0
179,BE_electrolyzer,2050,5,21,22,-0.0
180,BE_electrolyzer,2050,5,23,24,-0.0
181,BE_electrolyzer,2050,6,1,2,0.5850000000000001
182,BE_electrolyzer,2050,6,3,4,0.5850000000000001
183,BE_electrolyzer,2050,6,5,6,0.5850000000000001
184,BE_electrolyzer,2050,6,7,8,0.6414297853677258
185,BE_electrolyzer,2050,6,9,10,0.5850000000000001
186,BE_electrolyzer,2050,6,11,12,-0.0
187,BE_electrolyzer,2050,6,13,14,-0.0
188,BE_electrolyzer,2050,6,15,16,-0.0
189,BE_electrolyzer,2050,6,17,18,-0.0
190,BE_electrolyzer,2050,6,19,20,0.5850000000000001
191,BE_electrolyzer,2050,6,21,22,0.6414297853677258
192,BE_electrolyzer,2050,6,23,24,0.5850000000000001
193,BE_electrolyzer,2050,7,1,2,-0.0
