6.236679112954991e7;2.2067762175200195e6;407906.052700681;6.0160014912029885e7;1.1947297383860419e7
6.2367807447357304e7;2.206776217520018e6;407906.05270068086;6.016103122983728e7;1.1952231915567126e7
6.236662460733427e7;2.2067762175200195e6;407906.05270068074;6.015984838981427e7;1.193852549219749e7
6.2367609678822905e7;2.2068167766000195e6;407946.6117806809;6.016079290222287e7;1.1953285020752536e7
6.2367504061906144e7;2.2067762175200195e6;407906.0527006808;6.016072784438614e7;1.1945383923439432e7
6.236766923861691e7;2.2067762175200195e6;407906.05270068086;6.0160893021096885e7;1.1946883557386912e7
6.236685826546217e7;2.206841214845488e6;407971.0500261491;6.016001705061668e7;1.1952320710638806e7
6.236709422918506e7;2.2067762175200195e6;407906.052700681;6.0160318011665024e7;1.1963894748315416e7
6.236694353440268e7;2.206776217520019e6;407906.0527006807;6.0160167316882655e7;1.1948208229151603e7
6.236798603392121e7;2.2067762175200195e6;407906.0527006809;6.016120981640119e7;1.1949971410799216e7
